pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.6,300.1,28.3,73.7,4.6,365.8,49.0,55.0,10.8,11.2,1.39,6.9
0.0,286.3,304.3,17.6,56.1,3.4,364.5,45.0,59.0,9.4,11.0,2.13,7.6
0.0,285.6,305.0,18.7,64.1,4.5,363.0,53.0,60.0,8.6,10.9,2.1,8.3
0.0,284.3,299.0,31.5,77.6,6.8,348.7,62.0,58.0,9.0,10.9,1.23,7.0
0.0,283.1,293.6,43.1,80.4,6.4,357.9,56.0,55.0,9.8,10.9,0.76,5.4
0.0,282.6,296.6,33.3,79.0,4.2,362.7,47.0,56.0,9.9,10.8,1.04,5.9
0.0,283.9,301.9,23.0,71.7,3.5,363.1,46.0,60.0,9.4,10.5,1.64,6.9
0.0,285.9,306.3,19.1,69.1,3.0,315.1,44.0,61.0,8.8,10.4,2.2,7.1
0.0,289.0,311.9,11.1,49.9,3.0,364.5,47.0,66.0,7.6,10.2,3.41,8.8
0.0,290.1,309.3,16.1,54.0,3.7,329.0,51.0,66.0,7.1,10.1,2.87,8.5
0.0,288.6,307.8,20.5,66.9,4.8,315.8,57.0,65.0,7.2,10.0,2.39,8.6
0.0,286.8,307.3,19.5,70.1,4.3,363.0,55.0,66.0,7.3,9.8,2.31,8.6
0.0,286.1,305.9,21.3,73.1,5.1,362.4,59.0,66.0,7.5,9.7,2.07,8.6
0.0,285.8,305.9,19.7,69.6,5.0,365.4,59.0,67.0,7.5,9.4,2.13,8.7
0.0,286.2,306.3,20.0,70.4,5.5,360.4,62.0,67.0,7.6,9.4,2.17,9.0
0.0,286.3,304.7,23.4,72.9,5.4,357.0,61.0,66.0,7.8,9.4,1.9,8.3
0.0,284.9,299.8,32.3,80.1,5.6,363.9,58.0,63.0,8.6,9.5,1.26,6.9
0.0,284.5,298.2,36.6,83.6,4.9,365.3,53.0,61.0,9.4,9.6,1.06,6.2
0.0,284.6,299.4,33.5,86.9,5.8,362.7,58.0,60.0,10.1,9.6,1.17,6.7
0.0,284.5,295.0,47.2,91.1,5.9,362.6,54.0,56.0,11.2,9.8,0.71,5.3
0.0,285.0,294.2,51.3,90.5,5.7,347.6,51.0,53.0,12.2,9.9,0.63,5.0
0.0,286.1,299.3,41.3,94.2,4.4,318.0,45.0,53.0,12.7,10.1,0.98,5.6
0.0,288.7,299.6,49.4,95.5,4.3,256.9,42.0,49.0,13.3,10.4,0.86,4.9
0.0,286.8,296.6,52.9,96.0,5.2,347.8,46.0,48.0,14.0,10.7,0.67,5.2
0.0,285.6,300.3,38.2,96.3,5.0,346.5,47.0,50.0,13.9,10.9,1.08,6.2
0.0,286.2,303.2,30.7,90.4,4.8,355.7,48.0,52.0,13.3,11.0,1.47,7.2
0.0,286.2,301.9,34.7,93.4,4.9,357.6,48.0,51.0,13.2,11.0,1.27,6.8
0.0,287.1,308.1,22.2,85.7,4.1,360.9,47.0,55.0,12.2,10.9,2.2,8.3
0.0,287.4,307.6,23.0,84.3,5.1,357.0,52.0,56.0,11.5,10.9,2.13,8.7
0.0,286.6,302.2,33.2,89.2,5.7,355.5,53.0,54.0,11.6,11.0,1.36,7.2
