pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,297.9,309.1,27.6,54.8,1.9,274.2,40.0,75.0,7.1,6.8,2.81,6.2
0.0,296.8,310.6,27.9,63.7,2.8,326.1,46.0,76.0,7.3,6.8,2.79,7.6
0.0,295.2,310.1,26.4,65.0,3.3,307.0,49.0,75.0,7.4,6.8,2.71,7.6
0.0,294.0,311.6,16.9,52.1,2.2,324.3,45.0,78.0,7.0,6.8,3.35,7.2
0.0,297.2,312.7,11.5,34.2,2.4,300.8,48.0,81.0,6.1,6.7,4.12,7.5
0.0,294.8,309.6,14.8,40.4,3.1,293.1,52.0,81.0,5.8,6.6,3.32,7.7
0.0,293.4,310.3,19.7,57.2,3.0,324.5,51.0,80.0,6.1,6.7,2.99,7.7
0.0,292.3,308.7,18.5,53.2,2.3,322.6,46.0,80.0,6.2,6.6,2.83,6.9
0.0,292.6,307.7,19.7,52.1,2.9,290.0,49.0,79.0,6.3,6.6,2.7,7.0
0.0,290.6,305.2,25.9,64.4,3.9,322.9,55.0,77.0,6.8,6.6,2.08,7.3
0.0,290.1,304.7,23.1,58.6,2.1,321.2,43.0,78.0,6.9,6.6,2.14,6.1
0.0,292.8,306.5,21.6,52.2,2.6,319.5,47.0,78.0,6.8,6.7,2.51,6.8
0.0,293.5,305.8,23.9,52.5,2.1,317.8,43.0,77.0,6.9,6.7,2.4,6.3
0.0,292.9,306.6,22.9,54.7,2.3,315.8,44.0,77.0,6.9,6.7,2.47,6.4
0.0,290.9,302.0,35.5,69.7,5.3,311.2,60.0,73.0,7.7,6.9,1.55,6.9
0.0,289.5,302.0,35.9,76.7,3.8,315.0,50.0,71.0,8.6,7.0,1.45,6.1
0.0,290.4,304.2,20.3,50.3,3.2,315.4,49.0,75.0,7.9,7.0,2.25,6.8
0.0,291.9,305.7,17.7,44.8,3.0,302.3,49.0,77.0,7.3,6.9,2.57,6.9
0.0,290.8,304.4,22.6,54.4,2.3,310.4,44.0,76.0,7.2,6.9,2.18,6.0
0.0,288.2,301.1,29.2,65.8,4.9,307.1,59.0,73.0,7.6,7.0,1.59,6.7
4.7,287.4,295.4,45.1,73.1,4.9,171.7,0.0,49.0,10.2,7.7,0.93,4.2
4.9,286.8,296.2,49.6,86.7,2.2,155.8,0.0,43.0,12.7,8.5,0.79,3.0
0.0,287.8,303.3,25.3,67.4,3.1,304.2,43.0,63.0,11.4,8.5,1.83,6.1
0.0,291.4,305.8,18.4,47.9,2.3,301.0,40.0,67.0,9.7,8.5,2.52,6.1
0.0,293.1,311.8,11.9,42.4,1.4,302.3,37.0,71.0,8.3,8.4,3.63,5.8
0.0,295.4,309.5,10.9,30.9,1.7,302.5,40.0,73.0,7.0,8.3,3.58,6.0
0.0,293.9,308.8,12.6,36.1,2.4,298.2,45.0,75.0,6.3,8.2,3.29,6.6
0.0,293.2,309.0,16.4,46.5,1.9,294.9,41.0,75.0,6.1,8.0,3.04,6.0
0.0,293.2,309.3,16.4,52.4,2.3,293.2,45.0,76.0,6.2,7.7,3.01,6.4
0.0,291.2,307.3,19.1,59.1,3.6,284.9,53.0,75.0,6.5,7.6,2.55,7.1
