pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.6,298.7,31.5,84.5,2.0,351.8,39.0,58.0,9.2,11.2,1.18,5.4
0.0,285.1,301.4,28.9,83.2,1.1,352.0,34.0,58.0,9.6,11.1,1.44,5.4
0.0,287.9,305.6,25.1,78.5,1.5,350.1,37.0,59.0,9.5,11.1,1.95,6.1
0.0,288.0,306.3,23.4,76.4,2.1,347.6,41.0,60.0,9.3,11.0,2.08,6.6
0.0,287.8,304.2,23.4,69.1,2.2,357.0,42.0,61.0,8.9,11.0,1.94,6.6
0.0,289.1,306.7,20.2,64.9,1.8,355.6,41.0,63.0,8.3,10.8,2.33,6.6
0.0,290.2,307.9,21.5,66.6,1.8,354.1,41.0,63.0,8.1,10.7,2.47,6.8
0.0,287.8,306.9,23.6,78.7,1.9,350.0,42.0,63.0,8.4,10.4,2.14,6.6
0.0,287.6,302.8,34.1,87.4,2.3,344.7,42.0,60.0,9.4,10.4,1.45,6.1
0.0,289.4,302.4,40.6,89.4,3.3,313.4,45.0,56.0,10.5,10.5,1.28,6.0
0.0,288.9,305.6,35.3,97.0,2.4,346.8,40.0,56.0,11.5,10.7,1.57,6.5
0.0,294.3,310.8,27.3,74.5,2.4,342.0,42.0,59.0,10.6,10.7,2.64,7.5
0.0,295.3,313.2,24.4,72.3,1.7,340.2,39.0,61.0,9.8,10.6,3.12,7.3
0.0,291.3,311.3,24.3,82.5,1.5,348.9,38.0,61.0,9.8,10.6,2.66,6.8
0.0,290.1,306.4,28.7,78.8,2.1,344.8,41.0,60.0,9.7,10.5,1.99,6.6
0.0,289.8,305.6,27.4,73.9,1.8,346.7,40.0,61.0,9.4,10.3,1.99,6.4
0.0,291.2,307.2,25.7,70.2,1.1,351.3,36.0,63.0,9.0,10.2,2.26,6.1
0.0,294.1,310.8,23.2,65.6,1.5,351.4,40.0,65.0,8.5,10.1,2.89,6.9
0.0,293.9,311.9,20.7,64.0,1.5,350.2,41.0,66.0,8.0,10.0,3.14,7.0
0.0,291.6,308.7,20.9,62.5,2.0,349.3,45.0,67.0,7.7,9.9,2.66,7.1
0.0,290.0,308.9,15.8,55.4,2.1,355.8,48.0,70.0,7.1,9.7,2.86,7.3
0.0,288.9,305.3,12.6,41.4,2.0,362.2,49.0,73.0,6.4,9.4,2.6,6.9
0.0,288.1,305.6,15.1,50.5,3.0,355.9,57.0,73.0,6.3,9.2,2.46,7.7
0.0,287.3,302.5,21.0,58.2,3.6,356.3,60.0,72.0,6.4,9.1,1.93,7.4
0.0,287.2,304.1,12.7,43.2,1.8,346.1,49.0,76.0,6.0,8.8,2.39,6.4
0.0,288.2,306.2,8.8,35.1,1.9,359.0,53.0,79.0,5.4,8.6,2.83,6.9
0.0,288.6,306.4,12.5,44.3,1.9,358.0,52.0,79.0,5.3,8.5,2.69,6.8
0.0,290.8,308.7,15.5,51.6,1.8,356.8,50.0,78.0,5.5,8.4,2.91,7.0
0.0,294.0,313.5,12.2,45.8,2.4,358.2,58.0,80.0,5.3,8.2,3.93,8.4
0.0,296.0,313.8,8.5,32.7,3.0,357.7,65.0,83.0,4.8,7.9,4.4,9.3
