pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.8,311.1,16.1,57.7,3.1,316.3,59.0,80.0,6.7,7.2,3.22,7.8
0.0,291.9,312.4,14.8,56.3,2.5,315.6,55.0,80.0,6.5,7.1,3.45,7.4
0.0,291.6,311.9,15.2,57.8,2.7,312.0,57.0,80.0,6.5,7.1,3.28,7.6
0.0,293.2,312.4,15.5,55.7,3.5,311.2,63.0,81.0,6.4,7.1,3.32,8.4
0.0,293.6,312.7,17.6,61.0,3.1,302.7,60.0,80.0,6.5,7.1,3.43,7.9
0.0,293.2,310.3,20.0,61.7,3.4,307.0,61.0,79.0,6.7,7.0,2.9,7.8
0.0,292.9,310.8,20.5,65.1,2.5,303.0,54.0,79.0,6.9,7.0,3.14,6.9
0.0,292.0,309.0,19.8,61.4,2.3,305.2,52.0,79.0,7.0,7.0,2.81,6.6
0.0,291.1,309.3,18.9,64.0,3.3,240.9,59.0,78.0,7.1,7.1,2.98,6.8
0.0,290.2,306.3,19.0,58.7,3.1,304.0,59.0,79.0,7.0,7.1,2.7,6.9
0.0,289.5,307.6,12.7,46.9,1.5,307.1,48.0,81.0,6.6,7.0,2.94,5.6
0.0,290.1,310.0,9.4,42.3,2.9,303.5,61.0,83.0,6.0,6.9,3.13,7.4
0.0,289.1,307.6,15.5,56.2,3.0,300.5,60.0,82.0,6.2,6.9,2.59,7.0
0.0,288.3,306.1,19.1,64.3,3.3,298.0,61.0,80.0,6.6,6.9,2.4,6.8
0.0,288.3,306.9,16.7,60.5,4.4,296.4,70.0,80.0,6.7,6.9,2.56,7.8
0.0,289.1,305.7,16.8,54.6,4.8,257.6,72.0,80.0,6.7,6.9,2.4,7.7
0.0,290.2,306.3,17.3,53.7,3.8,280.8,66.0,81.0,6.6,6.8,2.4,7.2
0.0,289.0,306.2,19.8,65.2,3.0,291.0,57.0,79.0,7.0,6.9,2.39,6.4
0.0,288.7,305.5,18.9,62.7,2.8,264.2,56.0,79.0,7.1,7.0,2.35,6.0
0.0,288.6,306.0,16.9,57.5,3.2,249.8,59.0,79.0,7.0,6.9,2.5,6.3
0.0,288.9,304.1,17.1,53.0,4.4,282.0,70.0,80.0,6.9,6.9,2.36,7.2
0.0,287.1,302.5,16.8,53.3,4.1,281.9,67.0,80.0,6.8,6.9,2.06,6.7
0.0,288.3,305.6,13.5,49.8,5.7,279.5,82.0,81.0,6.6,6.9,2.57,8.5
0.0,288.0,307.3,11.2,47.9,3.9,269.0,68.0,83.0,6.3,6.8,2.43,7.4
0.0,290.5,309.3,15.8,58.7,4.4,271.0,71.0,81.0,6.5,6.8,3.19,8.0
0.0,290.1,308.6,11.1,46.8,2.4,270.6,57.0,83.0,6.2,6.8,3.06,6.2
0.0,290.4,312.0,8.6,45.1,4.0,267.7,71.0,85.0,5.8,6.7,3.71,8.4
0.0,289.5,309.4,9.6,45.3,3.3,267.0,65.0,85.0,5.7,6.6,3.15,7.2
0.0,287.7,304.8,14.1,51.4,2.6,263.6,58.0,84.0,5.9,6.6,2.33,5.8
0.0,285.0,302.0,18.7,62.9,2.7,263.1,56.0,81.0,6.5,6.6,1.85,5.2
