pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,293.6,311.6,10.6,42.4,2.5,271.0,69.0,99.0,4.8,4.3,3.68,6.8
0.0,295.3,313.3,8.7,37.1,2.0,269.1,65.0,99.0,4.7,4.3,4.19,6.3
0.0,297.1,313.8,4.9,26.0,2.5,269.3,73.0,102.0,4.2,4.2,4.7,7.0
0.0,296.5,313.0,6.6,29.7,2.8,258.3,76.0,102.0,4.0,4.2,4.39,7.2
0.0,294.8,311.6,9.8,37.9,3.2,263.6,78.0,101.0,4.2,4.2,3.82,7.5
0.0,293.2,311.2,8.8,38.0,3.9,263.9,86.0,101.0,4.3,4.2,3.71,8.2
0.0,291.6,309.1,8.3,36.0,5.1,265.0,98.0,101.0,4.4,4.2,3.36,9.0
0.0,289.8,303.7,6.8,27.8,7.2,268.3,121.0,102.0,4.1,4.2,2.7,9.6
0.0,286.9,303.9,12.4,46.5,4.6,264.8,90.0,98.0,4.7,4.3,2.32,7.3
0.0,287.6,306.7,9.1,42.1,2.7,263.8,72.0,99.0,4.8,4.3,2.79,6.2
0.0,287.5,306.1,11.9,48.7,4.9,245.4,92.0,97.0,5.1,4.4,2.58,7.8
0.0,286.2,301.6,20.6,61.7,8.6,254.4,117.0,92.0,6.0,4.5,1.79,8.1
0.0,283.6,293.8,34.9,71.5,8.4,254.4,103.0,85.0,7.3,4.8,0.95,5.4
0.0,284.4,297.1,24.3,61.3,5.0,254.7,80.0,86.0,7.6,5.0,1.36,5.6
0.0,285.4,300.2,21.0,61.1,3.4,248.0,67.0,86.0,7.6,5.1,1.66,5.3
0.0,286.6,299.0,25.8,62.6,3.9,245.4,69.0,84.0,7.8,5.3,1.5,5.3
0.9,288.7,299.3,27.7,59.6,3.9,236.8,0.0,63.0,8.2,5.6,1.56,5.3
0.0,289.6,305.8,16.0,52.5,3.0,243.5,65.0,85.0,7.8,5.6,2.47,5.9
0.0,288.2,306.8,15.2,57.5,2.9,242.4,64.0,86.0,7.5,5.7,2.52,5.9
0.0,290.4,307.9,12.3,46.3,2.2,240.7,59.0,88.0,7.0,5.7,2.92,5.4
0.0,289.3,309.0,7.7,38.8,1.7,241.9,57.0,90.0,6.2,5.7,3.23,4.9
0.0,289.6,307.8,9.3,40.2,4.3,230.5,82.0,91.0,5.9,5.6,3.02,7.5
0.0,288.6,308.2,5.9,33.8,2.8,241.2,70.0,93.0,5.3,5.6,3.19,6.1
0.0,288.5,309.8,2.2,25.0,2.3,235.6,69.0,96.0,4.6,5.4,3.61,5.7
0.0,288.8,308.9,1.0,19.5,3.4,240.8,83.0,99.0,3.9,5.3,3.58,7.0
0.0,290.0,307.0,2.3,20.9,3.2,238.8,81.0,100.0,3.5,5.2,3.31,6.4
0.0,288.3,310.0,1.0,26.2,2.6,234.1,76.0,101.0,3.4,5.0,3.63,6.0
0.0,292.1,311.7,3.1,29.2,2.0,222.2,68.0,101.0,3.4,5.0,4.0,5.3
0.0,294.0,311.9,3.5,27.9,2.5,220.9,73.0,101.0,3.4,4.9,4.14,5.9
0.0,295.5,311.5,3.3,25.3,2.9,219.6,78.0,102.0,3.3,4.8,4.21,6.4
