pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.3,296.1,42.0,99.9,9.2,365.8,48.0,35.0,14.9,15.7,0.73,5.7
0.0,285.0,298.3,37.2,92.2,9.4,348.0,50.0,37.0,14.2,15.5,0.97,6.5
0.0,285.6,291.3,63.4,90.8,7.5,360.8,40.0,34.0,14.5,15.4,0.41,4.3
0.0,284.9,291.8,61.3,95.1,8.8,361.7,44.0,34.0,14.9,15.5,0.4,4.2
0.0,284.5,292.6,55.6,93.9,11.4,369.5,53.0,34.0,15.0,15.5,0.49,4.7
0.0,286.1,299.9,32.8,83.5,9.6,371.8,53.0,39.0,13.6,15.3,1.22,7.7
0.0,289.4,300.8,31.1,68.7,3.3,368.9,31.0,42.0,12.0,15.0,1.48,6.8
0.0,292.8,303.5,26.2,56.9,3.5,367.1,34.0,45.0,10.5,14.6,2.0,7.6
0.0,292.6,304.7,25.8,60.7,2.8,361.4,32.0,48.0,9.5,14.3,2.06,7.2
0.0,288.4,301.9,31.4,78.3,4.2,357.7,38.0,47.0,9.6,14.0,1.45,6.9
0.0,286.9,298.6,39.2,85.4,5.2,356.8,41.0,46.0,10.2,13.8,1.03,6.2
0.0,287.3,295.0,51.4,85.0,1.5,358.6,24.0,43.0,11.1,13.7,0.7,5.0
0.0,285.1,291.1,65.8,95.7,7.5,357.0,44.0,39.0,12.9,13.8,0.34,4.0
0.0,284.4,295.0,49.9,99.5,7.1,356.4,44.0,40.0,13.8,14.0,0.6,5.0
0.0,284.4,293.8,54.0,99.1,6.5,357.1,40.0,38.0,14.5,14.1,0.51,4.7
0.0,283.7,296.8,43.9,100.0,5.0,353.0,36.0,39.0,14.8,14.2,0.73,5.3
0.0,282.6,294.7,51.1,100.0,1.8,301.5,22.0,36.0,15.3,14.3,0.5,4.0
0.0,282.5,293.5,53.7,100.0,2.2,323.2,23.0,35.0,15.7,14.4,0.44,4.1
0.0,282.2,288.8,75.4,100.0,2.4,349.2,23.0,32.0,16.8,14.6,0.11,3.6
0.0,283.0,290.5,68.7,100.0,3.1,343.4,25.0,32.0,17.3,14.8,0.21,3.7
0.0,285.0,293.2,57.4,97.1,6.2,345.7,36.0,33.0,16.9,14.8,0.47,4.4
0.0,285.0,294.0,55.0,98.0,7.6,348.1,41.0,34.0,16.6,14.9,0.51,4.6
0.3,285.2,294.4,53.3,96.5,8.3,346.4,42.0,32.0,16.4,15.0,0.56,4.8
0.0,284.3,288.2,81.3,100.0,8.7,341.1,40.0,29.0,17.8,15.3,0.12,2.8
0.0,283.0,290.4,68.2,100.0,9.9,347.3,44.0,30.0,17.9,15.4,0.22,3.2
0.0,284.6,296.0,45.1,95.5,7.8,314.9,41.0,33.0,16.9,15.4,0.73,5.2
0.0,283.1,292.9,55.1,100.0,5.4,341.5,33.0,32.0,16.8,15.4,0.44,4.2
0.0,283.0,294.3,49.7,100.0,6.0,343.3,36.0,33.0,16.6,15.5,0.55,4.6
0.0,282.3,290.0,66.5,100.0,5.6,344.3,32.0,30.0,17.1,15.6,0.23,3.4
0.0,283.7,291.5,61.2,100.0,4.9,343.9,30.0,31.0,17.1,15.8,0.36,4.0
