pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.0,303.4,31.6,76.8,2.1,268.5,41.0,67.0,10.5,7.5,1.66,4.9
0.0,291.8,305.9,24.0,63.3,2.0,266.3,42.0,70.0,9.7,7.6,2.25,5.2
0.0,293.6,309.6,14.5,47.8,3.0,266.7,52.0,74.0,8.5,7.6,3.19,6.8
0.0,297.2,308.5,17.0,41.8,3.7,243.1,57.0,74.0,7.7,7.5,3.24,7.2
0.0,294.7,307.4,22.8,56.1,2.2,234.7,45.0,74.0,7.5,7.5,2.62,5.3
0.0,289.4,302.5,34.4,81.3,2.4,258.2,44.0,70.0,8.6,7.6,1.48,4.7
0.0,288.6,295.4,46.5,74.1,3.5,211.1,47.0,64.0,9.5,7.7,0.94,3.9
0.0,288.1,301.9,20.5,56.4,2.5,260.4,46.0,71.0,8.9,7.7,1.91,5.1
0.0,289.5,302.4,13.4,39.7,2.8,218.8,50.0,74.0,7.9,7.6,2.3,5.3
0.0,289.2,302.0,12.6,38.0,2.6,257.1,50.0,76.0,7.1,7.6,2.28,5.3
0.0,285.9,298.6,26.9,66.3,4.6,244.5,60.0,72.0,7.7,7.7,1.42,5.4
0.0,285.1,296.9,32.6,73.7,2.8,241.8,46.0,69.0,8.6,7.8,1.16,4.1
1.6,284.4,295.5,40.4,85.1,4.2,127.5,0.0,48.0,10.5,8.2,0.89,3.4
1.5,283.9,293.4,39.0,75.6,2.9,210.0,0.0,46.0,11.6,8.4,0.87,3.5
0.0,284.9,295.0,26.6,57.2,2.4,194.5,41.0,63.0,10.7,8.5,1.25,3.7
0.0,287.3,297.7,14.2,36.7,4.4,244.7,59.0,69.0,9.1,8.5,1.83,5.9
0.0,289.3,299.5,13.5,34.9,3.9,241.1,57.0,71.0,8.0,8.5,2.08,5.9
0.0,290.2,302.2,14.0,38.9,4.0,234.2,58.0,72.0,7.3,8.4,2.31,6.2
0.0,292.7,304.6,13.6,37.7,5.3,235.8,68.0,74.0,6.8,8.2,2.68,7.7
0.0,292.4,305.0,10.2,32.6,2.9,235.6,53.0,77.0,6.2,8.0,2.85,5.7
0.0,292.1,304.0,10.4,32.0,3.7,231.8,61.0,79.0,5.8,7.6,2.73,6.3
0.0,288.3,300.7,15.8,43.5,3.6,174.4,58.0,77.0,5.9,7.6,2.02,5.2
0.0,287.0,301.4,18.5,54.1,2.9,226.3,52.0,76.0,6.4,7.6,1.9,4.8
0.0,285.9,298.4,10.6,37.3,5.3,225.3,72.0,78.0,6.0,7.6,1.84,6.3
0.0,284.7,296.9,7.2,30.3,4.4,228.4,68.0,81.0,5.5,7.5,1.79,5.7
0.0,285.6,298.0,7.0,30.2,5.1,221.1,74.0,82.0,5.2,7.4,1.91,6.3
0.0,283.7,298.1,9.5,39.1,2.1,219.8,50.0,82.0,5.3,7.2,1.76,3.8
0.0,283.9,300.2,7.6,38.5,2.7,218.6,56.0,83.0,5.2,7.0,1.98,4.6
0.0,287.3,303.6,4.9,31.4,2.5,216.3,56.0,85.0,4.9,6.8,2.54,4.8
0.0,287.8,303.0,6.3,32.7,2.0,210.6,51.0,86.0,4.7,6.8,2.45,4.1
