pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.8,299.9,32.6,92.1,5.9,343.4,51.0,51.0,11.4,11.9,1.16,6.5
0.0,284.5,302.3,26.9,92.2,5.2,330.3,49.0,52.0,11.5,11.9,1.43,6.9
0.0,284.8,299.5,32.4,89.5,6.0,332.7,52.0,51.0,11.6,11.9,1.15,6.4
0.0,285.0,301.9,27.2,88.1,5.6,337.3,51.0,52.0,11.4,11.8,1.43,7.0
0.0,285.1,300.5,30.0,87.5,5.0,334.2,48.0,52.0,11.3,11.8,1.28,6.5
0.0,284.4,298.8,31.5,89.8,5.5,327.4,50.0,51.0,11.6,11.8,1.11,6.1
0.0,284.6,298.9,33.0,92.4,6.0,326.2,52.0,50.0,12.1,11.9,1.08,6.1
0.0,284.4,303.9,22.0,91.1,5.2,330.3,50.0,52.0,11.9,11.9,1.67,7.4
0.0,285.2,303.3,21.0,81.4,5.5,310.5,53.0,54.0,11.1,11.8,1.71,7.4
0.0,285.2,301.6,24.9,83.6,5.1,327.0,50.0,54.0,10.9,11.7,1.48,6.9
0.0,285.7,304.5,19.2,79.0,5.2,327.3,53.0,56.0,10.2,11.5,1.89,7.8
0.0,284.8,298.3,34.4,91.1,5.3,323.7,50.0,53.0,10.9,11.6,1.03,5.8
0.0,284.4,303.1,25.7,97.7,5.2,322.0,50.0,53.0,11.6,11.7,1.47,6.9
0.0,285.8,306.9,19.1,89.1,5.0,321.6,51.0,55.0,11.1,11.6,2.06,8.0
0.0,288.3,305.1,21.4,75.4,5.8,317.0,56.0,56.0,10.4,11.4,1.96,8.1
0.0,288.0,303.0,24.9,76.4,5.9,315.3,56.0,56.0,9.9,11.3,1.68,7.5
0.0,286.4,302.4,24.8,81.1,5.4,312.7,53.0,56.0,9.9,11.2,1.57,7.0
0.0,285.3,296.7,39.2,89.3,5.7,295.5,51.0,52.0,11.1,11.4,0.89,5.2
0.0,285.5,293.9,49.8,91.1,6.0,309.7,49.0,48.0,12.4,11.5,0.63,4.6
0.0,286.4,295.7,46.3,90.3,5.9,307.9,48.0,48.0,13.2,11.6,0.75,5.0
0.0,285.7,298.6,37.4,93.6,5.3,306.3,47.0,48.0,13.6,11.8,0.99,5.5
0.0,284.6,304.2,22.6,93.2,4.4,306.4,45.0,50.0,13.2,11.8,1.67,6.8
0.0,286.8,305.8,14.8,67.0,4.4,312.3,48.0,55.0,11.3,11.7,2.23,7.7
0.0,284.7,301.8,22.4,80.8,4.9,310.9,50.0,54.0,10.8,11.6,1.55,6.7
0.0,284.7,296.1,38.8,88.8,4.7,306.6,45.0,50.0,11.8,11.7,0.87,5.0
0.0,285.2,292.2,55.9,92.5,5.6,305.6,45.0,46.0,13.2,11.9,0.5,4.0
0.0,286.8,294.9,46.8,84.8,4.9,304.2,43.0,47.0,13.3,11.9,0.76,4.8
0.0,286.0,294.2,48.4,87.9,5.0,304.4,43.0,46.0,13.7,12.0,0.68,4.5
0.0,285.2,295.3,46.1,94.6,4.7,299.1,41.0,44.0,14.5,12.2,0.7,4.5
0.0,284.0,298.8,33.5,96.5,4.5,296.8,42.0,45.0,14.7,12.5,1.03,5.3
