pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
6.7,273.6,285.0,60.9,100.0,2.6,66.1,0.0,32.0,13.6,12.7,0.2,1.1
0.0,272.9,287.3,36.2,83.0,4.9,284.7,47.0,46.0,13.2,12.7,0.54,3.6
0.0,274.4,289.6,35.6,85.2,3.1,226.1,37.0,46.0,13.1,12.7,0.62,3.3
0.0,278.4,290.7,40.1,77.3,2.5,179.0,33.0,45.0,12.6,12.8,0.67,3.0
0.3,279.1,294.7,39.6,94.4,2.9,267.6,34.0,43.0,13.4,13.1,0.76,4.0
5.4,280.8,290.7,52.7,86.0,2.7,173.7,0.0,29.0,15.1,13.7,0.51,2.8
0.0,280.6,296.3,32.7,77.2,2.2,290.6,32.0,44.0,13.7,13.7,1.03,4.4
0.0,282.2,296.8,28.8,62.5,2.0,277.3,33.0,48.0,12.0,13.1,1.21,4.5
0.0,281.3,293.6,44.7,84.9,3.5,232.0,38.0,45.0,12.4,13.0,0.7,3.8
0.0,281.0,294.9,40.1,84.4,2.0,215.4,30.0,44.0,12.4,13.1,0.82,3.5
12.7,279.3,290.6,57.2,100.0,3.3,139.0,0.0,25.0,17.0,14.6,0.37,2.3
2.0,278.0,288.2,52.5,88.5,2.5,235.5,0.0,24.0,16.8,14.9,0.42,2.9
0.0,278.3,293.4,34.2,79.0,3.1,297.5,33.0,39.0,15.0,14.7,0.84,4.4
0.0,281.9,297.3,25.8,58.9,2.1,300.1,31.0,43.0,12.7,14.6,1.31,4.8
0.0,284.4,300.9,20.2,48.2,1.7,289.2,31.0,48.0,10.7,14.1,1.79,5.0
0.0,283.9,297.1,30.3,59.4,3.0,223.1,37.0,47.0,9.9,13.8,1.25,4.7
0.0,282.9,297.1,29.8,62.8,2.7,297.6,37.0,49.0,9.4,13.7,1.22,5.1
0.0,279.9,293.9,31.4,66.6,4.1,305.9,46.0,51.0,9.3,13.2,0.97,5.0
0.0,279.6,296.6,28.2,72.8,3.3,305.0,42.0,52.0,9.3,13.0,1.13,5.2
0.0,283.1,299.6,27.7,67.4,3.8,303.4,46.0,53.0,9.1,12.7,1.4,6.0
0.0,282.9,296.5,35.2,72.9,4.1,326.8,46.0,52.0,9.4,12.7,1.05,5.5
0.0,282.3,298.3,27.2,65.6,3.4,327.1,45.0,54.0,9.1,12.5,1.33,5.8
0.0,281.9,296.5,29.3,65.1,4.3,332.6,50.0,55.0,8.9,12.3,1.18,5.9
0.0,284.0,302.6,17.3,48.4,1.9,331.4,39.0,59.0,8.0,12.1,2.0,5.8
0.0,286.3,303.4,19.4,48.5,2.9,320.2,47.0,61.0,7.5,11.6,2.08,6.6
0.0,285.8,300.5,28.9,63.0,3.9,319.4,52.0,60.0,7.7,11.5,1.52,6.4
0.0,280.7,295.9,41.7,97.1,5.8,330.5,57.0,54.0,10.1,11.6,0.78,5.2
0.0,275.6,290.7,39.0,93.5,6.2,312.6,58.0,51.0,11.4,11.7,0.61,4.4
0.0,275.2,288.8,37.4,81.4,3.5,314.3,43.0,52.0,11.5,11.7,0.6,4.0
0.0,275.9,289.1,35.6,75.1,3.1,215.4,40.0,51.0,11.2,11.7,0.65,3.4
