pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.3,297.3,7.4,40.5,2.0,162.8,48.0,70.0,8.6,9.5,1.66,3.0
0.0,282.5,297.9,10.2,45.6,1.9,161.0,48.0,71.0,7.9,9.4,1.66,2.9
0.0,284.7,298.3,11.0,43.0,2.4,108.6,51.0,71.0,7.3,9.1,1.76,3.3
0.9,285.9,296.8,21.7,56.2,3.7,116.0,57.0,69.0,7.5,9.0,1.42,3.7
1.5,281.4,292.2,44.1,96.4,4.1,127.5,52.0,59.0,11.0,9.4,0.59,2.4
0.0,280.2,294.7,18.7,63.4,2.1,164.9,45.0,65.0,10.2,9.4,1.18,2.6
0.0,279.5,295.0,6.6,38.0,2.0,165.3,49.0,71.0,8.6,9.2,1.47,2.7
0.0,280.0,295.6,3.4,30.5,1.8,155.8,51.0,75.0,7.2,9.1,1.61,2.6
0.0,285.3,302.3,4.8,35.2,2.1,154.3,54.0,77.0,6.3,8.9,2.31,3.4
0.0,288.4,303.4,8.1,38.8,2.2,153.9,55.0,77.0,6.0,8.7,2.44,3.5
0.0,287.6,304.7,7.6,41.9,1.8,154.1,52.0,79.0,5.8,8.5,2.53,3.1
0.0,286.6,302.6,7.7,40.2,1.3,152.2,49.0,80.0,5.7,8.2,2.28,2.4
0.0,286.3,303.8,6.4,39.8,1.2,152.4,49.0,82.0,5.5,8.0,2.44,2.3
0.0,282.2,301.1,6.3,43.5,2.0,154.1,56.0,82.0,5.5,7.9,2.01,3.1
0.0,278.7,289.2,34.6,79.0,5.1,151.5,69.0,71.0,7.6,8.2,0.66,2.7
0.0,281.9,293.9,13.5,44.9,2.3,154.2,53.0,76.0,7.2,8.1,1.33,2.7
0.0,283.3,295.3,11.9,41.5,1.7,137.8,49.0,77.0,6.9,8.1,1.5,2.3
0.0,281.6,294.9,13.9,49.0,1.7,136.3,48.0,77.0,6.9,8.0,1.36,2.3
0.0,282.1,298.4,11.7,51.5,1.7,144.0,50.0,78.0,7.0,7.8,1.63,2.5
0.0,281.9,298.7,11.5,52.4,1.9,144.2,52.0,78.0,7.0,7.8,1.65,2.6
0.0,279.3,293.4,20.8,66.7,3.3,141.8,59.0,74.0,7.8,7.9,1.05,2.9
0.0,279.4,288.9,12.2,37.2,3.8,147.3,66.0,77.0,7.2,7.8,1.06,3.2
0.0,277.2,288.4,3.5,25.0,5.9,150.2,92.0,83.0,6.1,7.7,1.11,4.3
0.0,278.5,293.9,2.2,27.3,4.9,145.5,87.0,86.0,5.4,7.5,1.48,4.7
0.0,281.5,292.9,1.0,19.4,6.0,146.7,100.0,88.0,4.6,7.3,1.55,5.3
0.0,279.9,295.8,1.1,25.1,2.8,144.1,71.0,90.0,4.2,7.0,1.68,3.4
0.0,282.7,296.6,1.0,21.8,3.7,145.4,81.0,92.0,3.8,6.8,1.85,4.3
0.0,283.6,297.6,1.0,20.0,4.0,143.7,85.0,94.0,3.5,6.6,1.99,4.7
0.0,282.1,297.7,1.0,19.0,2.5,143.3,71.0,95.0,3.3,6.4,1.97,3.3
0.0,282.3,298.2,1.0,14.4,3.0,146.0,77.0,96.0,3.0,6.3,2.08,3.9
