pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,295.5,303.9,22.2,45.3,4.9,309.9,85.0,92.0,5.3,4.9,2.45,8.2
0.0,295.2,303.4,19.5,41.0,4.0,311.1,77.0,92.0,5.4,4.9,2.51,7.6
0.0,294.2,302.8,17.7,39.3,3.4,317.1,72.0,93.0,5.4,4.9,2.46,7.2
0.0,294.0,305.3,12.7,36.0,1.9,317.3,60.0,94.0,5.2,4.9,2.86,6.2
0.0,294.3,305.6,13.8,37.9,4.3,315.1,83.0,94.0,5.1,4.9,2.86,8.3
0.0,293.8,303.2,18.5,42.1,4.9,308.3,86.0,92.0,5.3,5.0,2.43,8.1
0.0,293.0,304.3,15.8,41.6,3.9,310.8,78.0,93.0,5.4,5.0,2.56,7.6
0.0,295.0,306.1,8.5,28.4,3.7,312.9,81.0,96.0,4.8,4.9,3.22,8.0
0.0,296.1,307.4,6.8,25.7,3.6,308.7,82.0,98.0,4.3,4.9,3.55,8.1
0.0,293.5,305.9,9.0,31.2,4.7,304.5,92.0,98.0,4.2,4.8,3.06,8.7
0.0,289.3,301.6,19.0,50.1,5.6,301.6,93.0,93.0,5.0,4.9,2.0,7.7
0.0,287.4,299.3,22.3,55.7,4.8,307.7,82.0,91.0,5.7,5.0,1.65,6.8
0.0,286.7,297.7,19.8,48.9,4.7,305.4,82.0,90.0,6.0,5.1,1.61,6.6
0.0,288.7,298.9,21.9,50.0,2.5,302.1,61.0,89.0,6.2,5.1,1.72,5.6
0.0,292.0,303.0,12.9,36.0,2.3,304.6,62.0,92.0,5.8,5.1,2.51,6.1
0.0,292.7,306.5,7.9,30.9,2.4,303.0,67.0,95.0,5.2,5.1,3.12,6.5
0.0,294.6,303.6,9.1,27.0,3.1,303.1,74.0,96.0,4.7,5.1,2.91,7.0
0.0,295.3,304.8,7.3,24.7,2.6,304.6,71.0,97.0,4.3,5.0,3.16,6.6
0.0,297.2,306.7,8.6,26.6,2.5,294.8,69.0,98.0,4.1,4.9,3.47,6.6
0.0,297.9,306.8,11.3,29.5,2.9,289.7,72.0,97.0,4.1,4.8,3.4,7.0
0.0,298.6,306.7,14.5,33.0,3.6,284.9,78.0,97.0,4.3,4.8,3.29,7.6
0.0,298.9,306.6,13.5,30.9,3.4,282.1,76.0,97.0,4.3,4.8,3.37,7.4
0.0,298.4,306.0,13.8,31.2,2.8,282.8,70.0,96.0,4.4,4.8,3.25,6.7
0.0,298.6,307.3,11.7,29.8,1.9,281.2,62.0,97.0,4.3,4.8,3.49,5.9
0.0,299.4,309.2,9.6,27.9,2.0,279.6,64.0,98.0,4.2,4.7,3.9,6.1
0.0,301.1,309.3,6.8,22.0,2.6,279.0,73.0,100.0,3.8,4.7,4.26,6.8
0.0,300.1,308.3,9.2,25.4,2.1,271.1,66.0,100.0,3.7,4.6,3.89,6.1
0.0,298.2,306.5,12.4,30.2,2.3,271.2,67.0,99.0,3.9,4.5,3.34,6.1
0.0,298.2,306.9,10.4,27.8,2.8,273.3,73.0,99.0,3.9,4.5,3.48,6.6
0.0,292.9,303.8,11.1,32.4,4.3,274.0,87.0,99.0,4.1,4.5,2.71,7.4
