pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.6,300.3,13.9,50.5,4.8,356.8,63.0,65.0,6.7,11.1,1.75,7.7
0.0,281.1,295.8,25.0,62.3,4.1,346.3,56.0,63.0,7.1,10.9,1.19,6.2
0.0,280.3,295.9,24.1,64.1,3.3,350.3,51.0,63.0,7.3,10.8,1.19,5.9
0.0,282.1,298.9,19.0,54.9,4.4,353.0,61.0,66.0,7.1,10.5,1.55,7.1
0.0,282.7,301.8,16.5,57.6,3.2,358.5,54.0,68.0,6.8,10.3,1.84,7.0
0.0,282.7,300.0,17.2,54.0,3.9,360.4,60.0,68.0,6.6,10.1,1.69,7.2
0.0,280.5,296.6,18.4,54.0,3.3,364.3,56.0,69.0,6.6,10.0,1.38,6.3
0.0,280.1,297.8,21.0,66.4,4.7,360.1,65.0,68.0,6.9,9.9,1.35,6.8
0.0,280.7,297.1,18.4,54.9,5.0,362.7,69.0,70.0,6.8,9.7,1.41,7.0
0.0,281.9,294.8,23.2,54.1,4.7,210.0,63.0,68.0,6.8,9.5,1.22,5.3
0.0,281.1,300.5,17.8,63.3,4.4,355.7,66.0,71.0,6.9,9.3,1.64,7.3
0.0,281.2,301.4,14.0,54.1,4.8,355.5,71.0,73.0,6.6,9.2,1.85,7.8
0.0,280.5,301.4,13.3,54.4,4.7,355.6,71.0,74.0,6.4,9.0,1.85,7.8
0.0,281.0,301.3,16.2,61.6,2.6,356.2,54.0,74.0,6.5,9.0,1.75,6.5
0.0,282.9,303.4,15.1,57.8,3.2,356.5,60.0,75.0,6.4,8.8,2.03,7.3
0.0,284.6,304.9,15.6,57.9,3.0,350.1,58.0,75.0,6.4,8.7,2.2,7.3
0.0,287.0,302.2,21.0,55.2,2.8,341.2,55.0,74.0,6.5,8.6,1.89,6.7
0.0,290.0,303.6,21.0,49.6,2.1,328.8,50.0,75.0,6.4,8.4,2.15,6.4
0.0,285.3,302.6,21.4,63.7,2.9,335.1,56.0,75.0,6.7,8.3,1.82,6.6
0.0,284.7,302.3,21.7,65.8,3.6,345.7,62.0,74.0,7.0,8.3,1.76,7.0
0.0,285.6,304.6,16.1,54.8,2.9,348.9,58.0,76.0,6.8,8.3,2.2,7.2
0.0,286.2,305.0,11.7,41.8,3.0,353.3,62.0,79.0,6.2,8.1,2.47,7.5
0.0,285.1,304.8,9.5,37.7,3.1,348.6,65.0,81.0,5.6,7.9,2.5,7.5
0.0,285.2,304.5,9.3,36.4,3.4,346.7,68.0,83.0,5.2,7.7,2.48,7.7
0.0,285.6,303.3,15.9,50.5,4.3,341.2,73.0,81.0,5.5,7.6,2.11,7.8
1.6,286.7,301.9,21.2,55.7,2.5,298.2,55.0,79.0,5.9,7.6,1.85,6.0
0.0,287.4,303.6,23.3,63.5,2.5,336.1,55.0,78.0,6.5,7.5,1.91,6.5
0.4,287.7,304.8,22.1,63.7,3.0,326.0,59.0,78.0,6.8,7.6,2.05,6.9
0.0,287.3,304.4,18.7,55.4,4.2,337.7,70.0,79.0,6.7,7.5,2.16,7.8
0.0,287.2,304.4,13.5,42.7,2.7,330.6,60.0,81.0,6.2,7.4,2.38,6.9
