pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.6,301.0,29.0,76.5,2.2,341.0,40.0,58.0,10.4,10.8,1.45,5.8
0.0,288.8,304.1,19.8,58.9,3.1,346.1,49.0,62.0,9.3,10.7,2.09,7.1
0.0,288.5,303.0,20.0,56.9,3.4,343.5,52.0,63.0,8.5,10.5,2.0,7.1
0.0,289.6,302.0,21.5,53.4,3.2,307.9,51.0,64.0,8.0,10.3,1.94,6.6
5.3,289.9,296.2,34.0,54.6,3.8,148.2,0.0,43.0,9.7,10.7,1.33,4.6
2.5,281.0,291.3,47.1,93.3,4.9,300.1,0.0,38.0,12.0,11.1,0.55,4.2
0.0,280.4,293.7,33.7,84.0,4.7,280.7,51.0,53.0,11.9,11.1,0.84,4.8
9.9,281.1,294.3,34.9,85.8,2.2,153.4,0.0,34.0,14.4,12.2,0.85,3.2
6.6,283.9,289.9,49.6,74.6,5.0,249.7,0.0,29.0,15.8,13.1,0.62,4.0
0.0,283.5,292.4,42.5,77.8,3.4,309.9,36.0,42.0,14.4,13.2,0.75,4.6
0.4,282.9,292.0,41.3,77.0,5.7,260.0,47.0,42.0,13.5,13.2,0.74,4.6
0.3,282.8,292.0,42.3,79.0,4.2,286.3,41.0,44.0,12.9,13.1,0.72,4.5
0.3,284.6,293.9,44.3,82.2,3.0,263.4,35.0,44.0,12.7,13.1,0.76,4.3
0.0,285.8,297.7,34.4,76.9,2.6,349.8,36.0,47.0,12.0,13.0,1.13,5.6
0.0,285.2,298.3,32.3,78.3,4.1,356.4,45.0,50.0,11.4,12.7,1.18,6.2
4.8,280.6,289.4,49.6,89.1,5.6,257.6,0.0,32.0,13.2,13.0,0.49,3.7
0.0,281.5,291.9,41.5,84.0,3.3,302.7,37.0,45.0,12.7,13.1,0.68,4.4
0.0,286.1,295.3,38.3,71.9,3.1,350.5,38.0,47.0,11.9,13.0,0.99,5.5
0.0,287.8,300.9,31.1,74.9,2.0,353.5,34.0,50.0,11.1,12.9,1.43,6.0
0.0,289.7,302.6,28.3,68.1,3.3,352.7,43.0,52.0,10.3,12.7,1.71,6.9
0.0,290.0,301.5,28.1,62.6,2.5,344.4,39.0,53.0,9.6,12.5,1.69,6.4
7.2,290.6,303.5,27.6,66.8,3.4,343.4,0.0,36.0,11.5,13.0,1.86,7.1
0.0,290.4,302.8,30.1,69.7,4.1,342.5,47.0,51.0,10.6,12.6,1.71,7.2
0.0,290.7,304.5,28.8,72.5,3.3,342.4,43.0,53.0,10.0,12.5,1.86,7.1
0.0,293.7,307.4,25.3,64.2,2.9,342.4,43.0,55.0,9.2,12.4,2.4,7.5
0.0,294.6,309.1,22.8,61.3,3.2,342.7,46.0,57.0,8.5,12.2,2.73,8.1
0.0,290.7,305.0,22.7,61.6,3.9,345.1,51.0,58.0,8.1,12.0,2.16,7.8
0.0,285.7,300.0,19.0,55.3,4.4,355.1,56.0,60.0,7.6,11.8,1.72,7.4
0.0,286.2,301.3,19.5,58.6,3.4,356.2,51.0,62.0,7.4,11.3,1.81,7.0
0.0,291.4,307.1,14.4,47.3,2.9,348.0,51.0,66.0,6.8,10.9,2.78,7.8
