pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.8,301.0,29.0,73.4,2.3,201.5,54.0,81.0,7.0,6.2,1.5,3.8
0.0,288.4,301.8,32.1,80.2,2.6,199.1,54.0,77.0,8.5,6.4,1.45,3.9
0.0,288.9,302.2,28.5,72.5,2.6,199.4,54.0,76.0,9.0,6.6,1.63,4.0
0.0,287.2,300.6,33.4,83.4,3.5,185.7,58.0,72.0,10.1,6.9,1.3,4.0
0.0,286.5,299.8,29.0,74.3,4.2,196.6,64.0,72.0,10.2,7.1,1.39,4.6
0.0,280.8,294.2,17.3,52.4,3.5,201.4,62.0,75.0,9.3,7.2,1.25,4.0
0.0,279.7,298.9,5.7,38.0,1.3,198.6,50.0,81.0,7.9,7.1,1.81,2.8
0.0,281.4,302.3,3.3,33.2,1.2,194.0,51.0,85.0,6.7,7.0,2.25,2.9
0.0,283.1,301.8,4.6,33.0,2.3,185.3,62.0,87.0,5.9,6.8,2.22,4.1
0.0,284.7,300.9,9.2,40.2,2.1,188.2,58.0,86.0,5.7,6.7,2.05,3.7
0.0,284.8,300.2,12.7,46.8,2.7,188.0,62.0,85.0,5.9,6.7,1.88,4.1
0.0,282.5,298.6,13.3,50.6,1.6,172.8,52.0,84.0,6.3,6.6,1.65,2.9
0.0,282.2,300.4,9.2,45.3,1.5,182.9,53.0,86.0,6.1,6.6,1.9,3.0
0.0,284.4,299.1,9.8,38.7,2.4,164.3,60.0,86.0,5.9,6.6,1.88,3.7
0.0,286.6,297.2,20.6,49.7,2.7,82.0,56.0,81.0,6.3,6.6,1.54,3.4
0.0,282.9,293.3,41.3,85.3,4.9,172.2,67.0,73.0,8.7,7.0,0.75,3.2
0.0,279.3,292.1,36.2,89.5,3.1,174.4,52.0,69.0,10.7,7.3,0.72,2.6
0.0,278.5,294.0,23.1,73.9,1.1,170.7,40.0,71.0,10.6,7.5,1.03,2.0
0.0,278.3,294.3,16.7,62.0,2.5,172.0,53.0,73.0,9.9,7.5,1.15,3.0
0.0,282.3,293.2,25.3,60.4,2.6,158.2,52.0,72.0,9.5,7.6,1.06,2.8
0.0,281.5,293.2,32.0,76.2,1.8,128.4,43.0,68.0,10.1,7.9,0.88,2.1
0.0,280.5,292.7,35.5,85.7,2.7,143.6,47.0,64.0,11.3,8.2,0.75,2.4
0.0,279.3,293.8,24.2,73.4,1.5,157.6,41.0,67.0,11.0,8.2,0.99,2.1
0.0,279.6,293.9,21.1,65.5,1.9,156.1,45.0,69.0,10.4,8.2,1.08,2.4
0.0,278.2,293.6,14.6,54.7,2.8,157.4,54.0,71.0,9.5,8.2,1.17,3.1
0.0,277.9,295.5,6.8,40.7,1.8,156.9,51.0,76.0,8.2,8.1,1.45,2.6
0.0,277.6,295.8,8.9,48.2,0.8,154.8,43.0,77.0,7.6,8.1,1.4,1.6
0.0,278.9,295.7,8.6,43.4,1.1,151.5,46.0,78.0,7.0,8.0,1.45,1.9
0.0,278.2,295.8,8.9,46.4,0.9,151.0,45.0,79.0,6.8,7.9,1.42,1.7
3.0,278.2,295.3,21.2,78.0,2.6,64.6,0.0,53.0,9.1,8.3,1.08,2.7
