pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.2,307.6,20.3,53.4,5.0,352.2,62.0,73.0,6.8,7.9,2.47,9.1
0.0,287.5,307.8,21.1,55.1,4.4,345.0,58.0,74.0,6.7,7.9,2.47,8.6
0.0,284.9,305.2,26.1,71.9,3.1,321.8,47.0,71.0,7.3,7.9,1.89,6.7
0.0,283.9,301.8,29.5,71.1,2.5,347.9,43.0,70.0,7.8,7.9,1.51,6.1
0.0,285.0,303.6,28.7,71.6,4.1,345.2,52.0,70.0,8.1,8.0,1.68,7.1
0.0,286.2,306.2,22.8,59.8,4.1,344.4,54.0,71.0,7.8,7.9,2.18,7.9
0.0,284.6,303.0,25.5,62.0,3.2,345.1,48.0,71.0,7.7,7.9,1.76,6.7
0.0,283.4,303.8,24.6,68.7,2.4,344.5,43.0,71.0,7.9,7.9,1.79,6.3
0.0,283.8,302.7,26.1,66.2,2.0,341.4,40.0,70.0,7.9,8.0,1.68,5.9
0.0,283.8,303.4,24.6,64.8,2.9,343.7,46.0,71.0,7.9,7.9,1.79,6.6
0.0,284.9,304.1,23.2,58.6,4.2,344.6,55.0,72.0,7.6,7.9,1.94,7.6
0.0,286.1,307.7,19.8,72.7,3.1,329.0,48.0,72.0,7.8,7.9,2.31,7.3
0.0,284.9,303.0,27.6,81.1,2.8,331.4,44.0,69.0,8.5,8.0,1.57,6.1
0.0,284.2,302.9,28.3,86.5,2.8,331.0,43.0,67.0,9.4,8.1,1.51,6.1
0.0,285.2,304.8,25.7,82.7,4.2,316.0,52.0,67.0,9.6,8.3,1.77,7.0
0.0,288.1,305.2,26.8,72.6,5.0,328.9,57.0,67.0,9.4,8.3,1.89,7.7
0.0,288.0,305.6,22.0,62.5,6.3,328.0,66.0,69.0,8.7,8.3,2.13,8.8
0.0,288.0,305.4,24.6,68.3,4.8,320.8,57.0,69.0,8.5,8.3,2.0,7.7
0.0,287.9,308.6,19.7,67.9,3.0,323.4,47.0,70.0,8.2,8.2,2.49,7.3
0.0,287.0,304.6,26.8,75.5,2.4,317.0,41.0,68.0,8.6,8.3,1.8,6.0
0.0,287.0,305.7,25.2,75.9,2.6,311.4,43.0,68.0,8.7,8.3,1.94,6.3
0.0,288.5,307.7,22.7,70.3,2.2,319.2,41.0,69.0,8.6,8.3,2.28,6.4
0.0,290.7,311.2,15.5,53.0,3.1,318.9,49.0,72.0,7.8,8.2,3.18,7.9
0.0,293.1,313.8,11.9,42.1,2.6,317.6,47.0,75.0,6.9,8.1,3.97,7.9
0.0,293.1,314.6,11.9,43.9,1.7,309.1,42.0,76.0,6.3,7.9,4.04,6.7
0.0,294.4,313.7,13.9,43.8,3.1,296.0,52.0,77.0,5.9,7.8,3.86,8.1
0.0,294.5,312.1,12.6,36.7,3.4,309.9,55.0,79.0,5.5,7.6,3.74,8.4
0.0,291.2,303.3,29.9,58.8,3.3,209.9,48.0,72.0,6.3,7.6,1.84,5.5
0.0,290.0,308.3,19.5,57.7,3.4,305.1,52.0,76.0,6.4,7.5,2.59,7.4
0.0,290.6,308.2,17.6,50.2,2.5,304.0,47.0,77.0,6.4,7.5,2.73,6.7
