pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.5,297.8,28.9,92.9,3.2,158.6,24.0,21.0,17.2,22.6,1.04,3.0
0.0,279.7,296.8,30.3,96.2,2.1,162.5,21.0,22.0,17.0,22.2,0.94,2.4
0.0,279.1,293.2,36.6,94.1,1.9,123.0,19.0,21.0,16.9,22.0,0.69,1.9
34.9,280.3,286.4,80.3,100.0,6.8,47.9,0.0,5.0,21.0,23.0,0.03,0.5
5.0,280.1,285.2,66.0,89.0,5.2,119.6,0.0,6.0,21.2,23.5,0.25,1.5
0.5,278.1,285.2,61.6,95.8,4.4,134.3,21.0,13.0,20.6,23.3,0.25,1.5
19.9,277.4,283.7,67.0,98.2,3.3,95.7,0.0,3.0,23.1,24.3,0.18,1.1
51.2,285.1,285.4,70.8,70.8,12.3,69.0,0.0,1.0,23.3,25.2,0.38,2.4
4.6,282.4,285.4,68.1,79.5,6.0,80.2,0.0,2.0,22.0,25.3,0.3,1.7
1.3,280.4,285.1,62.6,82.5,3.3,133.8,0.0,4.0,20.2,25.2,0.31,1.6
12.0,276.5,282.7,70.1,100.0,6.1,81.3,0.0,0.0,23.0,25.9,0.13,1.0
0.6,274.9,284.5,56.5,100.0,4.3,140.0,0.0,2.0,22.2,25.9,0.23,1.5
0.0,275.8,285.8,47.4,92.3,3.3,170.5,17.0,11.0,20.5,25.6,0.37,1.8
0.0,274.9,287.0,41.7,95.2,2.9,191.8,18.0,14.0,19.4,25.0,0.43,2.0
0.0,273.9,288.9,35.9,100.0,2.4,192.8,18.0,15.0,19.1,24.7,0.51,2.1
0.0,274.5,289.7,35.6,100.0,2.5,195.6,19.0,16.0,18.9,24.4,0.54,2.2
0.0,275.4,289.3,39.6,100.0,2.4,158.6,18.0,15.0,18.8,24.4,0.49,2.0
7.6,276.5,285.1,66.5,100.0,2.7,159.9,0.0,4.0,21.1,24.5,0.14,1.3
0.6,280.1,289.2,55.4,98.5,2.1,174.5,0.0,5.0,20.6,24.4,0.36,1.9
0.0,279.5,290.5,43.6,90.1,2.2,157.4,17.0,15.0,19.0,24.2,0.55,2.1
13.3,282.8,284.7,79.6,85.4,3.8,71.2,0.0,2.0,21.5,25.0,0.19,1.2
44.0,286.4,287.7,69.8,72.8,5.8,76.9,0.0,1.0,22.3,25.7,0.41,2.1
7.2,285.6,288.2,62.9,72.0,7.8,152.2,0.0,2.0,21.6,26.1,0.47,2.8
5.9,283.2,287.8,59.9,78.5,4.3,120.4,0.0,2.0,20.9,26.5,0.42,2.1
0.0,279.6,287.4,58.4,95.1,2.9,201.5,16.0,11.0,20.0,25.7,0.31,2.0
0.0,278.5,290.1,39.4,86.0,2.5,214.6,18.0,14.0,18.1,25.4,0.59,2.6
0.0,278.2,291.5,40.8,98.8,3.3,181.7,19.0,14.0,18.0,25.3,0.57,2.6
0.0,282.7,294.8,35.4,79.2,1.8,110.3,17.0,17.0,16.1,24.4,0.88,2.3
0.0,273.8,293.4,36.5,100.0,2.4,117.8,19.0,17.0,16.7,23.9,0.56,2.1
0.0,272.1,296.5,31.6,100.0,2.9,134.4,21.0,18.0,17.0,23.6,0.7,2.6
