pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,278.9,300.8,18.2,69.6,1.7,362.3,39.0,58.0,8.7,12.2,1.57,5.8
0.0,281.0,303.4,21.6,82.1,2.2,355.4,42.0,58.0,8.7,12.1,1.68,6.4
0.0,281.8,301.3,30.6,95.6,4.1,354.6,52.0,55.0,9.8,12.1,1.24,6.5
0.0,281.9,304.1,26.2,97.1,2.7,354.8,43.0,55.0,10.5,12.0,1.56,6.6
0.0,283.4,304.1,26.4,88.3,1.7,353.2,37.0,56.0,10.4,11.9,1.61,6.1
0.0,282.6,303.9,29.3,100.0,2.5,342.3,41.0,54.0,11.3,11.9,1.44,6.2
0.0,282.0,303.7,26.1,93.8,3.2,354.0,46.0,54.0,11.3,11.9,1.54,6.7
0.0,282.6,305.0,23.1,86.7,2.7,353.2,44.0,56.0,10.8,11.9,1.78,6.8
0.0,283.1,305.1,22.1,80.9,1.8,351.9,39.0,57.0,10.0,11.8,1.85,6.3
0.0,282.5,306.5,19.9,83.1,2.0,348.4,41.0,59.0,9.6,11.6,2.04,6.6
0.0,282.9,304.2,25.0,87.3,2.7,347.1,45.0,59.0,9.6,11.4,1.65,6.6
0.0,282.0,301.5,30.5,95.2,2.9,342.0,45.0,57.0,10.0,11.4,1.26,6.0
0.0,282.1,302.5,24.7,82.4,2.4,348.4,44.0,59.0,9.7,11.2,1.54,6.2
0.0,282.8,303.9,23.4,81.1,2.0,349.6,42.0,60.0,9.4,11.1,1.7,6.2
0.0,283.3,304.3,26.4,89.9,2.0,345.6,41.0,59.0,9.8,11.1,1.61,6.2
0.0,284.0,305.6,25.7,90.4,2.1,337.3,41.0,58.0,10.2,11.2,1.75,6.3
0.0,282.5,302.8,30.1,98.4,2.6,342.4,43.0,56.0,11.0,11.2,1.35,6.1
0.0,280.9,301.8,24.8,86.1,2.7,348.1,45.0,58.0,10.7,11.1,1.45,6.2
0.0,280.6,301.8,21.3,76.2,2.3,347.8,44.0,60.0,10.0,11.0,1.57,6.1
0.0,280.7,302.0,23.5,84.0,2.6,343.6,46.0,60.0,9.8,10.9,1.5,6.2
0.0,280.2,301.3,28.3,99.5,2.4,344.4,42.0,58.0,10.7,11.0,1.27,5.8
0.0,280.1,300.8,27.9,96.0,2.2,342.3,41.0,57.0,11.1,11.1,1.26,5.6
0.0,281.3,301.8,26.0,87.6,2.4,342.7,43.0,57.0,10.9,11.1,1.42,6.0
0.0,282.7,305.6,19.2,75.1,3.2,341.2,50.0,60.0,10.0,10.9,2.01,7.2
0.0,285.8,306.8,21.1,70.9,3.2,325.3,51.0,62.0,9.4,10.7,2.15,7.2
2.8,285.6,306.2,24.4,79.9,2.5,327.2,0.0,43.0,10.5,11.1,1.92,6.5
0.0,284.9,302.7,30.7,84.4,2.7,305.1,43.0,57.0,10.6,11.0,1.42,5.8
0.0,284.1,302.2,31.7,89.2,2.7,312.6,44.0,57.0,10.9,11.1,1.33,5.7
0.0,284.0,303.7,29.6,92.1,2.3,330.6,41.0,56.0,11.2,11.1,1.47,6.0
0.0,284.1,304.9,27.3,91.0,2.7,328.7,44.0,57.0,11.1,11.1,1.64,6.3
