pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.3,287.8,306.4,15.1,58.4,3.1,303.6,56.0,71.0,7.9,8.8,2.44,7.0
7.3,285.5,300.8,26.8,76.6,4.3,230.6,0.0,44.0,11.5,9.8,1.47,5.7
0.0,283.3,301.9,19.9,73.8,4.1,307.5,57.0,63.0,10.6,9.9,1.68,6.6
0.0,282.5,302.8,16.0,69.1,3.0,304.8,52.0,65.0,9.6,9.8,1.86,6.2
0.0,283.2,302.4,16.8,67.2,3.5,305.9,56.0,66.0,8.9,9.8,1.83,6.5
0.0,281.6,302.1,14.2,64.6,2.4,310.7,49.0,68.0,8.3,9.8,1.84,5.8
0.0,284.0,303.0,12.0,52.4,2.4,305.7,50.0,70.0,7.6,9.7,2.1,6.0
0.0,285.2,305.5,10.1,49.7,2.5,302.7,53.0,72.0,6.9,9.4,2.47,6.4
0.0,286.6,306.6,10.7,50.1,3.0,297.9,59.0,75.0,6.5,8.9,2.62,6.9
0.7,291.2,305.1,14.2,43.5,1.9,180.9,0.0,55.0,6.5,8.9,2.56,4.7
1.9,285.8,297.5,33.0,74.4,2.1,227.6,0.0,50.0,8.5,9.2,1.12,4.2
0.0,285.3,302.8,21.0,71.4,1.6,287.8,43.0,68.0,8.4,9.3,1.74,5.0
0.0,286.7,304.9,14.8,56.9,2.4,290.4,51.0,71.0,7.8,9.2,2.26,6.0
0.0,285.9,305.9,12.4,55.6,2.9,281.7,56.0,72.0,7.3,9.2,2.41,6.4
0.0,285.2,303.0,15.0,56.7,3.7,289.4,62.0,73.0,7.0,9.0,2.01,6.6
0.0,284.5,303.8,17.4,68.6,2.2,289.2,50.0,73.0,7.3,8.8,1.97,5.5
0.0,285.2,304.2,15.6,62.1,3.0,286.9,57.0,74.0,7.2,8.7,2.1,6.2
0.0,286.4,304.4,17.6,63.9,3.5,282.4,61.0,74.0,7.2,8.6,2.09,6.5
0.0,285.4,303.6,18.1,66.3,3.6,283.1,62.0,73.0,7.4,8.6,1.96,6.4
0.0,283.0,301.1,20.8,74.5,3.4,279.3,58.0,72.0,7.9,8.6,1.58,5.7
0.0,282.2,303.0,13.3,62.3,2.5,279.0,54.0,74.0,7.6,8.6,1.97,5.6
0.0,285.7,306.4,10.3,51.1,1.6,272.0,48.0,76.0,7.0,8.5,2.57,5.1
0.0,288.1,306.8,12.5,51.6,2.6,272.6,57.0,77.0,6.7,8.3,2.63,6.1
0.0,285.6,305.3,10.5,49.2,3.4,278.0,65.0,78.0,6.4,8.2,2.45,6.6
0.0,284.0,307.2,4.6,39.3,1.7,273.1,54.0,82.0,5.7,7.9,2.87,5.2
0.0,287.7,308.4,5.2,35.9,4.5,266.8,81.0,84.0,5.2,7.8,3.16,8.2
0.0,285.1,304.2,8.7,43.9,3.5,266.5,70.0,84.0,5.1,7.6,2.38,6.5
0.0,283.8,307.0,7.9,51.7,2.9,258.5,65.0,84.0,5.3,7.6,2.66,6.3
0.0,285.0,308.3,7.5,49.9,1.7,259.2,54.0,84.0,5.3,7.5,2.88,5.1
0.0,289.5,309.9,8.5,44.8,2.5,254.7,62.0,85.0,5.2,7.3,3.26,6.1
