pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,288.9,300.6,25.5,58.0,3.5,351.2,59.0,73.0,6.9,8.6,1.7,6.9
0.0,291.1,305.6,21.6,58.7,3.2,350.6,58.0,74.0,6.9,8.5,2.28,7.6
0.0,291.4,306.6,18.1,53.2,3.9,348.2,65.0,75.0,6.7,8.4,2.54,8.3
0.0,291.0,304.9,17.6,48.7,4.7,355.1,72.0,76.0,6.4,8.4,2.4,8.7
0.0,292.6,306.8,16.4,46.7,3.7,353.0,65.0,77.0,6.2,8.3,2.72,8.4
0.0,296.3,307.1,17.8,40.7,3.9,353.2,67.0,78.0,5.9,8.1,3.0,8.9
0.0,293.6,307.0,17.4,46.0,4.6,353.4,74.0,79.0,5.8,7.9,2.79,9.2
0.0,292.8,302.1,29.2,55.8,5.7,347.0,77.0,76.0,6.3,7.8,1.9,8.2
0.0,293.7,302.2,35.7,63.0,6.5,328.8,80.0,73.0,7.0,7.9,1.72,8.0
0.0,293.3,305.2,33.0,70.7,4.3,347.1,64.0,73.0,7.6,7.9,1.91,7.7
0.0,299.7,310.7,23.9,50.8,3.3,345.5,60.0,75.0,7.3,7.9,3.28,8.7
0.0,301.6,312.6,22.4,48.0,3.6,336.5,63.0,77.0,6.9,7.9,3.76,9.3
0.0,297.1,311.7,19.9,53.3,3.9,349.3,67.0,78.0,6.7,7.8,3.38,9.4
0.0,295.7,307.7,20.8,48.7,3.7,349.1,65.0,78.0,6.5,7.7,2.84,8.6
0.0,295.3,305.8,22.3,47.6,3.7,350.2,65.0,79.0,6.4,7.6,2.59,8.3
0.0,296.3,306.8,23.0,48.6,3.0,353.0,60.0,79.0,6.4,7.5,2.71,7.9
0.0,299.6,311.0,18.1,41.9,2.9,355.4,61.0,81.0,6.0,7.4,3.66,8.7
0.0,299.0,312.2,18.9,47.5,3.2,351.7,64.0,82.0,5.9,7.3,3.68,9.0
0.0,297.4,308.8,20.3,46.0,3.8,351.3,68.0,81.0,5.9,7.3,3.11,9.0
0.0,296.2,308.0,16.1,39.7,4.7,357.0,78.0,83.0,5.6,7.2,3.16,9.8
0.0,294.4,305.1,12.6,32.0,5.2,361.7,85.0,85.0,5.2,7.0,2.91,9.8
0.0,293.8,304.3,14.9,35.6,6.3,357.1,94.0,86.0,5.1,6.9,2.69,10.2
0.0,293.0,301.6,23.3,44.9,7.8,353.7,101.0,83.0,5.4,6.8,2.11,9.7
0.0,293.9,304.3,14.9,35.4,3.2,356.2,67.0,86.0,5.2,6.7,2.7,8.0
0.0,294.7,305.7,9.2,26.6,4.0,359.0,78.0,89.0,4.7,6.6,3.15,9.1
0.0,294.4,305.6,11.9,31.6,4.1,357.3,78.0,89.0,4.5,6.5,2.99,9.0
0.0,296.5,308.4,14.3,36.7,4.4,358.3,80.0,89.0,4.6,6.4,3.32,9.7
0.0,300.6,313.7,10.1,30.4,2.2,359.5,62.0,91.0,4.3,6.3,4.66,8.3
0.0,302.3,314.6,8.4,26.1,2.9,354.4,71.0,93.0,3.9,6.1,5.12,9.3
0.0,302.5,314.4,14.8,36.7,3.6,340.5,75.0,92.0,4.1,6.0,4.62,9.9
