pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.1,303.9,34.2,95.8,2.1,360.5,32.0,46.0,13.3,13.2,1.42,6.1
0.0,285.8,303.2,33.3,85.1,2.1,343.1,33.0,47.0,12.7,13.2,1.46,5.9
3.4,285.4,300.2,36.8,80.4,2.7,347.1,0.0,32.0,13.2,13.5,1.21,5.8
2.5,284.7,299.7,38.8,86.3,2.0,226.4,0.0,31.0,13.8,13.7,1.1,4.2
0.0,285.2,302.2,36.1,93.9,1.8,344.3,29.0,43.0,13.6,13.6,1.27,5.6
0.0,286.8,304.9,30.9,85.3,2.0,356.2,32.0,46.0,12.8,13.5,1.67,6.3
0.0,286.5,305.8,28.3,84.3,2.6,334.1,36.0,47.0,12.2,13.4,1.82,6.6
0.0,284.4,304.9,26.2,85.5,3.1,355.5,39.0,48.0,11.7,13.3,1.76,7.0
0.0,285.0,306.1,23.4,79.2,1.9,358.8,34.0,50.0,10.8,13.2,2.0,6.5
0.0,286.3,306.4,24.4,76.8,2.8,358.7,40.0,51.0,10.3,13.0,2.04,7.2
0.0,285.8,301.0,30.9,72.2,3.4,343.7,43.0,52.0,9.9,12.7,1.44,6.4
2.3,285.1,293.5,48.5,73.6,1.4,99.6,28.0,46.0,10.3,12.5,0.76,2.2
0.0,281.3,296.6,50.5,100.0,2.7,235.9,33.0,43.0,12.2,12.7,0.55,3.6
0.0,280.5,297.1,36.0,94.7,3.5,350.7,40.0,47.0,12.4,12.7,0.93,5.4
1.3,280.2,292.6,41.7,83.9,3.4,289.7,38.0,46.0,12.1,12.7,0.7,4.3
0.0,281.6,294.9,37.4,79.2,2.1,266.0,32.0,47.0,11.5,12.7,0.89,4.2
0.0,282.7,301.1,28.0,81.7,1.9,360.6,34.0,51.0,11.0,12.5,1.41,5.8
0.0,285.8,305.6,26.1,81.0,2.0,359.5,36.0,53.0,10.5,12.3,1.88,6.5
0.0,286.7,306.8,25.4,79.4,2.3,355.1,38.0,54.0,10.2,12.2,2.04,6.9
0.0,289.4,309.7,27.9,86.0,2.6,351.4,40.0,54.0,10.3,12.0,2.26,7.4
0.0,292.3,310.2,29.3,77.0,2.9,349.5,43.0,55.0,9.9,11.9,2.39,7.8
0.0,293.8,313.9,24.5,72.7,2.0,350.1,39.0,57.0,9.3,11.7,3.13,7.7
0.0,295.4,314.9,24.0,68.1,2.1,350.8,40.0,59.0,8.8,11.6,3.4,8.0
0.0,293.6,314.1,25.3,76.6,2.4,353.4,42.0,59.0,8.7,11.4,3.08,8.1
0.0,293.0,314.1,26.1,82.0,1.7,340.2,38.0,59.0,9.0,11.3,2.98,7.3
0.0,294.4,315.2,21.8,67.3,2.2,351.7,43.0,61.0,8.5,11.1,3.53,8.2
0.0,292.7,312.7,23.9,71.2,2.6,355.4,45.0,62.0,8.4,10.9,2.97,8.1
0.0,291.4,310.6,28.1,80.2,1.8,345.1,39.0,61.0,8.8,10.8,2.43,7.0
0.0,288.8,307.8,33.2,94.8,2.5,350.4,42.0,57.0,10.4,11.0,1.81,6.9
0.0,286.8,304.6,33.3,90.1,2.9,356.3,43.0,55.0,11.0,11.1,1.55,6.7
