pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.0,302.7,26.0,55.4,6.9,361.5,67.0,56.0,9.2,12.0,1.89,8.9
0.0,291.0,306.2,20.1,46.9,8.6,359.0,80.0,59.0,8.2,11.7,2.51,11.1
0.0,289.1,307.3,20.1,57.2,5.5,359.2,64.0,61.0,7.7,11.4,2.48,9.5
0.0,287.8,304.8,23.8,63.0,2.4,348.5,44.0,62.0,7.5,11.0,2.04,6.7
0.0,287.7,302.4,29.2,66.9,3.0,276.0,47.0,61.0,7.8,10.8,1.67,6.0
0.0,289.9,300.1,42.5,72.6,4.6,167.9,51.0,56.0,8.5,10.8,1.24,4.9
0.0,289.0,307.3,26.1,73.4,5.7,346.7,65.0,62.0,8.5,10.7,2.17,8.9
0.0,292.0,310.9,25.1,71.7,4.5,346.2,59.0,62.0,8.4,10.7,2.69,9.1
0.0,295.7,311.0,24.9,56.9,2.1,349.2,43.0,64.0,7.9,10.6,2.99,7.5
0.0,293.4,309.9,26.2,64.7,3.1,340.2,50.0,64.0,7.8,10.4,2.64,8.0
0.0,292.1,306.2,35.0,75.0,2.8,313.6,46.0,62.0,8.3,10.2,1.86,6.6
0.0,291.9,305.0,34.4,69.7,2.5,353.0,45.0,63.0,8.5,10.1,1.82,6.8
0.0,291.4,309.7,22.6,63.2,3.6,349.1,56.0,66.0,8.0,10.0,2.69,8.5
0.0,293.5,311.2,19.6,52.7,5.0,349.5,68.0,68.0,7.4,9.8,3.17,10.1
0.0,292.7,311.3,18.6,53.0,3.2,356.9,56.0,70.0,7.0,9.7,3.19,8.7
0.0,290.8,306.6,24.6,59.5,3.0,356.6,53.0,69.0,7.0,9.6,2.3,7.6
0.0,285.6,303.4,26.0,72.9,3.1,351.2,53.0,68.0,7.5,9.5,1.74,6.9
0.0,284.7,300.7,21.7,55.8,4.6,320.8,65.0,69.0,7.2,9.3,1.7,7.2
0.0,284.7,300.2,22.2,55.4,5.0,326.2,68.0,70.0,7.1,9.1,1.66,7.3
0.0,285.8,298.9,22.7,48.5,7.3,368.7,86.0,71.0,6.9,9.0,1.62,8.4
0.0,284.3,302.6,15.9,48.0,3.0,364.7,57.0,74.0,6.5,8.9,2.04,7.2
0.0,289.0,304.7,15.3,38.6,2.1,362.8,51.0,76.0,6.0,8.7,2.47,6.9
0.0,289.5,307.4,18.5,52.1,3.0,338.2,58.0,75.0,6.0,8.6,2.59,7.7
0.0,291.2,311.9,18.2,59.1,2.9,355.2,58.0,76.0,6.1,8.5,3.18,8.5
0.0,293.2,309.8,21.9,55.0,3.0,356.6,58.0,76.0,6.2,8.3,2.87,8.2
0.0,294.2,309.9,18.3,44.1,2.7,357.4,57.0,78.0,6.0,8.1,3.17,8.2
0.0,290.1,309.2,17.9,53.7,3.3,360.3,63.0,78.0,6.0,8.0,2.84,8.5
0.0,291.2,306.9,21.3,51.7,2.4,186.2,52.0,76.0,6.1,8.0,2.51,5.5
0.0,290.6,307.8,19.7,52.6,5.1,357.5,77.0,78.0,6.1,7.9,2.63,9.5
0.0,288.4,306.3,19.8,55.7,3.0,347.6,60.0,78.0,6.2,7.9,2.37,7.5
