pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,279.5,293.5,23.4,68.4,2.6,292.1,29.0,38.0,12.3,16.7,1.03,4.3
0.0,280.5,294.0,26.9,73.5,2.3,287.8,28.0,39.0,11.5,16.4,1.0,4.2
14.2,281.9,289.9,60.3,100.0,3.3,122.5,0.0,19.0,16.5,17.4,0.34,2.1
3.9,281.4,289.4,52.9,91.9,3.2,200.6,0.0,18.0,17.3,17.6,0.46,2.8
2.7,281.2,290.6,44.7,86.7,2.6,287.9,0.0,19.0,16.9,17.8,0.6,3.6
8.2,283.2,289.0,66.4,97.5,2.0,201.9,0.0,14.0,19.3,18.6,0.3,2.5
3.0,281.3,288.2,71.9,100.0,2.5,148.2,0.0,12.0,20.2,19.1,0.15,1.8
0.0,281.3,292.2,45.3,95.9,2.1,300.6,19.0,23.0,18.8,19.3,0.59,3.7
0.0,284.6,294.5,44.4,87.9,1.2,302.2,17.0,25.0,17.2,19.3,0.75,3.9
0.0,284.8,295.0,48.2,95.7,2.1,299.3,21.0,26.0,16.8,18.7,0.67,4.1
0.0,284.8,295.5,42.5,88.6,2.6,307.3,23.0,28.0,15.8,18.4,0.82,4.4
0.0,284.6,297.9,25.2,67.8,2.6,314.0,26.0,33.0,13.5,18.0,1.34,5.2
0.0,285.9,300.3,20.3,60.9,1.4,313.3,24.0,38.0,11.6,17.3,1.67,4.9
0.0,286.4,301.2,21.5,64.7,0.8,274.3,22.0,39.0,10.4,16.9,1.7,4.1
2.6,287.0,294.2,46.9,78.1,2.2,211.1,0.0,25.0,11.7,17.1,0.81,3.6
0.0,285.9,292.6,51.3,82.0,1.7,286.0,22.0,33.0,12.2,17.1,0.66,3.9
0.0,285.8,295.9,39.9,80.8,2.9,283.0,29.0,36.0,12.0,16.5,0.94,4.6
1.1,285.3,291.9,52.0,82.5,3.2,185.2,0.0,25.0,12.8,16.3,0.62,3.2
0.0,284.1,296.1,38.2,87.5,2.8,317.5,29.0,37.0,12.8,16.3,0.91,4.8
0.0,286.5,301.1,28.3,78.6,2.5,316.8,30.0,40.0,12.0,15.9,1.46,5.6
0.0,288.7,302.5,31.1,80.1,3.3,316.3,34.0,41.0,11.6,15.8,1.52,6.1
0.0,288.8,303.7,26.0,73.9,2.4,315.9,31.0,43.0,10.8,15.5,1.79,6.0
0.0,290.3,305.5,23.5,69.1,1.7,319.8,29.0,45.0,10.0,15.3,2.08,5.8
0.0,290.0,304.5,23.3,66.2,3.2,310.3,38.0,47.0,9.3,14.7,2.02,6.7
0.0,289.1,303.2,21.1,60.5,3.2,325.5,40.0,50.0,8.7,14.2,1.98,6.7
0.0,289.6,305.1,25.3,74.4,2.3,323.9,35.0,50.0,8.8,14.0,1.94,6.2
0.0,290.7,305.5,28.7,78.6,2.3,301.2,35.0,49.0,9.2,13.8,1.87,6.0
0.0,287.7,303.8,24.6,74.7,4.3,329.8,47.0,51.0,9.2,13.6,1.83,7.2
0.0,286.8,301.5,17.5,54.2,3.2,343.0,44.0,54.0,8.3,13.3,1.92,6.8
0.0,286.6,301.2,21.5,62.7,3.1,343.2,43.0,54.0,8.1,13.1,1.75,6.5
