pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,278.3,295.4,34.3,85.8,5.7,326.0,33.0,27.0,13.7,20.2,0.93,5.4
0.0,280.2,299.0,26.8,72.3,2.8,329.4,25.0,31.0,12.0,19.7,1.34,5.5
0.0,281.5,301.1,31.6,89.5,3.2,323.2,27.0,31.0,11.8,19.2,1.32,5.8
0.0,285.5,303.7,29.6,85.0,5.0,336.0,35.0,34.0,11.1,18.7,1.58,7.2
0.0,286.0,304.3,32.8,94.0,4.0,331.6,32.0,34.0,11.0,18.4,1.5,6.6
0.0,287.8,306.0,33.8,94.9,2.2,334.7,25.0,35.0,11.5,18.0,1.62,6.1
0.0,286.3,305.8,37.8,100.0,3.4,326.6,29.0,34.0,12.7,17.7,1.34,6.2
0.7,280.9,298.8,46.2,100.0,2.5,327.6,0.0,21.0,14.0,17.7,0.66,4.6
1.0,280.5,292.4,49.7,97.9,2.9,284.4,0.0,21.0,14.5,17.8,0.53,3.8
0.0,281.9,294.9,42.7,90.0,2.9,308.7,26.0,32.0,13.7,17.5,0.76,4.5
0.0,282.7,300.5,33.0,94.1,2.7,343.9,27.0,35.0,13.1,17.2,1.2,5.6
0.0,283.3,303.2,31.2,100.0,1.9,344.4,25.0,35.0,13.1,17.1,1.4,5.7
0.0,282.3,297.6,46.5,100.0,2.6,340.3,26.0,33.0,14.1,17.0,0.7,4.8
0.0,281.2,296.8,44.6,100.0,3.1,341.7,27.0,32.0,14.8,16.8,0.7,4.8
0.0,277.9,293.8,40.2,100.0,3.8,343.3,31.0,33.0,14.8,16.7,0.67,4.6
0.0,276.5,294.5,33.2,100.0,2.7,354.8,28.0,35.0,14.1,16.6,0.81,4.8
0.0,277.1,295.3,32.7,100.0,1.9,346.3,25.0,36.0,13.5,16.4,0.86,4.6
0.0,279.0,297.6,32.1,99.0,2.4,332.1,27.0,37.0,13.3,16.2,1.0,5.0
0.8,280.0,292.2,48.5,97.7,2.1,174.3,0.0,24.0,14.0,16.3,0.54,2.8
0.0,280.4,296.7,35.5,93.6,3.6,355.6,32.0,37.0,13.3,16.0,0.92,5.4
0.0,280.9,301.6,24.5,86.1,3.7,360.8,36.0,41.0,12.1,15.6,1.48,6.7
0.0,284.4,304.7,21.5,72.2,2.3,359.1,32.0,44.0,10.9,15.3,1.94,6.6
0.0,285.5,306.7,22.3,77.9,1.7,355.4,30.0,46.0,10.1,15.0,2.1,6.4
0.0,287.0,308.0,21.9,74.6,2.0,358.0,32.0,48.0,9.4,14.6,2.3,6.9
0.0,288.7,309.0,23.4,75.1,2.2,361.4,34.0,49.0,9.0,14.3,2.4,7.2
0.0,288.0,309.9,24.3,85.8,1.8,357.6,33.0,50.0,9.1,14.1,2.38,6.9
0.0,282.2,303.0,35.8,100.0,2.9,330.0,35.0,45.0,10.9,14.0,1.16,5.7
0.0,280.8,297.2,43.5,100.0,3.2,363.6,35.0,43.0,12.4,14.0,0.72,5.1
0.0,281.5,295.2,49.9,100.0,1.5,355.8,26.0,41.0,13.5,14.1,0.57,4.6
0.0,283.1,299.6,39.9,100.0,1.9,360.1,28.0,41.0,14.0,14.2,0.96,5.4
