pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,295.0,313.5,12.9,52.6,6.1,364.0,87.0,78.0,6.0,8.4,3.84,12.1
0.0,294.2,313.7,11.8,52.4,6.4,368.1,91.0,79.0,5.8,8.2,3.88,12.5
0.0,295.8,315.5,14.8,60.7,5.4,363.8,82.0,79.0,5.9,8.1,4.03,11.8
0.0,294.8,315.2,15.3,64.5,4.8,362.3,77.0,79.0,6.1,8.0,3.87,11.0
0.0,293.8,314.6,14.5,63.8,3.6,366.1,67.0,80.0,6.1,7.8,3.77,9.9
0.0,293.1,311.5,17.4,64.7,5.3,364.5,80.0,79.0,6.3,7.8,3.15,10.5
0.0,292.6,312.8,16.9,69.3,3.9,362.7,68.0,79.0,6.6,7.8,3.29,9.6
0.0,295.3,315.1,12.3,54.2,3.7,359.5,69.0,81.0,6.2,7.7,4.13,10.1
0.0,297.1,315.1,10.9,46.0,3.0,289.6,64.0,82.0,5.8,7.6,4.39,8.6
0.0,297.1,311.9,15.7,49.9,3.2,259.7,63.0,81.0,5.7,7.5,3.62,7.9
0.0,294.8,310.3,18.4,57.9,4.1,334.6,71.0,81.0,5.9,7.4,3.09,9.1
0.0,291.8,309.1,19.1,65.9,5.4,352.7,81.0,81.0,6.3,7.3,2.72,9.7
0.0,288.7,307.3,18.9,71.3,5.6,358.1,82.0,80.0,6.8,7.4,2.38,9.4
0.0,288.0,307.1,15.0,62.6,6.2,362.5,89.0,81.0,6.7,7.3,2.52,10.1
0.0,290.9,310.3,13.6,58.2,5.1,356.0,81.0,82.0,6.5,7.3,3.1,10.2
0.0,293.3,311.6,12.7,52.2,5.6,353.2,87.0,83.0,6.2,7.2,3.48,11.0
0.0,294.1,312.7,13.3,54.2,5.5,350.7,86.0,83.0,6.0,7.1,3.64,11.1
0.0,293.3,309.1,18.7,60.0,5.8,350.7,86.0,82.0,6.2,7.1,2.84,10.1
0.0,294.4,312.7,13.8,54.7,2.5,347.3,60.0,84.0,6.1,7.0,3.62,8.1
0.0,297.1,315.4,10.9,46.7,3.0,343.8,66.0,85.0,5.7,6.9,4.44,9.2
0.0,297.7,314.3,14.4,51.1,4.7,341.1,81.0,85.0,5.7,6.8,4.07,10.7
0.0,294.6,312.6,14.5,55.7,5.8,345.0,90.0,85.0,5.8,6.8,3.58,11.2
0.0,289.0,312.9,9.6,58.9,6.4,351.0,97.0,86.0,5.8,6.8,3.58,12.1
0.0,287.7,304.6,18.5,64.7,4.7,351.4,77.0,83.0,6.2,6.8,2.14,8.3
0.0,287.0,305.4,21.2,77.7,4.1,348.7,70.0,80.0,7.1,6.9,2.03,7.8
0.0,289.2,306.5,20.5,70.5,4.2,347.8,71.0,80.0,7.3,6.9,2.27,8.2
0.0,289.1,307.1,22.9,79.2,6.5,347.6,87.0,78.0,8.0,7.0,2.19,9.3
0.0,290.8,309.1,21.9,76.2,5.0,346.0,75.0,77.0,8.2,7.1,2.49,9.0
0.0,292.1,311.1,15.1,60.1,4.9,325.0,78.0,80.0,7.6,7.1,3.18,9.7
0.0,294.5,306.9,21.8,55.5,6.0,262.9,83.0,78.0,7.4,7.1,2.59,8.9
