pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,278.8,292.8,25.8,64.0,4.7,360.0,51.0,59.0,8.4,10.9,0.98,5.7
0.0,280.0,299.0,17.0,59.6,3.9,340.2,50.0,63.0,7.8,10.6,1.54,6.7
0.0,282.8,303.7,17.7,67.4,3.4,331.7,46.0,63.0,7.6,10.5,1.94,7.1
0.0,286.7,306.4,19.1,64.9,2.3,267.9,39.0,63.0,7.4,10.4,2.28,6.1
0.0,286.0,304.7,20.6,66.0,2.7,321.1,42.0,63.0,7.4,10.3,2.04,6.7
0.0,282.7,296.0,38.1,85.3,3.1,327.8,40.0,58.0,8.7,10.5,0.91,5.2
0.0,282.4,294.4,38.6,80.0,1.5,203.3,31.0,56.0,9.4,10.3,0.86,3.4
0.0,282.4,300.2,27.0,81.8,1.7,349.6,34.0,60.0,9.6,10.2,1.36,5.6
0.0,281.6,299.2,27.6,82.7,2.9,329.3,40.0,59.0,9.8,10.2,1.27,5.8
0.0,281.7,298.1,22.5,64.3,3.6,362.6,46.0,62.0,9.1,10.1,1.38,6.4
0.0,285.5,302.2,14.2,43.3,6.0,354.7,64.0,65.0,7.9,10.0,2.09,8.9
0.0,288.4,306.3,10.6,35.9,3.8,363.2,53.0,68.0,6.7,9.8,2.77,8.7
0.0,289.7,308.4,12.2,41.5,1.9,351.3,41.0,70.0,6.1,9.6,3.0,7.1
0.0,289.5,307.2,16.7,50.8,1.4,345.3,38.0,71.0,6.1,9.2,2.62,6.3
0.0,290.9,307.2,21.6,58.2,1.1,347.3,35.0,70.0,6.3,9.0,2.46,6.1
0.0,292.5,311.5,17.2,54.8,1.3,354.0,37.0,72.0,6.2,8.8,3.23,6.8
0.0,293.2,311.2,18.6,55.2,1.3,350.3,37.0,72.0,6.2,8.7,3.16,6.8
0.0,294.1,310.0,20.4,53.2,1.4,352.3,38.0,72.0,6.2,8.7,2.99,6.8
0.0,293.6,312.3,17.4,54.2,1.8,353.9,41.0,73.0,6.1,8.6,3.39,7.5
0.0,293.0,314.1,13.4,49.5,2.2,355.5,45.0,75.0,5.8,8.5,3.87,8.1
0.0,290.4,308.3,17.3,52.6,1.9,350.9,42.0,75.0,5.9,8.3,2.75,7.0
0.0,288.4,300.5,21.9,47.2,3.1,350.7,49.0,74.0,6.0,8.1,1.84,6.9
0.0,286.9,302.5,16.2,45.0,5.2,360.4,65.0,76.0,5.8,7.9,2.1,8.6
0.0,287.7,305.0,17.4,55.6,2.3,358.8,45.0,76.0,6.0,7.8,2.28,7.0
0.0,289.1,305.6,14.1,45.1,2.1,365.2,45.0,77.0,5.7,7.8,2.56,7.0
0.0,287.8,305.2,14.1,47.6,1.4,366.9,40.0,78.0,5.6,7.7,2.45,6.3
0.0,286.2,303.9,17.6,57.8,1.4,364.1,39.0,77.0,5.9,7.7,2.11,6.1
0.0,287.9,306.2,13.1,47.0,2.3,366.7,47.0,79.0,5.7,7.5,2.6,7.3
0.0,287.4,307.1,10.5,43.2,3.3,370.1,56.0,80.0,5.4,7.3,2.8,8.4
0.0,287.2,306.3,12.3,47.1,3.6,364.1,58.0,81.0,5.3,7.2,2.61,8.4
