pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.4,300.6,10.7,34.3,2.2,243.2,56.0,81.0,6.3,7.7,2.05,4.6
0.0,286.6,302.9,13.9,41.8,1.6,236.7,51.0,82.0,6.1,7.4,2.22,4.2
0.0,289.1,304.4,13.9,38.9,1.8,230.5,53.0,82.0,5.9,7.3,2.44,4.5
0.0,290.5,303.7,12.6,32.1,2.1,227.5,56.0,84.0,5.5,7.2,2.52,4.7
0.0,290.3,303.7,11.7,30.6,2.9,228.6,65.0,85.0,5.2,7.1,2.57,5.4
0.0,289.3,304.2,13.7,37.7,4.0,227.0,74.0,85.0,5.2,7.0,2.49,6.3
0.0,288.0,303.8,11.6,35.0,2.9,227.3,65.0,86.0,5.1,7.0,2.45,5.4
0.0,286.4,302.5,13.7,40.7,1.4,222.9,51.0,85.0,5.3,6.9,2.18,3.7
0.0,284.8,301.1,14.0,48.2,2.1,221.7,57.0,85.0,5.6,6.8,1.92,4.2
0.0,285.8,301.7,11.1,40.2,2.3,220.2,60.0,86.0,5.6,6.7,2.05,4.4
0.0,286.5,302.1,11.5,40.3,1.6,219.1,53.0,86.0,5.5,6.6,2.13,3.8
0.0,285.5,302.4,10.2,40.1,1.4,218.4,52.0,87.0,5.5,6.6,2.18,3.6
0.0,287.0,302.7,9.1,34.8,1.7,216.5,56.0,88.0,5.2,6.5,2.33,3.9
0.0,287.4,302.5,8.6,32.6,1.4,214.2,54.0,89.0,5.0,6.5,2.36,3.5
0.0,287.3,302.3,9.1,33.4,1.6,211.1,56.0,89.0,4.9,6.4,2.34,3.7
0.0,286.0,301.9,8.1,33.1,1.0,209.1,51.0,91.0,4.7,6.2,2.26,3.0
0.0,286.9,301.3,7.7,29.7,1.6,207.0,57.0,92.0,4.5,6.1,2.26,3.6
0.0,284.4,298.7,12.9,41.0,1.9,195.1,57.0,89.0,4.9,6.1,1.78,3.6
0.0,283.7,300.5,11.6,43.8,2.6,201.9,64.0,89.0,5.2,6.1,1.92,4.3
0.0,285.9,301.1,10.4,37.1,2.5,200.4,64.0,90.0,5.2,6.0,2.11,4.3
0.0,285.7,301.0,8.8,33.5,3.8,198.9,78.0,91.0,5.0,6.0,2.15,5.4
0.0,285.5,301.0,7.7,31.4,2.6,199.4,67.0,92.0,4.8,5.9,2.17,4.4
0.0,284.5,300.9,7.6,32.8,2.0,196.2,62.0,93.0,4.7,5.8,2.12,3.7
0.0,283.9,300.5,6.2,29.8,1.7,195.5,60.0,94.0,4.5,5.7,2.12,3.4
0.0,283.5,299.1,6.9,30.1,2.6,192.9,69.0,94.0,4.4,5.6,1.96,4.1
0.0,284.1,299.6,10.3,37.7,2.3,183.5,64.0,93.0,4.7,5.6,1.92,3.8
0.0,285.1,300.0,10.3,36.4,2.3,180.8,63.0,92.0,4.9,5.6,1.99,3.8
0.0,283.7,299.0,8.9,34.1,1.0,187.1,52.0,93.0,4.8,5.6,1.89,2.4
0.0,283.1,298.8,10.1,37.8,3.3,186.0,73.0,92.0,5.0,5.6,1.83,4.5
0.0,275.6,297.5,16.6,79.7,8.7,144.6,110.0,85.0,6.9,5.8,1.34,6.2
