pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,277.9,286.8,48.4,79.0,3.8,192.5,22.0,18.0,17.8,22.2,0.47,2.6
0.0,276.3,286.5,42.7,76.7,5.3,266.5,29.0,21.0,15.9,22.1,0.51,3.3
0.0,275.2,287.9,39.3,84.0,8.8,271.4,41.0,23.0,15.1,21.4,0.54,3.8
0.0,276.1,287.7,44.6,87.9,9.9,248.2,43.0,23.0,14.9,21.2,0.48,3.5
0.0,275.0,290.7,31.7,83.4,9.7,281.9,47.0,26.0,14.1,20.7,0.72,4.8
0.0,274.6,291.7,28.3,82.1,8.5,270.3,46.0,28.0,13.4,20.2,0.8,4.9
0.0,275.4,287.1,49.9,99.0,12.7,279.1,54.0,26.0,14.8,19.9,0.38,3.2
0.0,274.4,294.9,24.5,89.0,6.4,285.0,40.0,29.0,14.2,19.6,0.99,5.4
0.0,277.7,299.1,16.3,62.5,2.4,288.3,28.0,33.0,12.2,19.3,1.52,4.9
0.0,276.8,297.4,21.0,75.7,3.1,289.9,31.0,35.0,11.4,18.7,1.26,5.0
0.0,276.7,292.0,30.4,77.0,9.8,294.6,56.0,35.0,11.2,18.4,0.82,5.3
0.0,276.3,299.6,13.6,60.4,6.0,300.8,47.0,39.0,10.0,17.8,1.61,7.3
0.0,279.5,300.8,11.6,45.0,2.7,299.7,34.0,43.0,8.6,17.2,1.86,5.7
0.0,279.0,300.5,17.3,63.3,2.5,299.6,34.0,44.0,8.3,16.5,1.63,5.3
0.0,276.5,297.9,22.1,81.4,3.7,292.2,39.0,43.0,9.1,16.2,1.25,5.3
0.0,280.3,291.8,34.2,64.4,2.8,278.9,33.0,42.0,9.2,16.0,0.86,3.9
0.0,278.8,291.4,35.8,72.9,3.5,284.5,36.0,42.0,9.6,15.7,0.77,4.0
0.0,277.4,292.9,35.6,88.2,4.8,274.1,41.0,41.0,10.8,15.6,0.76,4.2
0.0,276.9,295.7,26.9,83.2,3.8,302.9,38.0,43.0,11.0,15.4,1.03,4.9
0.0,279.2,289.4,41.6,72.1,6.0,295.5,46.0,41.0,11.0,15.2,0.64,4.2
0.0,278.4,293.1,31.6,74.2,8.9,312.9,61.0,44.0,10.8,14.8,0.88,5.6
0.0,278.1,291.2,36.6,77.3,10.3,315.1,65.0,44.0,10.9,14.6,0.72,5.1
0.0,276.2,293.9,30.3,87.6,11.5,316.7,71.0,44.0,11.5,14.6,0.87,5.9
0.0,275.9,296.3,25.5,88.2,8.7,320.6,61.0,44.0,11.8,14.5,1.07,6.5
0.0,277.9,300.5,19.2,75.5,5.6,312.5,50.0,47.0,11.0,14.2,1.54,7.0
0.0,277.4,295.5,24.3,71.9,9.8,329.4,69.0,48.0,10.4,14.0,1.11,6.9
0.0,276.3,294.9,24.8,76.4,5.1,326.5,48.0,48.0,10.3,13.8,1.04,5.6
0.0,275.8,296.0,24.1,82.7,2.7,328.4,36.0,49.0,10.5,13.6,1.09,4.9
0.0,277.7,296.3,25.3,76.9,5.6,329.4,51.0,49.0,10.3,13.4,1.12,6.0
0.0,279.0,299.7,22.2,76.3,6.9,330.8,58.0,50.0,10.1,13.3,1.42,7.3
