pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.2,306.5,24.6,75.7,4.4,340.9,52.0,61.0,10.0,10.0,2.12,8.0
0.0,293.3,309.2,19.4,57.0,5.3,332.6,60.0,64.0,8.9,9.8,2.88,9.6
0.0,290.3,305.0,25.4,67.3,6.5,334.2,65.0,64.0,8.6,9.7,2.06,8.8
0.0,288.3,303.5,25.4,69.8,5.9,340.8,62.0,64.0,8.5,9.7,1.85,8.2
0.0,285.1,301.7,25.7,77.5,5.9,342.1,61.0,63.0,8.8,9.7,1.58,7.6
0.0,285.9,294.9,45.2,81.3,5.4,344.4,53.0,58.0,9.8,9.8,0.85,5.5
0.0,285.6,296.6,41.2,84.3,4.5,341.8,49.0,58.0,10.5,9.8,0.95,5.6
0.0,285.8,297.7,42.1,90.3,5.1,340.1,51.0,56.0,11.4,9.9,0.95,5.7
0.0,286.9,299.2,44.0,95.4,4.9,337.3,48.0,53.0,12.4,10.2,0.96,5.8
0.0,286.8,302.7,34.8,99.7,4.4,338.6,46.0,53.0,13.2,10.4,1.32,6.5
0.0,287.3,305.9,26.1,90.8,5.0,309.9,51.0,54.0,12.8,10.6,1.86,7.6
0.0,290.2,304.4,28.3,75.9,4.1,295.9,46.0,55.0,11.7,10.6,1.84,6.9
0.0,288.0,307.1,24.4,88.1,4.0,247.9,46.0,56.0,11.5,10.6,2.06,6.8
0.0,286.5,304.6,29.6,98.4,5.6,314.4,54.0,54.0,12.3,10.7,1.59,7.3
0.0,286.1,303.1,29.9,93.7,4.7,310.6,48.0,53.0,12.5,10.8,1.49,6.7
0.0,286.5,307.8,17.2,76.9,4.1,303.5,49.0,58.0,11.3,10.7,2.4,7.9
0.0,287.2,304.0,19.7,67.2,5.1,291.7,55.0,59.0,10.1,10.5,2.02,7.7
0.0,285.5,303.2,22.5,78.3,5.4,282.9,56.0,59.0,9.9,10.5,1.77,7.3
0.0,285.4,303.9,26.3,92.1,5.3,312.9,54.0,57.0,10.7,10.7,1.65,7.2
0.0,285.8,303.3,27.3,90.0,4.7,262.4,49.0,55.0,11.1,10.7,1.59,6.4
0.0,285.4,297.9,42.1,97.5,5.4,254.8,49.0,51.0,12.5,10.9,0.9,4.9
0.0,285.6,297.7,41.1,93.5,5.6,310.7,50.0,50.0,13.0,11.0,0.94,5.5
0.0,285.9,300.4,31.2,85.1,4.8,308.4,48.0,52.0,12.6,11.0,1.33,6.2
0.0,287.8,301.3,32.2,82.0,5.7,307.5,53.0,53.0,12.1,11.1,1.42,6.7
0.0,287.8,300.9,33.5,82.7,4.7,306.7,48.0,53.0,11.8,11.2,1.37,6.2
0.0,288.0,301.6,32.0,81.8,4.9,305.2,49.0,53.0,11.6,11.2,1.45,6.5
0.0,287.8,296.0,54.3,94.3,5.8,300.9,49.0,48.0,12.9,11.4,0.68,4.7
0.0,287.0,298.5,39.0,86.1,4.7,307.7,46.0,50.0,12.8,11.4,1.09,5.6
0.0,286.5,300.2,28.4,75.3,4.4,306.0,47.0,53.0,11.8,11.2,1.45,6.2
0.0,287.8,302.6,25.0,72.1,4.5,287.2,49.0,55.0,10.9,11.2,1.75,6.7
