pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.4,300.0,26.6,79.0,2.3,268.1,50.0,73.0,8.9,7.6,1.39,4.7
0.0,285.4,300.1,27.5,81.4,2.9,250.6,53.0,71.0,9.6,7.7,1.37,4.8
0.3,286.9,296.5,44.5,89.0,4.1,256.6,54.0,62.0,11.2,8.0,0.85,4.4
0.0,283.7,292.7,54.2,100.0,5.2,231.0,56.0,56.0,13.4,8.5,0.48,3.4
0.0,282.6,294.4,35.4,85.3,3.0,261.1,47.0,60.0,13.2,8.8,0.87,4.0
0.0,282.5,296.5,30.5,86.0,2.7,256.8,45.0,60.0,13.0,9.0,1.03,4.2
0.0,286.1,294.5,44.7,83.8,3.0,253.1,44.0,57.0,13.1,9.2,0.8,3.9
9.0,285.6,291.3,60.7,92.3,3.5,202.1,0.0,35.0,16.3,10.4,0.45,2.9
0.0,285.8,297.1,39.1,88.5,2.1,248.6,35.0,50.0,15.5,10.7,0.95,3.8
0.0,286.9,304.6,19.6,74.1,1.4,248.6,35.0,56.0,13.6,10.6,1.98,4.3
0.0,290.7,307.1,15.0,56.9,0.9,235.6,35.0,60.0,11.4,10.5,2.61,3.9
0.0,288.8,306.6,16.4,65.1,2.2,247.5,44.0,62.0,10.3,10.4,2.39,5.2
0.0,288.0,303.8,21.2,70.4,2.7,236.2,47.0,62.0,9.8,10.4,1.92,5.1
0.0,288.4,303.1,18.2,60.0,1.8,237.4,42.0,64.0,9.1,10.3,2.02,4.4
0.0,289.3,304.3,12.6,48.3,1.7,245.9,44.0,68.0,8.1,9.9,2.4,4.5
0.0,289.0,305.3,8.1,40.9,2.0,245.4,49.0,71.0,7.1,9.6,2.67,4.9
0.0,288.8,304.5,8.0,39.6,2.0,241.6,50.0,74.0,6.4,9.4,2.59,4.8
0.0,290.9,309.6,3.0,34.3,2.4,238.6,57.0,77.0,5.6,9.2,3.47,5.8
0.0,294.8,310.7,5.8,36.1,1.6,223.1,50.0,78.0,5.2,9.0,3.73,4.7
0.0,295.5,312.2,5.5,36.5,1.3,222.4,49.0,80.0,4.9,8.8,4.01,4.4
0.0,293.9,310.1,9.7,45.7,1.6,230.3,50.0,79.0,5.1,8.6,3.34,4.7
0.0,293.5,309.0,12.6,50.7,1.8,227.9,51.0,79.0,5.5,8.3,3.02,4.8
0.0,294.5,310.6,9.6,45.0,1.7,226.2,52.0,80.0,5.5,8.2,3.45,4.8
0.0,295.4,310.5,7.3,38.0,2.0,225.0,56.0,82.0,5.2,8.0,3.65,5.1
0.0,293.1,308.4,6.9,37.7,2.6,220.2,62.0,83.0,5.0,7.9,3.25,5.6
0.0,290.2,306.2,9.4,45.4,2.7,218.9,62.0,82.0,5.2,7.8,2.69,5.3
0.0,290.3,306.1,9.7,45.6,2.5,221.8,60.0,82.0,5.3,7.7,2.68,5.1
0.0,288.8,303.7,11.3,47.4,3.2,222.6,65.0,82.0,5.6,7.7,2.31,5.4
0.0,288.3,304.8,10.4,49.4,2.0,212.2,55.0,83.0,5.7,7.4,2.41,4.4
0.0,286.7,302.6,9.8,47.0,1.9,218.1,55.0,83.0,5.8,7.4,2.16,4.1
