pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.6,296.7,20.9,48.6,4.8,248.6,65.0,67.0,9.5,8.9,1.53,5.8
0.0,283.4,295.2,34.2,78.8,5.7,236.4,65.0,63.0,10.3,9.0,0.99,4.8
0.0,283.2,296.4,21.4,59.3,2.7,253.7,50.0,67.0,9.6,8.9,1.35,4.5
0.0,282.8,299.5,10.1,43.5,2.1,260.7,50.0,72.0,8.3,8.8,1.85,4.6
0.0,282.8,301.6,6.3,37.5,2.0,206.2,52.0,76.0,7.1,8.6,2.15,4.6
0.0,286.2,303.9,20.9,72.9,3.2,211.3,56.0,72.0,7.6,8.6,1.91,5.4
0.0,291.3,300.8,39.4,75.6,5.6,122.9,64.0,64.0,8.8,8.7,1.36,4.9
0.0,289.3,302.4,26.1,66.5,3.5,269.6,56.0,69.0,8.8,8.7,1.78,5.8
0.0,288.6,299.4,18.4,45.9,5.5,263.9,75.0,72.0,8.1,8.6,1.85,7.0
0.0,287.2,297.9,21.2,50.7,5.4,273.0,73.0,72.0,7.8,8.5,1.61,6.5
0.0,284.6,297.7,14.8,45.3,4.6,277.8,70.0,74.0,7.3,8.4,1.66,6.3
0.0,284.2,300.1,7.1,34.2,4.5,283.5,75.0,79.0,6.3,8.3,2.05,7.0
0.0,287.1,305.7,7.4,39.0,3.6,277.3,69.0,80.0,5.8,8.1,2.71,7.2
0.0,288.9,307.9,8.4,42.1,2.0,279.0,55.0,82.0,5.5,7.9,3.0,5.8
0.0,288.9,309.0,7.6,42.1,2.2,280.9,58.0,83.0,5.3,7.7,3.18,6.2
0.0,289.8,307.0,7.8,36.9,3.4,261.5,69.0,84.0,5.1,7.5,2.98,7.2
0.0,294.4,306.6,8.7,31.0,2.8,247.1,64.0,85.0,4.8,7.3,3.2,6.5
0.0,292.3,304.0,15.5,42.8,4.1,288.5,73.0,84.0,5.1,7.3,2.49,7.4
0.0,289.6,306.2,14.0,51.6,2.9,284.2,63.0,83.0,5.5,7.3,2.57,6.6
0.0,289.6,306.2,12.9,48.8,3.0,287.9,64.0,83.0,5.7,7.2,2.63,6.7
0.0,294.2,308.4,8.0,32.6,3.4,291.7,71.0,86.0,5.2,7.1,3.42,7.8
0.0,294.8,306.8,15.7,43.2,4.9,282.9,81.0,84.0,5.4,7.0,2.91,8.6
0.0,295.6,309.1,29.7,73.6,5.2,280.4,75.0,78.0,6.8,7.1,2.4,8.0
0.0,293.2,309.3,13.3,47.8,2.9,299.3,62.0,82.0,6.5,7.0,3.15,7.3
0.0,291.0,310.3,3.6,29.6,3.3,304.9,73.0,87.0,5.5,6.9,3.7,8.2
0.0,289.2,311.0,3.6,33.7,3.2,303.9,73.0,89.0,4.9,6.8,3.69,8.1
0.0,292.4,310.7,5.4,32.8,5.2,303.1,92.0,90.0,4.6,6.6,3.74,10.3
0.0,291.4,301.8,12.4,35.1,7.2,310.8,104.0,88.0,4.7,6.5,2.38,9.5
0.0,285.0,302.7,4.5,31.1,4.6,316.1,88.0,92.0,4.4,6.4,2.41,8.2
0.0,285.5,305.8,1.9,27.1,2.2,316.4,67.0,94.0,3.9,6.2,2.88,6.4
