pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.4,312.1,18.6,66.3,3.6,356.6,64.0,77.0,7.1,7.9,3.12,9.1
0.0,288.5,307.3,23.8,75.3,4.1,353.0,66.0,75.0,7.6,7.9,2.2,8.2
0.0,287.2,301.2,27.4,65.7,4.6,356.6,68.0,74.0,7.7,7.8,1.61,7.3
0.0,287.9,304.0,16.0,46.7,4.0,363.9,69.0,78.0,7.0,7.7,2.28,8.2
0.0,288.0,306.6,13.7,52.8,2.3,362.9,56.0,80.0,6.6,7.6,2.58,7.3
0.0,287.3,307.5,12.8,54.8,2.8,366.0,61.0,81.0,6.3,7.5,2.68,7.9
0.0,286.8,304.7,18.5,63.9,3.2,365.4,62.0,79.0,6.5,7.5,2.13,7.5
0.0,286.5,305.2,21.1,74.1,3.1,361.6,60.0,78.0,7.1,7.6,2.03,7.3
0.0,286.8,309.0,12.8,60.8,2.9,366.6,62.0,80.0,6.7,7.5,2.82,8.2
0.0,288.5,309.5,9.4,46.0,3.6,369.2,70.0,83.0,6.1,7.3,3.16,9.2
0.0,286.9,306.2,14.2,56.4,4.4,366.6,76.0,82.0,6.1,7.2,2.46,8.9
0.0,285.9,305.6,15.8,62.9,3.0,369.4,63.0,82.0,6.2,7.2,2.28,7.7
0.0,287.3,308.5,14.9,64.3,3.3,362.9,66.0,82.0,6.3,7.2,2.67,8.3
0.0,288.6,309.6,15.3,64.4,3.3,361.2,66.0,82.0,6.4,7.2,2.83,8.5
0.0,289.9,310.7,13.0,56.0,3.0,362.7,64.0,83.0,6.2,7.1,3.17,8.6
0.0,289.8,312.5,9.4,49.5,3.4,361.4,70.0,85.0,5.8,7.0,3.64,9.4
0.0,290.3,312.9,6.7,40.3,3.0,364.6,69.0,88.0,5.2,6.8,3.91,9.2
0.0,288.8,308.8,15.6,62.0,3.8,359.0,72.0,85.0,5.6,6.8,2.74,8.7
0.0,288.2,307.4,22.1,77.9,3.3,354.5,64.0,81.0,6.6,6.9,2.24,7.7
0.0,289.3,308.7,21.4,76.0,3.1,351.8,61.0,80.0,7.2,7.0,2.45,7.8
0.0,289.3,306.9,23.5,74.7,3.3,350.6,62.0,78.0,7.6,7.0,2.19,7.6
0.0,289.1,307.4,23.9,78.7,3.3,348.3,61.0,77.0,8.1,7.1,2.2,7.6
0.0,290.0,310.5,20.2,76.7,2.8,349.1,58.0,77.0,8.2,7.2,2.71,7.8
0.0,289.1,308.3,21.8,76.7,3.3,349.5,61.0,76.0,8.4,7.3,2.37,7.8
0.0,288.7,306.0,25.0,77.6,3.3,346.4,59.0,75.0,8.6,7.4,2.03,7.3
0.0,288.1,305.4,25.4,78.9,3.1,341.5,57.0,74.0,8.9,7.5,1.94,7.0
0.0,287.6,305.4,24.4,78.7,4.0,350.3,64.0,73.0,9.0,7.6,1.95,7.6
0.0,287.9,307.1,20.7,74.1,2.9,349.2,56.0,74.0,8.8,7.6,2.27,7.3
0.0,288.3,306.6,21.6,72.9,3.1,345.1,58.0,74.0,8.6,7.6,2.21,7.3
0.0,288.1,308.8,16.2,66.4,2.7,347.3,57.0,77.0,8.1,7.6,2.67,7.6
