pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.7,300.8,16.6,54.1,4.3,346.0,65.0,71.0,6.8,9.3,1.77,7.4
0.0,282.1,300.5,20.5,66.2,5.2,301.6,70.0,70.0,7.0,9.2,1.59,7.1
0.0,281.4,294.8,38.2,86.5,7.7,199.4,76.0,63.0,8.6,9.3,0.83,4.8
0.0,281.1,304.2,19.2,82.6,2.7,340.1,51.0,67.0,8.8,9.4,1.85,6.7
0.0,285.1,307.6,17.9,72.3,3.2,339.9,55.0,69.0,8.4,9.3,2.36,7.7
0.0,286.8,308.2,15.2,58.5,3.1,336.1,56.0,71.0,7.7,9.2,2.64,7.8
0.0,286.2,307.2,16.0,59.9,3.3,344.0,58.0,72.0,7.2,9.1,2.47,7.9
0.0,285.3,305.7,15.8,58.0,3.8,320.3,63.0,73.0,6.9,8.9,2.3,7.8
0.0,284.2,304.0,18.6,64.9,3.5,330.9,60.0,73.0,6.9,8.8,1.98,7.2
0.0,284.1,305.7,14.6,58.6,3.0,345.1,59.0,75.0,6.7,8.6,2.3,7.4
0.0,285.6,307.9,12.8,54.1,2.7,343.6,58.0,77.0,6.4,8.5,2.68,7.6
0.0,285.5,307.7,13.0,54.4,3.3,347.3,63.0,78.0,6.1,8.3,2.64,8.1
0.0,285.7,306.4,12.7,49.1,4.4,351.1,73.0,79.0,5.9,8.2,2.53,8.8
0.0,284.4,302.5,15.8,51.2,5.3,346.5,79.0,78.0,5.9,8.2,1.99,8.3
0.0,278.3,299.6,13.2,55.9,3.7,324.7,66.0,79.0,5.9,8.0,1.65,6.7
0.0,277.6,299.3,13.3,58.0,5.0,337.2,78.0,80.0,6.0,7.9,1.6,7.3
0.0,276.7,293.7,18.2,57.4,4.4,360.8,71.0,78.0,6.2,7.8,1.12,6.0
0.0,276.6,297.3,10.0,44.0,3.0,360.8,64.0,82.0,5.8,7.6,1.54,6.3
0.0,278.1,301.1,9.3,47.1,2.6,354.6,61.0,83.0,5.5,7.5,1.89,6.6
0.0,281.7,304.5,9.1,43.9,2.4,336.7,60.0,84.0,5.2,7.4,2.34,6.8
0.0,284.7,306.8,8.9,40.6,2.9,349.9,66.0,86.0,4.9,7.3,2.72,7.8
0.0,285.6,308.4,9.8,44.8,3.9,352.0,75.0,86.0,4.8,7.1,2.9,8.9
0.0,285.4,305.8,12.7,48.3,4.3,352.0,78.0,86.0,5.0,7.0,2.46,8.6
0.0,285.3,305.7,12.5,47.7,4.2,353.6,77.0,86.0,5.1,6.9,2.45,8.5
0.0,285.1,304.8,17.6,61.2,2.5,181.4,57.0,83.0,5.5,6.9,2.13,5.3
0.0,286.6,304.9,16.1,51.8,6.6,345.6,95.0,84.0,5.7,6.8,2.28,9.5
0.0,284.1,302.2,14.4,47.7,3.2,340.4,66.0,85.0,5.6,6.8,2.01,7.1
0.0,283.4,304.6,10.6,44.5,3.4,349.1,70.0,86.0,5.4,6.7,2.35,7.8
0.0,286.5,305.2,13.7,46.3,3.9,345.9,74.0,86.0,5.3,6.6,2.41,8.2
0.0,284.3,302.1,21.9,68.7,3.2,343.0,64.0,83.0,6.1,6.7,1.71,6.8
