pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.2,295.4,40.0,100.0,3.3,353.6,33.0,34.0,16.5,16.1,0.7,4.9
0.0,284.6,298.6,33.0,85.6,2.9,353.3,33.0,36.0,15.5,16.0,1.09,5.7
0.0,284.0,298.5,35.0,92.9,4.2,344.0,39.0,37.0,15.0,15.9,0.99,5.8
0.0,279.0,291.0,58.5,100.0,4.9,353.8,38.0,33.0,15.8,15.9,0.23,3.5
0.0,279.5,292.1,46.7,100.0,4.6,354.6,39.0,34.0,15.9,15.9,0.47,4.3
0.0,280.5,299.1,29.4,100.0,3.2,344.6,35.0,38.0,15.4,15.8,1.07,5.6
0.0,285.0,303.5,22.9,82.0,3.1,347.5,37.0,41.0,13.9,15.6,1.68,6.7
0.0,287.2,301.6,28.5,76.0,3.0,343.9,36.0,41.0,13.2,15.4,1.48,6.3
0.0,284.7,301.7,27.7,87.5,3.4,328.8,39.0,41.0,13.2,15.3,1.4,6.2
0.0,282.4,296.6,36.8,95.3,4.1,338.9,40.0,39.0,13.8,15.3,0.87,5.3
0.0,282.0,293.7,46.4,100.0,4.4,347.4,40.0,38.0,14.2,15.3,0.59,4.7
0.0,282.0,296.1,39.3,100.0,3.7,346.2,38.0,39.0,14.5,15.2,0.78,5.1
0.0,283.9,300.8,26.7,85.1,4.7,348.8,46.0,42.0,13.5,15.0,1.36,6.8
0.0,283.0,297.3,36.4,94.7,5.6,345.9,49.0,41.0,13.5,15.0,0.91,5.8
0.0,282.4,298.7,28.1,86.5,5.1,344.5,49.0,44.0,12.4,14.8,1.17,6.4
0.0,284.0,301.6,25.7,85.7,4.3,337.8,46.0,45.0,11.9,14.6,1.44,6.7
0.0,286.1,302.2,26.6,79.9,3.8,344.0,44.0,46.0,11.7,14.5,1.52,6.8
0.0,285.8,301.5,28.3,82.0,4.3,343.1,46.0,46.0,11.9,14.3,1.42,6.7
0.0,284.5,298.4,34.2,87.1,4.4,348.3,45.0,45.0,12.3,14.1,1.06,6.0
0.0,283.4,295.4,42.8,94.5,4.5,348.0,44.0,43.0,12.9,14.1,0.73,5.2
0.0,283.0,291.8,55.4,97.5,5.5,334.3,46.0,40.0,13.4,14.2,0.44,4.2
0.0,281.5,292.9,51.6,100.0,4.5,296.4,41.0,39.0,14.4,14.3,0.45,3.9
0.0,281.8,296.8,37.2,100.0,2.9,340.5,35.0,41.0,14.6,14.4,0.83,5.1
0.0,285.3,298.3,34.1,82.0,3.9,344.3,42.0,43.0,13.3,14.2,1.1,5.9
0.0,286.2,299.9,29.9,76.4,3.7,346.6,42.0,45.0,12.5,14.1,1.32,6.3
0.0,285.8,301.1,25.4,73.6,3.4,348.2,43.0,48.0,11.7,13.8,1.51,6.5
0.0,285.9,301.7,24.7,74.0,3.0,353.3,42.0,49.0,11.1,13.6,1.56,6.5
0.0,286.7,301.5,28.1,77.2,4.5,346.6,50.0,50.0,10.9,13.5,1.47,6.9
0.0,287.3,296.2,46.4,83.0,4.6,343.5,46.0,46.0,11.4,13.4,0.83,5.5
0.0,286.5,296.1,46.7,87.1,3.8,340.8,41.0,44.0,12.3,13.4,0.78,5.2
