pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.1,295.8,28.6,83.4,6.5,312.3,70.0,62.0,8.7,10.4,1.05,6.0
0.0,277.3,286.8,46.8,98.1,7.1,335.0,65.0,54.0,11.1,10.6,0.41,3.8
0.0,277.1,294.9,16.0,72.1,2.8,334.1,47.0,61.0,10.2,10.5,1.17,5.3
0.0,281.9,298.4,13.2,58.3,4.1,334.5,59.0,64.0,9.0,10.4,1.6,6.7
0.0,281.8,293.2,15.8,50.4,3.7,341.1,56.0,65.0,8.2,10.3,1.26,5.8
0.0,282.2,294.5,12.6,46.5,2.7,338.3,51.0,67.0,7.4,10.2,1.41,5.6
0.0,284.4,296.8,13.2,47.5,1.9,330.9,46.0,69.0,6.9,9.9,1.6,5.4
0.0,285.0,298.2,13.6,49.9,2.7,337.8,53.0,71.0,6.6,9.6,1.7,6.1
0.0,287.6,301.3,12.7,48.7,2.4,337.2,52.0,73.0,6.3,9.3,2.06,6.4
0.0,286.6,300.8,17.8,61.0,3.3,334.9,58.0,72.0,6.5,9.2,1.79,6.7
0.0,287.4,300.9,14.7,52.4,3.0,336.3,57.0,74.0,6.4,9.1,1.95,6.7
0.0,288.5,302.3,18.1,59.7,3.4,278.9,59.0,72.0,6.5,9.0,1.98,6.5
0.0,288.7,304.0,16.2,60.0,4.4,339.0,68.0,73.0,6.6,9.0,2.18,8.0
0.0,288.7,302.7,17.4,58.8,5.3,341.7,75.0,74.0,6.6,8.9,2.04,8.2
0.0,286.0,300.7,11.6,48.9,5.5,281.5,79.0,76.0,6.3,8.6,1.98,7.8
0.0,286.7,300.8,15.6,55.8,6.1,347.3,84.0,76.0,6.3,8.4,1.88,8.3
0.0,283.9,296.3,15.6,52.2,6.1,350.5,84.0,77.0,6.3,8.3,1.49,7.4
0.0,283.9,298.0,14.0,53.2,3.1,345.7,61.0,77.0,6.3,8.2,1.63,6.4
0.0,285.5,299.9,9.6,44.1,4.7,352.6,77.0,80.0,5.8,8.1,1.97,7.9
0.0,285.4,300.3,14.7,56.3,5.3,347.5,79.0,78.0,6.0,8.1,1.82,7.9
0.0,283.1,297.2,19.7,65.6,6.0,337.0,82.0,77.0,6.5,8.0,1.39,7.1
0.0,282.4,296.3,21.6,69.3,6.3,347.4,83.0,76.0,7.0,8.0,1.26,6.9
0.0,283.6,300.0,14.8,61.5,3.1,349.7,61.0,78.0,6.9,7.8,1.71,6.6
0.0,283.3,303.2,10.5,60.0,2.9,352.1,61.0,80.0,6.6,7.8,2.1,7.1
0.0,282.4,302.8,9.3,58.0,3.4,353.6,67.0,81.0,6.4,7.7,2.08,7.4
0.0,282.8,304.5,12.1,71.1,3.1,350.0,63.0,79.0,6.6,7.7,2.12,7.3
0.0,284.6,306.6,8.9,60.3,2.5,349.6,59.0,81.0,6.4,7.7,2.54,7.2
0.0,290.8,303.7,11.9,42.4,3.6,357.6,69.0,82.0,5.9,7.5,2.5,8.0
0.0,289.6,302.9,14.8,49.0,5.1,351.9,81.0,82.0,5.9,7.4,2.24,8.6
0.0,288.9,302.3,18.0,55.9,4.4,347.2,74.0,81.0,6.1,7.3,2.03,7.8
