pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.8,302.9,24.3,70.5,2.9,341.3,54.0,72.0,6.5,9.0,1.72,6.5
0.0,283.5,297.8,34.2,74.0,2.7,328.8,49.0,68.0,7.5,9.0,1.14,5.3
0.0,284.3,299.7,32.4,74.6,2.7,344.3,49.0,67.0,8.2,9.0,1.29,5.8
0.0,283.6,299.4,32.3,76.7,3.0,349.7,50.0,66.0,8.8,9.1,1.25,5.9
0.6,284.6,302.3,22.9,60.7,2.9,352.4,0.0,51.0,8.5,9.1,1.77,6.6
0.6,281.4,297.8,21.9,54.9,3.8,357.3,0.0,51.0,8.2,9.1,1.42,6.4
0.8,280.1,293.6,20.6,43.0,4.6,360.4,0.0,52.0,7.9,9.1,1.21,6.2
0.0,281.3,296.4,17.9,41.2,3.8,332.9,62.0,72.0,7.2,8.9,1.45,6.3
0.0,281.1,298.0,20.6,53.4,2.2,267.9,49.0,72.0,7.0,8.8,1.46,5.0
0.0,284.7,298.8,22.4,47.3,1.9,359.9,47.0,73.0,6.8,8.6,1.59,5.8
0.0,285.0,303.6,18.0,50.2,1.6,341.9,47.0,75.0,6.7,8.5,2.08,5.9
0.0,285.4,301.5,23.0,54.9,1.7,357.7,46.0,74.0,6.7,8.4,1.76,5.9
0.0,285.1,304.1,16.0,45.8,2.5,369.5,55.0,77.0,6.4,8.3,2.21,7.1
0.0,286.1,303.8,16.7,43.8,2.1,365.0,52.0,78.0,6.1,8.2,2.2,6.7
0.0,287.4,304.7,20.3,51.4,1.2,353.4,44.0,77.0,6.2,8.1,2.19,5.8
0.0,286.0,303.7,22.9,59.9,2.0,357.1,50.0,76.0,6.5,8.0,1.93,6.3
0.0,285.5,309.7,15.5,60.8,2.1,362.8,53.0,79.0,6.4,7.9,2.81,7.4
0.0,291.9,312.0,10.5,30.5,2.6,364.6,60.0,82.0,5.6,7.7,3.79,8.5
0.0,293.2,312.1,11.5,35.3,1.8,357.5,54.0,83.0,5.2,7.6,3.77,7.4
0.0,289.9,309.2,16.1,49.8,2.5,357.0,59.0,82.0,5.4,7.5,2.91,7.7
0.0,288.6,310.1,18.1,63.2,2.3,355.2,56.0,81.0,5.8,7.4,2.82,7.5
0.0,289.3,309.2,18.7,59.2,2.0,353.6,53.0,81.0,6.0,7.4,2.73,7.1
0.0,288.4,307.0,18.1,53.7,1.8,358.0,52.0,81.0,6.1,7.3,2.5,6.7
0.0,287.8,306.4,15.2,46.0,2.6,359.4,60.0,83.0,5.9,7.2,2.56,7.4
0.0,285.8,301.5,17.3,44.2,4.2,362.3,73.0,83.0,5.8,7.1,1.96,7.8
0.0,284.8,297.7,22.5,47.8,4.5,366.3,73.0,81.0,6.0,7.1,1.51,7.1
0.0,283.5,297.1,22.7,50.7,3.3,362.7,63.0,80.0,6.2,7.1,1.42,6.3
0.0,282.7,297.6,21.9,53.6,2.4,365.1,55.0,80.0,6.4,7.1,1.43,5.9
0.0,285.9,300.8,16.9,41.4,2.4,302.3,57.0,82.0,6.1,7.0,1.92,6.0
0.0,289.0,305.4,21.3,54.6,1.9,350.2,52.0,82.0,6.2,6.9,2.25,6.6
