pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.5,306.3,21.1,81.1,4.6,349.3,57.0,66.0,8.7,9.3,2.06,8.1
0.0,286.5,302.2,30.0,85.7,5.0,351.5,57.0,63.0,9.5,9.4,1.45,7.1
0.0,288.9,311.2,16.3,74.8,3.2,345.4,49.0,67.0,9.0,9.2,2.89,8.3
0.0,294.5,313.5,13.1,52.4,4.0,338.1,57.0,70.0,7.9,9.1,3.76,9.7
0.0,292.5,311.6,15.3,59.2,4.6,338.0,61.0,70.0,7.4,9.0,3.23,9.7
0.0,290.2,309.1,15.3,59.6,4.2,344.5,59.0,71.0,7.1,8.9,2.81,8.9
0.0,285.1,306.6,15.6,71.7,4.6,346.5,61.0,71.0,7.2,8.8,2.29,8.5
0.0,286.4,295.0,41.5,75.1,4.2,349.3,51.0,64.0,8.3,8.9,0.93,5.5
0.0,285.3,301.3,28.2,83.4,3.5,346.0,49.0,65.0,9.1,8.9,1.43,6.4
0.0,285.8,299.6,34.3,86.3,3.7,345.7,48.0,63.0,9.9,9.0,1.18,6.0
0.0,286.4,300.8,38.3,97.6,4.3,344.7,50.0,59.0,11.4,9.3,1.1,6.1
0.0,286.4,306.7,25.3,98.9,3.7,345.9,48.0,59.0,12.1,9.5,1.84,7.3
0.0,288.1,308.5,19.9,82.0,3.6,319.0,49.0,61.0,11.3,9.6,2.33,7.6
0.0,290.0,306.6,23.5,75.1,3.4,293.6,46.0,61.0,10.5,9.6,2.12,6.9
0.0,287.0,309.8,20.5,96.0,3.2,291.4,45.0,60.0,11.2,9.8,2.35,7.1
0.0,286.1,305.0,29.8,100.0,4.0,320.5,48.0,57.0,12.2,9.9,1.52,6.6
0.0,285.7,303.1,28.4,93.1,3.2,323.2,43.0,56.0,12.4,10.0,1.48,6.1
0.0,286.3,311.0,9.7,64.8,3.2,313.8,48.0,63.0,10.5,9.9,3.1,8.1
0.0,288.5,309.8,8.7,50.6,3.9,300.1,55.0,66.0,8.9,9.7,3.12,8.6
0.0,286.2,305.3,19.1,75.3,3.8,299.5,51.0,64.0,8.8,9.7,2.03,7.0
0.0,284.9,305.8,22.6,94.9,3.7,318.4,49.0,61.0,10.0,9.9,1.84,6.9
0.0,285.0,307.7,17.0,84.8,3.4,266.8,48.0,62.0,10.0,9.8,2.26,6.9
0.0,285.0,303.8,24.6,90.2,3.8,229.9,47.0,59.0,10.6,9.9,1.64,5.8
0.0,284.9,301.8,29.3,93.2,4.2,308.9,49.0,58.0,11.4,9.9,1.36,6.1
0.0,285.7,302.9,23.6,79.7,3.9,313.1,49.0,60.0,10.9,10.0,1.66,6.6
0.0,287.0,304.2,25.3,83.3,4.8,314.9,54.0,59.0,10.8,10.1,1.73,7.1
0.0,286.4,302.2,29.5,87.5,4.3,315.1,50.0,57.0,11.2,10.2,1.43,6.3
0.0,286.1,302.9,28.2,89.2,4.3,312.6,49.0,57.0,11.5,10.3,1.5,6.4
0.0,286.8,299.1,45.2,100.0,4.5,307.3,46.0,51.0,13.0,10.6,0.84,5.1
0.0,285.2,300.1,34.9,95.9,3.9,313.9,44.0,52.0,13.5,10.7,1.12,5.5
