pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,288.3,304.3,28.7,75.6,3.7,325.0,58.0,70.0,8.4,8.5,1.77,6.8
0.0,287.4,301.9,33.3,79.7,3.0,306.2,51.0,68.0,9.0,8.6,1.43,5.8
0.0,288.0,301.2,37.8,82.5,3.0,297.1,48.0,64.0,9.9,8.7,1.28,5.5
0.0,287.9,304.4,27.8,75.8,1.9,323.5,43.0,66.0,9.9,8.8,1.79,5.8
0.0,289.9,307.3,22.2,64.5,1.3,321.4,41.0,69.0,9.2,8.7,2.36,5.7
0.0,292.1,309.2,20.1,57.7,0.9,317.4,40.0,71.0,8.4,8.7,2.77,5.4
0.0,293.0,311.6,17.5,55.3,1.1,321.8,42.0,73.0,7.8,8.6,3.24,5.9
0.0,294.8,313.0,15.6,48.6,2.2,318.8,52.0,75.0,7.1,8.5,3.67,7.3
0.0,295.1,311.8,15.3,44.1,2.3,318.7,54.0,77.0,6.6,8.3,3.57,7.2
0.0,291.3,308.1,21.1,59.2,1.6,314.2,47.0,76.0,6.8,8.2,2.57,5.9
0.0,289.5,305.0,28.7,72.9,3.3,314.5,57.0,73.0,7.6,8.2,1.87,6.6
0.0,289.1,305.3,31.3,82.1,2.6,293.7,50.0,70.0,8.7,8.3,1.75,5.8
0.0,289.3,305.6,29.8,78.9,2.1,311.3,46.0,68.0,9.2,8.4,1.84,5.8
0.0,289.9,307.1,24.4,69.3,1.8,298.3,45.0,70.0,9.0,8.5,2.23,5.7
0.0,292.5,308.4,25.1,65.0,2.6,301.7,51.0,70.0,8.6,8.5,2.46,6.6
0.0,293.5,309.9,20.0,54.8,1.3,304.3,43.0,73.0,8.0,8.4,2.94,5.7
0.0,293.1,309.2,24.4,63.9,2.1,300.8,48.0,72.0,7.9,8.4,2.6,6.3
0.0,293.9,310.4,21.4,58.0,1.2,301.0,43.0,74.0,7.7,8.3,2.94,5.5
0.0,294.0,311.5,16.6,49.6,2.0,302.5,51.0,76.0,7.2,8.2,3.36,6.5
0.0,294.3,311.0,16.0,46.0,2.1,297.6,53.0,78.0,6.7,8.0,3.36,6.5
0.0,292.2,308.2,21.6,57.5,3.2,288.9,60.0,76.0,6.8,8.0,2.61,7.0
0.0,290.1,305.6,29.8,75.2,3.5,291.5,59.0,73.0,7.8,8.1,1.89,6.4
0.0,289.3,307.2,24.7,73.1,1.9,296.0,47.0,73.0,8.2,8.1,2.19,5.6
0.0,290.7,308.6,19.1,58.0,1.8,295.4,48.0,75.0,7.8,8.1,2.69,5.8
0.0,292.4,309.3,17.4,57.0,3.2,282.1,61.0,76.0,7.4,8.0,2.88,7.1
0.0,292.5,308.6,19.5,59.6,2.9,280.7,58.0,76.0,7.3,7.9,2.7,6.6
0.0,290.5,308.2,19.4,65.3,3.0,283.5,59.0,76.0,7.3,7.9,2.54,6.6
0.0,292.2,309.0,17.2,56.4,1.9,276.8,51.0,77.0,7.0,7.9,2.84,5.7
0.0,290.9,307.0,22.4,66.7,3.4,223.9,60.0,75.0,7.3,7.8,2.31,6.1
0.0,290.6,306.7,20.2,61.9,2.7,279.0,56.0,77.0,7.3,7.8,2.38,6.1
