pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.8,304.7,21.7,65.5,2.0,295.0,33.0,49.0,9.9,13.9,1.99,5.7
0.0,285.8,302.3,23.5,61.1,2.1,322.2,35.0,51.0,9.1,13.6,1.76,5.8
0.0,285.2,303.4,20.6,60.2,3.1,345.1,43.0,54.0,8.4,13.2,1.92,6.9
0.0,286.4,305.1,21.2,63.1,3.0,335.3,43.0,55.0,8.0,12.9,2.07,6.9
0.0,284.7,303.3,27.9,82.2,3.1,337.6,42.0,54.0,8.8,12.8,1.59,6.4
0.0,284.6,301.7,27.4,73.8,3.3,338.9,44.0,54.0,9.0,12.6,1.53,6.4
0.0,282.4,301.0,26.6,80.0,4.0,339.4,48.0,54.0,9.2,12.4,1.43,6.5
0.0,281.2,299.9,22.8,70.6,2.6,344.1,42.0,56.0,8.9,12.2,1.46,5.9
0.0,282.2,299.9,28.5,81.1,2.6,338.6,40.0,55.0,9.5,12.2,1.3,5.7
0.0,283.1,300.5,30.7,84.9,2.3,340.2,38.0,54.0,10.0,12.1,1.29,5.6
0.0,283.2,300.5,32.0,87.6,1.9,341.1,35.0,53.0,10.6,12.1,1.25,5.4
0.0,280.6,295.8,39.3,95.5,2.4,336.5,36.0,49.0,11.9,12.2,0.8,4.8
0.0,280.3,299.0,30.4,93.0,3.3,346.5,42.0,51.0,12.0,12.2,1.14,5.7
0.0,283.9,301.2,33.4,90.8,3.4,342.3,42.0,50.0,12.1,12.2,1.25,6.1
0.0,284.5,302.5,29.5,83.8,3.4,325.1,43.0,52.0,11.6,12.1,1.48,6.3
0.0,283.0,299.8,30.0,80.0,2.9,329.4,41.0,52.0,11.1,12.1,1.28,5.7
0.0,283.2,298.4,34.6,83.0,2.8,301.4,39.0,51.0,11.1,12.0,1.1,5.1
0.0,285.7,302.1,30.6,78.0,2.0,333.0,36.0,53.0,10.7,11.9,1.47,5.7
0.0,285.6,302.4,30.4,79.5,2.1,345.1,37.0,54.0,10.6,11.8,1.49,5.9
0.0,284.6,301.0,31.5,80.9,1.8,346.1,36.0,54.0,10.5,11.7,1.34,5.6
1.2,280.8,290.8,57.4,98.9,2.1,235.6,32.0,46.0,12.1,11.9,0.39,3.1
0.0,280.0,296.0,39.0,100.0,4.6,335.4,48.0,49.0,12.7,12.0,0.79,5.1
0.0,283.4,301.4,30.9,88.3,2.6,350.0,39.0,51.0,12.2,12.0,1.33,6.0
0.0,286.2,306.1,22.8,72.5,2.6,353.3,41.0,55.0,11.0,11.8,2.06,7.0
0.0,289.3,309.7,18.3,59.4,1.9,350.1,39.0,58.0,9.6,11.6,2.78,7.0
0.0,281.1,304.4,23.2,94.7,2.7,348.5,43.0,57.0,10.0,11.6,1.7,6.5
0.0,281.8,298.3,22.9,61.4,2.6,361.6,43.0,59.0,9.2,11.4,1.39,6.0
0.0,282.2,302.1,23.9,79.1,3.1,357.0,47.0,59.0,9.4,11.2,1.58,6.6
0.0,286.9,309.2,16.3,61.4,2.4,357.8,45.0,62.0,8.5,11.0,2.72,7.5
0.0,290.7,311.8,14.1,49.0,2.1,353.1,45.0,65.0,7.7,10.7,3.37,7.6
