pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.5,299.9,25.7,82.5,4.1,251.0,57.0,63.0,10.4,9.5,1.35,5.2
0.0,280.6,292.3,40.3,92.0,6.1,254.9,63.0,57.0,12.2,9.8,0.66,4.0
0.0,278.9,293.5,29.1,84.6,3.8,253.6,51.0,58.0,12.3,10.0,0.87,4.1
0.0,280.2,294.9,23.5,71.6,3.2,252.1,49.0,60.0,11.2,10.0,1.09,4.3
0.0,281.0,297.6,13.1,52.8,2.6,251.4,49.0,65.0,9.6,9.8,1.53,4.6
0.0,283.1,299.6,10.5,45.3,2.3,248.5,49.0,69.0,8.3,9.6,1.82,4.6
0.0,284.6,301.7,10.3,45.9,1.7,246.7,46.0,71.0,7.4,9.4,2.05,4.3
0.0,286.1,303.8,9.1,43.7,2.4,245.0,54.0,74.0,6.6,9.2,2.35,5.1
0.0,287.8,304.7,7.2,36.8,2.3,243.9,55.0,77.0,5.9,8.9,2.61,5.1
0.0,286.2,304.3,7.2,39.5,2.8,240.1,61.0,79.0,5.4,8.7,2.49,5.6
0.0,286.8,300.2,14.4,45.9,3.3,235.4,62.0,77.0,5.7,8.6,1.9,5.3
0.0,284.8,299.3,13.8,51.2,4.3,226.0,70.0,77.0,6.1,8.4,1.7,5.6
0.0,282.3,295.9,7.0,35.3,3.2,232.4,65.0,80.0,5.6,8.3,1.59,4.7
0.0,281.6,291.3,25.0,58.5,4.8,226.0,69.0,74.0,6.6,8.3,0.95,4.2
0.0,281.3,296.0,11.1,46.8,2.8,226.2,59.0,77.0,6.5,8.2,1.45,4.3
0.0,283.2,297.7,6.8,36.3,2.9,226.6,63.0,81.0,6.0,8.0,1.75,4.7
0.0,284.1,300.7,3.6,32.4,2.9,225.7,66.0,84.0,5.4,7.8,2.12,5.1
0.0,285.6,304.2,1.0,27.8,2.3,221.9,63.0,87.0,4.7,7.6,2.63,4.8
0.0,284.1,300.5,7.1,40.6,3.4,217.8,71.0,85.0,4.8,7.5,1.98,5.3
0.0,282.9,299.6,9.7,48.1,5.0,218.9,83.0,84.0,5.1,7.4,1.77,6.0
0.0,283.0,301.4,10.0,53.5,2.9,213.6,64.0,84.0,5.6,7.3,1.89,4.8
0.0,282.6,297.5,22.3,72.4,3.1,208.7,60.0,78.0,6.8,7.4,1.26,4.0
0.0,280.5,293.3,12.5,45.1,3.7,213.2,68.0,81.0,6.6,7.3,1.25,4.3
0.0,280.8,295.1,4.0,30.2,3.5,212.8,73.0,85.0,5.8,7.2,1.56,4.6
0.0,282.0,296.7,5.3,33.4,3.3,211.9,71.0,86.0,5.4,7.1,1.68,4.6
0.0,285.2,303.6,1.4,29.0,2.6,207.4,68.0,89.0,4.8,6.9,2.53,4.8
0.0,286.2,303.3,1.7,27.9,2.0,193.4,62.0,91.0,4.4,6.8,2.53,4.1
0.0,287.6,303.4,4.4,32.3,3.5,83.9,75.0,90.0,4.2,6.6,2.5,5.3
0.0,284.3,301.2,1.3,27.0,3.1,196.9,76.0,94.0,3.9,6.4,2.25,5.0
0.0,282.4,298.8,14.3,59.0,4.2,122.2,75.0,86.0,5.1,6.4,1.55,4.7
