pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.5,300.5,38.4,98.1,2.2,327.4,28.0,38.0,14.7,14.7,1.1,5.4
0.0,286.3,299.2,46.2,100.0,2.4,273.3,28.0,37.0,15.0,14.8,0.86,4.6
0.0,286.5,301.7,41.0,100.0,2.2,348.7,28.0,38.0,14.9,14.7,1.08,5.7
0.0,286.7,304.0,37.0,100.0,2.7,350.8,31.0,39.0,14.8,14.7,1.3,6.2
0.0,286.3,305.6,32.4,100.0,2.5,351.1,31.0,40.0,14.5,14.7,1.54,6.5
0.0,286.9,306.2,29.7,98.9,2.8,356.5,33.0,41.0,14.2,14.6,1.73,6.9
0.0,287.1,305.4,31.2,97.5,2.4,352.8,31.0,41.0,13.9,14.6,1.63,6.5
0.0,283.7,301.8,37.3,100.0,3.9,341.0,37.0,40.0,14.1,14.6,1.09,6.0
0.0,282.4,297.6,32.7,88.1,3.8,367.4,38.0,42.0,13.4,14.5,1.07,6.0
0.0,281.7,299.6,26.6,86.7,3.0,367.0,36.0,44.0,12.6,14.3,1.3,6.1
0.0,282.6,302.2,23.0,83.9,2.8,366.3,36.0,46.0,11.7,14.0,1.6,6.6
0.0,283.9,299.1,31.1,83.6,3.3,362.2,38.0,46.0,11.4,13.9,1.23,6.1
0.0,284.6,299.4,34.8,89.7,2.6,359.7,34.0,46.0,11.7,13.8,1.15,5.8
0.0,285.2,301.2,32.7,90.5,2.3,326.7,33.0,45.0,11.8,13.7,1.31,5.6
0.0,284.3,300.1,33.8,92.6,2.5,361.2,34.0,46.0,12.1,13.6,1.19,5.8
0.0,285.1,302.7,31.3,95.3,3.0,356.6,37.0,46.0,12.3,13.6,1.41,6.4
0.0,285.8,303.4,29.2,89.5,2.7,351.3,36.0,47.0,12.1,13.5,1.56,6.4
0.0,286.2,304.6,28.4,91.1,2.5,355.8,35.0,47.0,11.9,13.4,1.67,6.6
0.0,287.2,309.0,23.6,93.0,2.6,356.7,37.0,49.0,11.8,13.3,2.24,7.4
0.0,290.8,312.0,20.6,78.3,1.5,357.5,33.0,51.0,10.8,13.1,2.91,7.0
0.0,292.4,314.5,20.5,86.3,2.2,361.6,37.0,52.0,10.5,12.9,3.22,8.1
0.0,291.5,314.4,20.4,89.9,3.3,358.8,44.0,53.0,10.4,12.8,3.16,9.0
0.0,287.6,309.4,23.3,97.2,3.3,361.5,43.0,51.0,11.1,12.7,2.27,8.0
0.0,286.9,306.8,23.0,87.7,2.4,366.8,38.0,52.0,10.9,12.6,2.05,7.1
0.0,286.5,305.5,22.1,81.4,2.8,362.3,41.0,53.0,10.4,12.5,1.99,7.1
0.0,286.1,303.7,25.0,83.6,2.4,368.8,39.0,53.0,10.3,12.3,1.73,6.7
0.0,286.4,303.0,30.0,91.3,2.7,361.7,39.0,52.0,10.8,12.3,1.5,6.5
0.0,285.5,302.7,26.9,87.0,2.8,364.6,41.0,53.0,10.8,12.3,1.57,6.6
0.0,284.7,300.3,32.5,93.2,2.9,366.2,40.0,51.0,11.4,12.3,1.23,6.1
0.0,285.0,305.6,22.3,90.2,2.1,370.2,37.0,53.0,11.3,12.2,1.91,6.7
