pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.2,298.7,34.4,100.0,4.5,365.1,48.0,49.0,13.4,11.9,0.98,6.0
0.0,281.8,305.3,20.0,100.0,4.2,365.0,49.0,51.0,13.4,11.9,1.8,7.7
0.0,283.3,310.6,10.0,76.4,2.3,364.2,42.0,56.0,11.5,11.7,2.91,7.7
0.0,284.2,310.7,6.2,56.0,3.7,369.7,55.0,61.0,9.5,11.3,3.19,9.4
0.0,282.4,308.5,6.8,58.5,4.3,369.2,61.0,64.0,8.2,11.1,2.8,9.5
0.0,281.9,306.4,11.1,71.3,4.0,370.5,58.0,64.0,7.8,10.9,2.33,8.5
0.0,282.9,307.8,16.2,93.1,4.0,364.6,55.0,62.0,8.9,10.9,2.23,8.3
0.0,282.7,308.3,15.5,93.8,4.4,361.2,57.0,61.0,9.7,10.9,2.31,8.7
0.0,284.1,311.4,12.5,87.4,4.6,358.8,60.0,62.0,9.7,10.8,2.88,9.7
0.0,285.6,311.6,11.5,76.0,4.2,356.3,59.0,64.0,9.0,10.6,3.04,9.6
0.0,285.4,313.8,7.1,65.0,2.7,355.1,51.0,67.0,8.0,10.4,3.64,8.7
0.0,283.9,305.3,20.6,91.0,5.1,359.1,62.0,62.0,9.1,10.5,1.86,8.1
0.0,283.8,301.4,29.6,97.8,4.9,359.2,56.0,58.0,10.5,10.7,1.29,6.8
0.0,283.8,302.3,28.1,98.7,3.8,357.2,49.0,56.0,11.6,10.8,1.38,6.6
0.0,283.8,304.7,25.0,100.0,4.0,352.6,50.0,55.0,12.3,10.9,1.62,7.1
0.0,284.7,304.8,25.1,97.9,4.3,351.5,51.0,55.0,12.6,11.0,1.66,7.3
0.0,284.5,306.9,19.8,92.7,3.7,354.6,49.0,56.0,12.3,11.0,2.04,7.7
0.0,284.2,306.5,19.1,90.2,3.5,354.9,48.0,56.0,11.9,11.1,2.03,7.5
0.0,283.8,308.0,18.0,95.9,3.8,354.9,50.0,56.0,12.0,11.2,2.19,8.0
0.0,283.1,307.2,19.9,100.0,3.8,328.8,49.0,55.0,12.5,11.3,2.0,7.5
0.0,282.9,300.8,31.6,100.0,4.6,356.4,50.0,51.0,13.1,11.4,1.15,6.4
0.0,284.1,300.9,31.5,98.3,3.6,350.3,44.0,51.0,13.5,11.5,1.21,6.1
0.0,283.6,304.3,25.2,100.0,3.2,346.6,43.0,51.0,13.7,11.6,1.58,6.6
0.0,284.2,305.2,23.7,98.7,4.0,346.6,48.0,51.0,13.6,11.7,1.73,7.2
0.0,284.2,306.7,19.7,93.2,4.0,347.6,49.0,52.0,13.1,11.8,2.02,7.7
0.0,284.5,307.7,16.4,84.5,3.5,347.1,47.0,54.0,12.0,11.8,2.28,7.8
0.0,284.4,309.9,16.0,93.6,3.9,345.7,50.0,55.0,11.9,11.8,2.51,8.4
0.0,284.6,307.8,19.9,96.9,4.3,345.4,51.0,54.0,12.2,11.8,2.11,8.0
0.0,284.9,310.8,15.8,94.4,3.7,347.6,49.0,55.0,12.1,11.7,2.64,8.5
0.0,283.6,311.0,11.3,84.1,2.9,343.8,46.0,57.0,11.2,11.6,2.87,8.0
