pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,276.5,296.9,24.7,100.0,6.5,339.8,44.0,36.0,14.8,16.2,1.04,6.1
0.0,278.8,298.4,21.8,85.9,5.2,339.8,41.0,38.0,13.6,16.1,1.26,6.4
0.0,279.9,299.1,28.2,100.0,3.5,331.5,33.0,37.0,14.0,15.9,1.12,5.6
1.4,277.0,292.3,43.8,100.0,5.8,224.2,0.0,24.0,15.1,15.9,0.49,3.5
0.0,274.3,288.4,41.8,100.0,6.0,332.5,40.0,34.0,15.5,15.9,0.44,3.8
0.0,275.5,292.8,28.4,95.3,5.2,340.4,40.0,37.0,15.0,15.8,0.79,5.0
0.0,274.9,296.3,25.8,100.0,5.5,337.8,41.0,37.0,14.9,15.8,0.95,5.6
0.0,276.8,298.9,21.3,98.9,4.7,347.2,39.0,38.0,14.6,15.8,1.24,6.3
0.0,278.3,301.6,13.8,75.4,2.7,344.5,33.0,42.0,12.6,15.6,1.71,6.3
0.0,279.8,302.3,14.3,72.9,3.3,342.7,38.0,45.0,11.2,15.2,1.79,6.8
0.0,281.3,303.5,17.6,82.4,3.2,341.6,38.0,46.0,10.7,14.8,1.8,6.8
0.0,283.1,303.6,18.7,77.4,3.0,342.3,38.0,48.0,10.1,14.4,1.83,6.7
0.0,280.9,303.5,20.8,96.1,3.9,328.4,42.0,47.0,11.0,14.3,1.65,6.8
0.0,282.5,302.6,21.5,84.5,3.2,336.0,39.0,47.0,10.8,14.1,1.63,6.5
0.0,281.2,305.6,18.2,95.2,4.3,340.3,45.0,48.0,11.3,14.0,1.92,7.7
0.0,278.8,305.9,20.3,100.0,4.2,343.1,44.0,46.0,12.1,14.1,1.76,7.4
0.0,280.3,302.8,22.2,100.0,4.6,347.1,45.0,45.0,12.6,14.1,1.53,7.1
0.0,282.1,300.5,23.6,83.0,4.3,342.5,44.0,47.0,11.9,13.8,1.42,6.7
0.0,278.4,302.4,19.7,100.0,3.9,351.3,43.0,47.0,12.5,13.8,1.54,6.8
0.0,279.0,297.8,16.4,65.8,4.6,356.2,49.0,50.0,10.8,13.5,1.4,6.7
0.0,280.4,300.3,20.5,82.1,3.5,349.4,43.0,50.0,10.5,13.3,1.45,6.4
0.0,279.3,302.3,15.0,77.8,4.2,354.1,49.0,53.0,9.9,13.1,1.75,7.4
0.0,279.5,301.7,15.1,74.7,4.4,353.2,51.0,54.0,9.4,12.9,1.7,7.4
0.0,279.7,296.6,21.2,71.3,4.9,350.2,54.0,54.0,9.1,12.7,1.23,6.4
0.0,279.9,297.9,25.7,88.3,4.0,352.4,48.0,53.0,9.8,12.6,1.16,6.0
0.0,280.5,300.1,23.1,88.7,2.7,353.8,41.0,53.0,10.3,12.4,1.36,6.0
0.0,280.6,303.5,20.6,97.3,3.7,353.2,46.0,53.0,11.1,12.4,1.65,7.0
0.0,280.7,304.1,18.7,92.7,4.4,349.4,51.0,53.0,11.3,12.4,1.77,7.6
0.0,280.6,303.1,15.5,76.7,4.0,358.8,50.0,55.0,10.4,12.3,1.83,7.5
0.0,281.6,305.2,16.5,84.3,3.7,355.8,49.0,55.0,10.1,12.2,1.99,7.6
