pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.0,300.3,22.1,73.4,3.3,363.6,45.0,55.0,8.4,12.7,1.46,6.5
0.0,279.2,296.8,26.1,73.2,3.8,362.2,48.0,55.0,8.5,12.5,1.14,6.0
0.4,280.4,294.9,36.1,81.6,4.7,308.1,49.0,52.0,9.2,12.4,0.86,5.2
0.0,279.9,302.1,24.5,91.3,4.1,326.2,48.0,53.0,9.9,12.4,1.47,6.7
0.0,283.3,304.7,21.2,73.1,2.1,341.5,39.0,56.0,9.1,12.2,1.9,6.4
5.5,284.1,304.3,24.1,76.4,3.7,330.9,0.0,37.0,11.1,12.7,1.78,7.1
0.0,284.4,305.6,21.0,71.0,2.7,358.9,41.0,54.0,10.0,12.5,2.02,7.1
0.0,285.2,304.4,19.3,57.3,2.8,341.0,43.0,57.0,9.0,12.2,2.05,7.0
0.0,283.2,304.0,19.8,66.0,3.6,358.8,49.0,58.0,8.4,12.0,1.91,7.4
0.0,284.7,310.4,13.8,62.2,3.4,356.5,51.0,61.0,7.7,11.7,2.89,8.7
0.0,285.1,303.5,20.7,58.4,3.4,356.5,49.0,61.0,7.4,11.5,1.92,7.3
0.0,283.8,305.6,17.2,61.0,2.2,352.6,43.0,63.0,7.1,11.3,2.18,6.8
0.0,286.4,304.8,20.1,56.2,3.5,352.1,52.0,64.0,6.9,10.9,2.1,7.6
0.0,282.9,300.2,25.5,68.0,4.0,343.3,54.0,63.0,7.2,10.8,1.45,6.7
0.0,282.4,302.5,21.7,69.7,2.9,354.0,48.0,64.0,7.4,10.6,1.69,6.7
0.0,284.1,306.1,17.7,63.2,3.6,354.5,54.0,66.0,7.1,10.4,2.21,7.9
0.0,284.1,306.1,19.7,72.7,3.1,353.6,50.0,65.0,7.4,10.3,2.11,7.4
0.0,283.4,302.9,17.9,57.8,3.5,358.8,53.0,66.0,7.2,10.2,1.91,7.3
0.0,282.3,301.9,15.9,52.6,2.8,362.0,49.0,68.0,6.8,10.0,1.87,6.8
0.0,282.0,302.5,19.4,67.0,3.5,348.4,54.0,68.0,6.9,9.7,1.76,7.0
0.0,282.8,302.5,21.3,68.9,3.9,354.3,57.0,68.0,7.0,9.6,1.72,7.2
0.0,285.3,303.5,21.9,63.3,3.4,248.0,51.0,67.0,7.2,9.5,1.87,6.2
0.0,282.5,304.6,18.7,70.7,2.4,357.7,47.0,69.0,7.4,9.4,1.97,6.7
0.0,284.4,305.9,16.8,60.7,3.0,350.5,52.0,70.0,7.2,9.3,2.24,7.4
0.0,283.8,306.1,17.1,65.1,3.3,352.4,54.0,70.0,7.1,9.2,2.22,7.6
0.0,284.2,304.8,20.8,70.3,3.3,351.9,53.0,69.0,7.2,9.2,1.96,7.3
0.0,286.1,308.7,18.9,71.1,2.7,349.5,50.0,71.0,7.2,9.0,2.47,7.5
0.0,288.9,311.7,15.4,58.0,3.0,347.8,54.0,72.0,6.8,8.9,3.16,8.4
0.0,290.5,308.3,21.3,58.0,3.0,322.0,52.0,72.0,6.7,8.7,2.54,7.5
0.0,290.2,310.4,18.1,57.2,2.1,334.9,47.0,74.0,6.6,8.6,2.91,7.2
