pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.0,295.2,33.4,63.7,3.1,352.3,28.0,33.0,11.0,18.8,1.23,5.4
0.0,279.7,292.5,28.5,54.6,3.9,362.6,32.0,35.0,9.9,18.6,1.03,5.8
0.0,281.7,294.9,24.4,44.6,3.9,367.0,34.0,39.0,8.9,17.9,1.11,6.3
0.0,285.1,299.1,25.0,47.2,3.0,359.3,33.0,42.0,8.2,17.0,1.54,6.4
0.0,285.5,299.5,28.0,50.9,2.6,340.9,32.0,43.0,7.9,16.5,1.55,6.0
0.0,282.7,298.5,31.7,65.1,2.4,340.7,31.0,43.0,8.1,16.1,1.39,5.5
1.1,279.1,286.9,54.7,75.2,3.0,198.2,0.0,28.0,10.1,16.1,0.43,2.9
0.0,279.4,290.3,45.7,71.6,2.4,253.1,27.0,38.0,10.4,15.9,0.68,3.7
0.0,280.4,291.0,39.2,63.9,3.8,360.7,36.0,41.0,10.1,15.9,0.64,5.2
0.0,283.8,297.3,31.0,60.3,4.0,361.1,39.0,44.0,9.4,15.4,1.29,6.5
0.0,278.7,299.8,27.6,82.3,3.9,363.9,40.0,45.0,9.7,15.0,1.51,6.5
0.0,275.4,288.1,44.8,82.0,4.4,366.8,0.0,29.0,11.3,15.1,0.61,4.3
1.6,275.2,284.3,50.8,71.2,3.9,245.8,0.0,27.0,12.6,15.4,0.39,3.0
4.0,276.3,284.6,50.9,66.8,3.8,266.9,0.0,26.0,13.7,15.6,0.41,3.3
2.6,277.0,283.7,54.9,68.3,3.5,238.4,0.0,25.0,13.7,15.7,0.31,3.0
3.0,277.7,286.5,48.1,74.0,1.5,249.9,0.0,25.0,13.8,16.0,0.35,3.2
2.9,279.7,290.8,46.0,73.8,2.6,289.0,0.0,25.0,13.8,16.1,0.59,4.0
0.0,280.3,292.6,41.5,78.3,3.0,363.5,30.0,37.0,12.9,15.8,0.88,5.1
0.0,278.7,293.4,34.2,71.8,3.2,372.2,33.0,40.0,11.8,15.5,0.95,5.4
0.0,278.6,291.5,35.5,65.6,3.8,374.2,37.0,42.0,11.0,15.2,0.74,5.3
0.0,279.6,296.8,30.1,68.2,3.7,374.5,39.0,45.0,10.2,14.8,1.09,6.1
0.0,284.1,296.1,33.5,56.8,2.5,359.2,33.0,46.0,9.6,14.4,1.25,5.7
0.0,284.9,300.8,25.3,50.3,3.4,374.0,41.0,49.0,8.7,14.2,1.55,7.0
0.0,288.8,303.3,26.3,46.6,2.7,373.6,39.0,52.0,8.0,13.8,2.02,7.2
0.0,287.7,301.2,29.9,53.8,2.3,355.5,36.0,52.0,7.9,13.4,1.82,6.3
0.0,287.5,300.4,27.4,47.3,1.9,358.7,36.0,54.0,7.5,13.1,1.39,6.1
0.0,288.9,304.4,30.7,59.5,2.9,364.2,42.0,55.0,7.6,12.8,1.82,7.1
0.0,292.8,305.6,32.6,51.1,2.7,332.4,40.0,55.0,7.6,12.5,2.23,6.8
0.0,292.8,305.9,31.7,49.5,2.5,358.4,41.0,57.0,7.4,12.2,2.12,7.1
0.0,292.6,306.5,32.1,58.7,3.1,357.7,45.0,57.0,7.5,12.1,2.18,7.6
