pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.2,299.7,20.9,63.2,2.0,246.3,32.0,46.0,13.7,13.6,1.57,4.3
0.0,289.4,301.2,10.7,38.3,2.5,247.2,39.0,52.0,11.0,13.2,2.19,5.1
0.0,289.3,302.3,10.7,40.7,2.1,242.5,39.0,55.0,9.3,12.9,2.27,4.8
0.0,289.0,304.2,11.2,46.6,2.5,241.3,43.0,58.0,8.3,12.6,2.38,5.3
0.0,290.1,307.2,8.0,43.1,1.7,239.8,40.0,61.0,7.4,12.1,2.88,4.7
0.0,290.3,306.3,9.6,44.3,2.0,236.3,43.0,63.0,6.8,11.7,2.73,4.9
0.0,287.1,302.8,15.7,58.7,3.6,231.9,53.0,63.0,6.9,11.5,1.99,5.7
0.0,285.6,299.4,23.5,72.5,3.1,227.6,48.0,61.0,7.4,11.3,1.39,4.5
0.0,285.9,298.1,34.4,86.8,2.9,229.3,43.0,57.0,8.8,11.4,1.02,3.9
0.0,285.9,295.4,42.6,87.7,3.6,225.7,44.0,53.0,10.6,11.5,0.77,3.6
0.0,285.5,302.0,13.3,59.1,2.0,231.5,41.0,60.0,9.6,11.4,1.88,4.3
0.0,288.2,304.3,3.7,34.3,1.6,227.1,43.0,66.0,7.8,10.9,2.6,4.2
0.0,291.2,306.6,1.0,21.7,2.7,228.1,56.0,71.0,6.2,10.6,3.27,5.7
0.0,288.8,308.2,1.0,26.1,2.7,224.2,58.0,74.0,5.2,10.2,3.33,5.8
0.0,286.0,302.1,9.0,47.4,3.8,220.2,63.0,72.0,5.4,10.0,2.07,5.7
0.0,289.0,299.6,12.6,41.3,4.9,223.5,71.0,72.0,5.5,9.8,1.94,6.2
0.0,287.7,303.3,4.3,35.0,2.4,218.3,56.0,76.0,5.2,9.4,2.45,4.8
0.0,285.5,301.3,12.6,55.3,2.7,212.9,55.0,74.0,5.7,9.3,1.86,4.6
0.0,284.9,300.5,19.5,71.1,1.8,211.4,45.0,71.0,6.8,9.2,1.54,3.6
0.0,287.2,302.1,14.8,57.2,1.7,209.2,46.0,72.0,6.9,9.2,1.91,3.7
0.0,288.5,304.4,5.2,37.5,3.6,210.2,66.0,76.0,6.2,9.0,2.56,5.9
0.0,291.5,305.5,2.5,28.3,2.4,209.7,59.0,80.0,5.4,8.8,2.97,4.9
0.0,293.4,307.7,4.2,31.8,1.4,194.1,51.0,81.0,5.0,8.5,3.27,3.7
0.0,292.5,308.3,1.3,27.8,2.5,167.9,63.0,84.0,4.4,8.2,3.43,5.1
0.0,288.1,304.8,13.5,59.4,2.5,190.5,57.0,80.0,5.3,8.2,2.2,4.5
0.0,287.2,298.9,28.5,73.3,3.8,180.4,60.0,73.0,6.7,8.2,1.29,4.1
0.7,284.9,292.4,64.8,100.0,6.5,184.5,0.0,46.0,10.9,8.7,0.25,2.2
0.0,284.4,298.8,18.0,63.5,3.1,192.3,54.0,68.0,10.0,8.7,1.48,4.1
0.0,291.2,305.1,4.3,31.7,3.1,190.9,62.0,75.0,8.1,8.6,2.83,5.4
0.0,296.1,309.0,1.6,24.6,4.4,192.9,77.0,80.0,6.5,8.4,3.79,7.4
