pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.0,306.2,31.7,100.0,1.8,350.4,31.0,43.0,13.8,14.3,1.51,6.2
0.0,288.1,308.5,27.3,100.0,1.8,348.9,32.0,44.0,13.5,14.2,1.91,6.6
0.0,287.6,309.5,24.0,99.6,2.5,349.8,37.0,46.0,12.8,14.1,2.13,7.2
0.0,287.3,307.1,28.0,100.0,3.9,347.7,44.0,45.0,12.6,14.0,1.75,7.4
0.0,287.0,305.0,31.5,100.0,5.0,350.2,49.0,45.0,12.7,14.0,1.47,7.3
0.0,286.4,305.3,31.3,100.0,2.9,348.1,38.0,45.0,13.2,14.0,1.46,6.5
0.0,286.9,302.8,35.1,97.7,2.3,349.5,34.0,44.0,13.4,13.9,1.24,6.0
0.0,287.1,302.7,36.6,99.3,3.9,313.9,42.0,43.0,13.5,13.9,1.19,6.0
0.0,284.8,305.0,26.0,98.8,6.0,353.2,56.0,47.0,12.6,13.8,1.62,7.9
0.0,284.2,303.9,20.9,81.6,5.6,356.8,57.0,50.0,11.3,13.6,1.75,8.1
0.0,284.9,300.0,29.5,81.8,5.4,358.3,0.0,36.0,11.1,13.5,1.27,6.8
0.0,285.0,298.4,38.1,91.5,4.4,356.0,47.0,48.0,11.6,13.4,0.96,5.9
0.0,284.6,298.6,35.4,89.3,5.2,358.3,52.0,48.0,11.6,13.3,1.03,6.2
0.0,284.3,298.5,36.9,93.7,5.3,359.7,52.0,47.0,12.2,13.3,0.97,6.1
0.0,284.2,298.5,38.3,96.9,5.3,369.2,51.0,46.0,12.7,13.3,0.93,6.1
0.0,284.1,299.6,37.9,100.0,1.8,363.1,32.0,45.0,13.4,13.4,0.96,5.4
0.0,283.9,302.7,27.2,95.0,2.1,366.8,35.0,47.0,13.2,13.4,1.42,6.1
0.0,285.2,306.2,18.3,78.1,3.7,362.3,47.0,50.0,11.8,13.2,2.08,7.8
0.0,286.6,304.5,23.0,77.2,4.7,300.8,53.0,51.0,10.9,13.0,1.82,7.3
0.0,287.1,308.5,21.2,87.8,4.6,355.3,53.0,52.0,10.6,12.9,2.2,8.5
0.0,288.7,311.3,17.9,81.3,4.8,355.5,56.0,54.0,10.1,12.6,2.73,9.5
0.0,288.8,313.2,15.3,79.7,3.6,355.6,51.0,57.0,9.6,12.4,3.12,9.1
0.0,287.8,306.2,27.2,90.0,2.4,351.9,40.0,54.0,10.1,12.3,1.78,6.7
0.0,288.4,305.2,33.2,96.8,2.5,349.6,40.0,52.0,10.8,12.3,1.49,6.4
0.0,286.8,305.7,30.5,100.0,2.3,349.7,38.0,51.0,11.9,12.4,1.55,6.4
0.0,286.4,302.9,30.4,89.4,2.5,356.0,39.0,51.0,11.9,12.4,1.42,6.2
0.0,286.2,304.9,23.8,83.2,2.5,342.4,41.0,53.0,11.2,12.3,1.79,6.5
0.0,286.3,305.0,23.0,80.9,4.0,355.8,50.0,54.0,10.7,12.2,1.83,7.5
0.0,286.9,307.7,20.6,83.2,4.3,352.9,54.0,56.0,10.3,12.0,2.16,8.2
0.0,288.2,307.4,23.1,82.5,2.7,343.9,44.0,56.0,10.0,11.9,2.08,7.1
