pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.8,303.2,11.0,44.9,2.3,317.9,45.0,63.0,6.8,11.8,2.19,6.1
0.0,284.3,302.4,14.2,55.8,2.8,311.2,48.0,63.0,6.7,11.5,1.93,6.2
0.0,280.7,301.1,18.2,78.3,3.8,315.1,54.0,63.0,7.2,11.2,1.55,6.3
0.0,280.0,295.6,25.8,77.9,4.7,325.8,57.0,60.0,7.9,11.2,1.04,5.6
0.0,280.4,295.0,28.2,78.5,4.4,327.1,54.0,59.0,8.6,11.1,0.98,5.4
0.0,280.3,292.7,35.5,83.2,5.3,323.6,57.0,57.0,9.5,11.1,0.76,4.9
0.0,280.1,293.0,35.4,85.7,3.9,310.1,48.0,55.0,10.5,11.2,0.76,4.6
0.0,279.5,291.9,37.9,88.8,3.5,296.7,44.0,53.0,11.3,11.3,0.69,4.2
0.0,281.4,295.0,33.0,84.2,3.7,335.8,46.0,54.0,11.4,11.3,0.92,5.2
0.0,283.1,299.2,22.7,71.1,2.9,340.1,44.0,57.0,10.7,11.2,1.42,5.9
0.0,286.1,302.1,16.8,55.4,2.6,341.6,45.0,60.0,9.4,11.0,1.93,6.4
0.0,285.6,303.4,14.6,55.6,2.9,307.7,49.0,63.0,8.5,10.8,2.09,6.5
0.0,285.5,300.1,14.4,46.5,3.0,326.5,51.0,65.0,7.7,10.6,1.85,6.4
0.0,286.2,302.0,15.7,52.2,3.4,346.9,55.0,66.0,7.3,10.4,1.97,7.1
0.0,286.7,303.4,15.3,53.7,3.6,333.3,57.0,68.0,7.1,10.1,2.11,7.3
0.0,285.9,301.7,21.4,65.8,3.8,344.0,57.0,67.0,7.4,10.0,1.72,6.9
0.0,284.9,300.1,19.7,60.0,4.0,345.9,60.0,68.0,7.3,9.8,1.65,6.9
0.0,283.7,299.0,20.9,63.7,4.7,348.4,64.0,68.0,7.4,9.7,1.49,6.9
0.0,284.1,296.4,28.7,68.8,4.2,348.9,58.0,65.0,7.9,9.7,1.17,6.0
0.0,283.1,295.8,33.4,79.9,4.1,345.9,55.0,63.0,8.8,9.8,0.99,5.6
0.0,282.5,298.1,26.6,78.7,3.5,345.1,53.0,64.0,9.1,9.8,1.23,5.9
0.0,282.5,297.6,28.6,81.1,3.8,348.4,54.0,63.0,9.4,9.8,1.15,5.9
0.0,281.9,294.9,29.1,73.0,4.0,352.5,55.0,63.0,9.4,9.7,1.03,5.7
0.0,282.0,297.3,26.7,77.9,4.1,351.3,56.0,63.0,9.6,9.7,1.17,6.1
0.0,284.6,299.6,28.9,80.4,3.7,345.6,53.0,62.0,9.9,9.8,1.3,6.2
0.0,284.6,301.0,23.5,73.7,4.4,342.7,59.0,64.0,9.6,9.8,1.54,6.9
0.0,282.7,297.8,25.2,73.2,4.2,335.2,57.0,63.0,9.4,9.8,1.26,6.2
0.0,282.4,296.0,31.9,81.3,3.5,352.6,51.0,61.0,10.0,9.8,1.01,5.6
0.0,284.7,299.2,28.9,78.1,3.8,347.6,53.0,62.0,10.1,9.8,1.29,6.3
0.0,284.1,298.6,29.9,80.5,4.0,349.8,54.0,61.0,10.2,9.8,1.21,6.2
