pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.6,295.9,68.8,100.0,3.7,317.3,26.0,27.0,17.6,17.2,0.18,4.0
0.0,287.9,295.7,69.1,100.0,3.6,325.0,26.0,26.0,17.8,17.2,0.19,4.1
0.0,288.4,292.8,77.7,100.0,2.8,324.8,22.0,25.0,18.4,17.3,0.14,4.0
0.0,285.7,294.7,62.9,100.0,2.9,325.5,24.0,27.0,18.1,17.2,0.27,4.1
0.0,285.4,295.9,52.9,100.0,2.6,329.0,23.0,28.0,17.6,17.2,0.48,4.5
0.0,286.8,297.0,47.2,97.3,2.3,329.9,23.0,29.0,16.8,17.2,0.69,4.9
0.0,288.0,297.6,49.0,96.5,3.6,327.8,28.0,30.0,16.3,17.1,0.7,5.1
0.0,286.8,296.1,54.6,100.0,2.8,328.0,25.0,29.0,16.4,17.1,0.5,4.6
0.0,286.6,297.5,45.2,98.0,1.5,333.7,21.0,31.0,16.0,17.0,0.74,4.9
0.0,286.8,302.1,29.4,90.3,2.2,334.5,26.0,35.0,14.7,16.7,1.33,5.8
0.0,286.4,299.1,42.5,100.0,2.8,331.8,27.0,33.0,14.9,16.6,0.81,5.2
0.0,286.6,296.9,50.0,100.0,2.1,329.3,24.0,32.0,15.3,16.6,0.61,4.8
0.0,286.9,297.1,48.6,99.6,2.4,333.0,25.0,32.0,15.5,16.6,0.66,4.9
0.0,287.7,295.8,55.9,98.5,2.5,328.3,24.0,31.0,15.7,16.6,0.52,4.7
0.0,286.4,297.8,41.4,94.0,2.1,329.1,25.0,33.0,15.2,16.4,0.84,5.0
0.0,286.4,300.2,38.8,100.0,2.3,332.9,26.0,34.0,15.1,16.4,0.94,5.3
0.0,289.2,304.1,33.4,95.8,3.5,330.1,32.0,36.0,14.6,16.2,1.36,6.4
0.0,292.3,306.8,25.9,76.4,2.4,323.3,30.0,40.0,12.8,15.9,2.01,6.7
0.0,291.3,305.3,34.1,91.5,3.0,285.1,31.0,39.0,12.7,15.7,1.49,6.0
0.0,289.6,302.3,43.0,100.0,2.7,318.6,29.0,37.0,13.5,15.7,0.97,5.5
0.0,288.9,300.3,48.3,100.0,2.5,321.0,27.0,36.0,14.3,15.6,0.75,5.2
0.0,287.3,300.7,43.3,100.0,2.2,323.7,26.0,36.0,14.6,15.6,0.83,5.2
0.0,286.6,300.0,45.0,100.0,2.8,328.3,29.0,36.0,14.9,15.6,0.74,5.1
0.0,286.3,300.1,40.1,100.0,2.4,331.1,27.0,36.0,15.0,15.6,0.89,5.3
0.0,286.8,303.8,27.7,95.3,2.0,333.6,27.0,39.0,14.3,15.5,1.48,5.9
0.0,286.6,302.0,38.8,100.0,2.9,349.6,30.0,37.0,14.5,15.5,0.98,5.8
0.0,286.3,301.6,40.2,100.0,3.5,352.2,32.0,37.0,14.7,15.5,0.91,5.8
0.0,287.6,305.0,28.6,99.1,3.0,347.3,32.0,39.0,14.4,15.4,1.53,6.6
0.0,287.8,301.4,39.2,100.0,2.3,345.5,28.0,37.0,14.6,15.3,1.03,5.7
0.0,289.4,309.5,23.2,97.3,1.9,347.1,28.0,40.0,14.0,15.2,2.15,6.8
