pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,292.0,310.6,22.3,60.8,1.3,358.0,32.0,57.0,7.8,12.2,2.85,6.7
0.0,286.4,305.8,32.9,97.1,3.4,343.0,41.0,53.0,9.3,12.2,1.62,6.8
0.0,285.9,298.0,39.4,74.8,2.9,366.2,37.0,52.0,9.7,12.0,1.09,5.8
0.0,285.9,298.0,48.2,91.4,2.4,357.3,33.0,49.0,11.1,12.1,0.83,5.3
0.0,286.6,301.0,43.7,95.0,1.3,362.4,27.0,47.0,12.4,12.3,1.04,5.5
0.0,287.7,305.0,38.0,97.9,2.1,362.2,31.0,47.0,13.0,12.4,1.42,6.3
0.0,289.2,305.4,35.2,84.0,2.1,343.2,32.0,48.0,12.5,12.4,1.65,6.3
4.5,288.0,301.4,41.4,84.2,3.3,336.7,0.0,32.0,13.7,12.9,1.21,6.0
2.6,287.1,300.5,42.9,87.5,3.1,193.5,0.0,31.0,14.0,13.0,1.09,4.3
0.0,288.3,303.5,36.0,82.6,1.2,345.1,27.0,46.0,13.0,12.9,1.48,5.6
0.0,288.9,306.7,30.5,81.7,1.3,356.2,28.0,48.0,12.1,12.8,1.9,6.2
0.0,289.6,305.8,33.7,81.5,2.8,326.8,35.0,48.0,11.6,12.8,1.74,6.6
0.0,287.8,305.7,30.0,81.6,2.6,358.8,35.0,50.0,11.2,12.7,1.81,6.8
0.0,287.7,307.2,24.5,73.8,1.3,358.7,30.0,52.0,10.4,12.5,2.17,6.2
0.0,289.4,307.3,26.9,72.7,2.5,360.9,37.0,53.0,9.9,12.3,2.14,7.2
2.9,287.8,302.8,34.8,79.3,3.9,338.6,43.0,52.0,10.0,12.1,1.47,6.7
9.1,284.4,293.3,59.1,92.9,3.6,99.0,35.0,43.0,11.8,12.2,0.49,2.4
0.6,285.3,299.6,42.6,93.9,2.8,251.0,33.0,45.0,12.7,12.3,0.98,4.6
0.0,284.4,297.6,39.5,82.1,2.9,350.4,35.0,47.0,12.4,12.4,1.0,5.5
1.8,284.8,294.7,41.2,69.4,1.9,274.5,30.0,48.0,11.6,12.3,0.93,4.3
0.0,284.9,296.3,38.6,71.4,2.3,239.3,32.0,48.0,11.1,12.2,1.03,4.3
0.0,286.0,302.2,28.7,71.6,1.6,362.7,31.0,53.0,10.4,12.1,1.59,5.9
0.0,288.2,306.0,25.2,68.4,1.1,362.1,30.0,55.0,9.8,11.9,2.07,6.0
0.0,290.7,307.8,26.1,66.7,1.6,338.2,33.0,56.0,9.3,11.6,2.3,6.4
0.0,293.4,310.2,27.1,66.8,2.8,353.3,40.0,58.0,8.8,11.4,2.61,7.9
0.0,295.2,311.1,27.4,63.4,4.2,353.4,49.0,59.0,8.4,11.2,2.8,9.1
0.0,298.7,314.8,23.5,54.1,4.8,354.7,54.0,61.0,7.8,11.0,3.73,10.7
0.0,298.2,314.7,26.0,61.3,1.9,337.5,36.0,61.0,7.7,10.9,3.48,7.7
0.0,297.6,314.5,28.1,67.7,1.2,355.7,33.0,61.0,7.8,10.7,3.25,7.2
0.0,299.9,315.2,25.8,56.2,2.3,354.5,40.0,62.0,7.6,10.5,3.72,8.5
