pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.4,303.2,13.3,58.0,2.6,336.6,43.0,56.0,11.4,11.7,2.03,6.6
0.0,288.6,306.8,8.6,45.5,2.2,332.4,43.0,60.0,9.4,11.5,2.73,6.9
0.0,289.4,307.3,10.7,49.9,3.0,330.8,50.0,63.0,8.2,11.2,2.72,7.6
0.0,289.2,307.3,12.6,55.5,2.4,333.2,47.0,64.0,7.6,11.0,2.61,7.1
0.0,289.1,308.5,11.2,55.3,2.6,334.8,50.0,67.0,7.0,10.7,2.8,7.4
0.0,285.1,303.1,16.1,66.1,3.2,207.7,52.0,66.0,7.1,10.4,1.89,5.7
0.0,285.0,295.2,37.0,78.5,3.9,332.9,52.0,61.0,8.3,10.4,0.91,5.4
0.0,284.1,295.5,39.2,88.4,3.8,334.1,50.0,59.0,9.5,10.5,0.82,5.2
0.0,282.1,298.9,27.7,92.8,2.7,335.9,45.0,60.0,10.0,10.5,1.14,5.5
0.0,283.6,303.2,19.4,82.8,2.1,337.6,42.0,61.0,9.8,10.5,1.7,6.1
0.0,284.9,301.7,22.9,79.2,2.5,317.6,45.0,61.0,9.5,10.5,1.54,5.9
0.0,285.6,301.3,28.8,87.9,2.4,327.2,43.0,60.0,9.9,10.5,1.33,5.8
0.0,285.6,297.6,42.1,96.2,2.5,261.7,40.0,55.0,10.8,10.5,0.83,4.4
0.0,285.3,299.7,38.7,100.0,2.3,330.7,39.0,54.0,12.2,10.7,0.93,5.3
0.0,286.4,307.2,21.6,96.9,2.1,332.4,40.0,56.0,12.3,10.8,1.97,6.5
0.0,289.3,307.6,22.8,86.5,2.4,327.3,42.0,57.0,11.9,10.8,2.1,6.8
0.0,289.1,305.9,24.6,84.6,3.0,330.4,45.0,57.0,11.4,10.9,1.89,6.9
0.0,287.1,305.5,24.0,91.6,2.7,329.5,43.0,57.0,11.5,11.0,1.79,6.6
0.0,286.3,302.1,28.4,90.5,2.6,330.9,42.0,56.0,11.3,11.0,1.41,6.0
0.0,286.1,301.5,32.6,98.2,3.0,334.5,43.0,55.0,11.7,11.0,1.22,6.0
0.0,285.2,300.1,31.2,93.1,3.2,338.3,45.0,55.0,11.7,11.0,1.19,5.9
0.0,284.8,300.9,32.9,100.0,3.9,328.3,48.0,54.0,12.4,11.1,1.13,6.0
0.0,284.7,298.1,43.9,100.0,4.1,309.0,46.0,50.0,13.3,11.3,0.73,5.0
0.0,283.8,294.0,49.3,100.0,4.3,321.3,45.0,48.0,14.0,11.5,0.55,4.6
0.0,282.8,296.9,25.9,78.9,3.7,343.2,47.0,53.0,12.5,11.5,1.15,5.9
0.0,283.8,303.5,13.2,68.0,2.2,344.0,42.0,58.0,10.8,11.3,1.98,6.4
0.0,288.0,306.9,11.4,58.5,2.4,341.7,45.0,62.0,9.3,11.1,2.55,7.1
0.0,289.4,308.1,13.6,63.4,2.7,341.2,49.0,64.0,8.5,10.8,2.63,7.5
0.0,291.0,310.2,12.3,60.6,2.6,342.2,50.0,66.0,7.7,10.6,3.02,7.8
0.0,290.4,309.4,14.7,66.8,2.7,339.2,50.0,67.0,7.5,10.4,2.76,7.7
