pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
1.8,284.8,290.3,78.1,100.0,3.7,287.6,0.0,19.0,17.9,15.9,0.08,3.1
0.0,284.6,290.0,74.8,100.0,4.2,339.0,29.0,28.0,18.3,16.1,0.14,3.6
0.0,284.2,295.3,49.0,100.0,3.4,339.1,28.0,31.0,17.7,16.1,0.57,4.8
0.0,284.4,295.2,52.0,100.0,3.9,340.3,30.0,31.0,17.3,16.1,0.5,4.7
0.0,285.3,296.1,51.9,100.0,3.7,337.5,29.0,31.0,17.1,16.1,0.54,4.8
0.0,286.8,299.3,43.4,100.0,3.6,336.7,30.0,33.0,16.6,16.1,0.84,5.5
0.0,287.6,303.9,33.0,100.0,3.0,336.6,29.0,35.0,15.9,16.1,1.34,6.3
0.0,285.1,300.8,37.1,100.0,4.0,341.2,33.0,35.0,15.6,16.0,0.99,5.9
0.0,284.6,297.1,47.3,100.0,4.2,338.9,33.0,33.0,15.7,16.0,0.62,5.0
0.0,284.7,299.2,32.6,94.0,3.1,342.6,31.0,36.0,14.9,15.9,1.09,5.8
0.0,285.7,300.3,24.7,76.6,2.9,348.2,32.0,40.0,13.1,15.5,1.44,6.2
0.0,283.0,296.8,33.8,93.8,3.7,347.5,35.0,39.0,13.1,15.4,0.93,5.5
0.0,283.0,297.5,33.0,95.7,2.9,352.6,32.0,39.0,13.3,15.3,0.97,5.5
0.0,283.5,300.3,30.0,100.0,2.2,287.8,28.0,39.0,13.6,15.3,1.16,5.0
0.0,283.2,299.2,30.6,98.1,2.9,346.3,32.0,40.0,13.7,15.2,1.09,5.7
0.0,285.8,300.0,28.3,82.8,3.8,345.6,38.0,42.0,12.7,14.9,1.31,6.4
0.0,285.8,300.8,28.0,85.7,3.5,347.5,37.0,43.0,12.1,14.7,1.34,6.4
0.0,284.5,301.0,28.8,95.8,4.0,345.4,39.0,43.0,12.4,14.7,1.26,6.4
0.0,284.4,303.7,25.5,100.0,3.0,344.3,35.0,43.0,12.9,14.6,1.49,6.5
0.0,290.1,309.3,19.2,79.8,2.8,343.4,36.0,46.0,11.6,14.3,2.46,7.6
0.0,292.1,311.0,20.5,77.7,3.0,348.2,39.0,48.0,10.7,14.1,2.73,8.1
0.0,293.3,309.3,22.9,72.2,2.8,347.6,38.0,50.0,9.9,13.8,2.53,7.7
0.0,291.3,309.7,20.0,74.9,3.5,349.6,44.0,52.0,9.4,13.5,2.59,8.3
0.0,288.7,306.1,21.8,77.0,3.7,351.5,45.0,52.0,9.2,13.3,2.06,7.7
0.0,287.9,305.2,18.6,68.9,3.0,360.6,43.0,55.0,8.7,13.0,2.11,7.4
0.0,285.7,303.3,21.2,77.7,3.0,356.3,43.0,55.0,8.8,12.7,1.76,6.8
0.0,284.5,302.7,25.3,91.9,3.3,354.8,44.0,53.0,9.8,12.7,1.51,6.6
0.0,286.0,303.0,25.2,85.1,3.2,352.8,43.0,53.0,10.0,12.6,1.6,6.7
0.0,286.7,303.1,28.7,90.5,2.9,351.4,40.0,52.0,10.6,12.5,1.5,6.5
0.0,288.7,307.7,20.9,81.0,3.2,345.5,44.0,54.0,10.2,12.4,2.22,7.6
