pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,288.4,309.3,9.6,49.5,2.7,254.7,51.0,67.0,6.5,10.9,3.08,6.3
0.0,289.8,307.9,11.3,47.5,3.3,230.9,55.0,68.0,6.3,10.7,2.91,6.6
0.0,289.2,308.2,12.2,52.2,2.3,254.5,49.0,68.0,6.3,10.6,2.86,5.7
0.0,288.9,308.4,12.7,55.0,2.7,256.5,52.0,69.0,6.4,10.4,2.83,6.2
0.0,288.7,307.4,11.4,49.4,2.3,261.0,50.0,70.0,6.4,10.2,2.79,5.7
0.0,288.7,308.2,8.4,43.0,2.6,260.4,54.0,72.0,6.0,9.9,3.03,6.2
0.0,292.2,307.6,12.7,44.2,3.6,249.0,62.0,73.0,5.9,9.7,2.96,7.1
0.0,291.9,304.7,22.3,57.3,4.8,197.7,65.0,69.0,6.4,9.5,2.24,6.8
0.0,289.5,300.2,35.5,74.3,6.8,215.7,73.0,65.0,7.6,9.5,1.38,6.0
0.0,286.2,299.6,24.1,64.3,5.7,269.3,71.0,68.0,7.9,9.5,1.56,6.5
0.0,284.4,300.5,18.3,61.2,2.9,271.3,53.0,69.0,7.8,9.4,1.71,5.3
0.0,288.3,301.5,20.2,55.2,4.8,271.9,67.0,69.0,7.6,9.4,1.9,6.8
0.0,289.7,302.7,22.4,58.8,3.2,270.0,55.0,69.0,7.7,9.3,1.97,5.9
0.0,290.7,301.5,22.4,52.2,5.0,276.9,68.0,70.0,7.6,9.2,1.96,7.0
0.0,288.1,302.6,12.5,42.7,5.1,283.3,74.0,73.0,7.0,9.0,2.26,7.7
0.0,285.9,306.6,7.0,42.0,3.6,283.9,66.0,77.0,6.3,8.7,2.77,7.4
0.0,285.8,306.6,11.2,55.4,6.8,280.4,90.0,76.0,6.3,8.6,2.56,9.6
0.0,289.0,300.5,16.4,43.7,5.3,284.1,76.0,75.0,6.3,8.5,2.01,7.4
0.0,287.5,305.6,14.4,56.0,3.9,286.8,66.0,76.0,6.5,8.5,2.4,7.2
0.0,287.1,304.5,18.4,64.5,3.6,287.3,63.0,75.0,6.8,8.4,2.1,6.6
0.0,288.1,304.6,17.4,58.9,4.3,292.7,68.0,75.0,7.0,8.3,2.21,7.3
0.0,287.4,303.6,13.3,48.4,2.7,294.7,57.0,77.0,6.8,8.2,2.26,6.1
0.0,285.7,305.9,8.6,45.7,1.8,294.8,52.0,79.0,6.4,8.1,2.6,5.5
0.0,287.6,307.0,7.8,41.0,3.0,296.5,64.0,81.0,5.9,8.0,2.86,7.1
0.0,291.0,305.4,7.2,30.5,5.1,262.8,84.0,83.0,5.3,7.8,2.91,8.8
0.0,289.1,303.0,24.5,65.7,6.8,281.6,86.0,77.0,6.4,7.8,1.87,7.9
0.0,284.8,300.1,14.1,48.7,4.0,258.0,68.0,79.0,6.5,7.7,1.84,6.3
0.0,285.5,304.3,4.9,32.3,2.6,310.6,63.0,84.0,5.7,7.5,2.59,6.5
0.0,286.3,305.1,3.9,29.3,2.7,289.1,66.0,87.0,5.0,7.3,2.76,6.6
0.0,292.9,307.1,8.8,33.2,3.4,309.3,71.0,86.0,4.9,7.2,3.15,7.8
