pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.5,300.4,38.4,86.4,6.9,348.0,57.0,51.0,10.8,11.9,1.19,6.9
0.0,288.6,298.8,48.3,90.2,6.4,314.9,51.0,48.0,11.7,12.0,0.91,5.8
0.0,288.5,310.0,23.0,89.1,4.3,348.4,47.0,53.0,11.4,12.0,2.41,8.7
0.0,292.3,310.1,27.1,81.8,3.5,349.5,42.0,53.0,10.9,12.0,2.41,8.1
0.0,287.6,303.7,36.7,99.5,5.4,352.9,49.0,49.0,12.0,12.1,1.34,7.1
0.0,286.6,299.8,41.5,94.6,6.6,339.3,53.0,48.0,12.6,12.2,1.02,6.3
0.0,286.9,297.8,44.4,87.7,6.5,333.5,52.0,47.0,12.6,12.1,0.93,5.9
0.0,285.9,300.6,34.9,88.9,6.4,353.2,54.0,49.0,12.4,12.1,1.23,7.0
0.0,285.8,304.4,29.2,94.9,5.8,351.9,52.0,50.0,12.5,12.1,1.59,7.8
0.0,287.9,309.0,24.1,91.3,4.0,353.0,44.0,51.0,12.1,12.1,2.23,8.2
0.0,286.1,300.9,37.5,94.9,5.4,358.1,48.0,48.0,12.5,12.2,1.16,6.6
0.0,285.2,297.1,40.9,87.1,6.7,361.2,54.0,48.0,12.4,12.3,0.94,6.1
0.0,285.4,301.7,26.3,76.7,6.1,359.2,55.0,52.0,11.4,12.1,1.56,7.8
0.0,286.2,302.5,21.0,63.6,5.8,362.2,57.0,55.0,10.1,11.8,1.84,8.4
0.0,287.0,302.9,18.7,56.6,6.5,356.7,63.0,58.0,8.9,11.5,2.0,9.0
0.0,286.1,302.3,17.1,54.0,5.6,370.8,60.0,60.0,8.1,11.3,1.97,8.7
0.0,287.1,303.5,13.4,45.3,4.2,340.6,54.0,63.0,7.2,11.0,2.26,8.1
0.0,284.8,300.3,20.8,60.9,5.3,363.9,59.0,63.0,7.1,10.8,1.65,7.7
0.0,284.6,301.0,25.4,75.3,5.7,362.2,60.0,62.0,7.7,10.7,1.52,7.6
0.0,285.5,304.4,24.2,82.6,5.8,359.8,60.0,61.0,8.3,10.6,1.8,8.3
0.0,287.6,309.5,18.0,75.5,4.6,361.6,55.0,63.0,8.2,10.4,2.61,9.3
0.0,289.9,306.8,20.5,63.0,6.0,361.9,64.0,64.0,7.8,10.3,2.37,9.6
0.0,290.2,307.4,16.6,54.3,5.0,361.0,60.0,66.0,7.3,10.1,2.63,9.5
0.0,288.5,306.2,14.8,51.6,4.7,277.5,58.0,67.0,6.8,9.9,2.52,8.4
0.0,287.7,303.1,21.3,60.6,6.7,357.1,70.0,67.0,6.8,9.8,1.95,8.9
0.0,287.4,304.3,21.1,65.5,6.1,362.2,66.0,67.0,7.0,9.6,2.02,8.9
0.0,287.4,307.3,17.1,65.2,4.8,360.2,60.0,69.0,6.9,9.5,2.44,9.1
0.0,288.6,307.1,18.3,63.4,5.3,356.8,63.0,69.0,6.9,9.3,2.42,9.3
0.0,291.1,306.3,23.0,67.5,4.8,357.6,59.0,68.0,7.1,9.2,2.24,8.6
0.0,291.0,309.2,18.1,66.2,4.2,362.7,57.0,70.0,7.0,9.1,2.71,9.1
