pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,277.6,296.2,31.7,94.1,3.7,298.7,34.0,37.0,14.2,15.8,0.94,4.7
0.0,278.7,296.1,32.2,87.5,2.7,295.3,30.0,38.0,13.8,15.6,0.96,4.4
0.0,278.3,297.4,30.8,93.8,3.7,301.3,34.0,38.0,13.9,15.6,1.03,4.9
0.0,280.0,298.5,28.9,83.6,3.8,300.4,36.0,40.0,13.2,15.4,1.18,5.3
0.0,280.9,299.1,28.0,78.6,3.4,294.1,35.0,42.0,12.3,15.2,1.27,5.3
0.0,279.2,295.9,31.1,80.5,3.5,307.0,36.0,42.0,12.0,15.0,1.0,4.8
0.0,278.4,293.9,33.2,79.9,2.8,297.3,33.0,43.0,11.7,14.8,0.86,4.2
0.0,278.4,296.5,26.8,76.6,2.1,310.7,31.0,45.0,11.2,14.5,1.11,4.5
0.0,279.3,298.0,26.3,77.4,3.2,312.0,38.0,46.0,10.9,14.3,1.21,5.2
0.0,280.8,301.4,21.9,71.7,3.5,315.5,41.0,48.0,10.2,14.0,1.59,6.2
0.0,283.2,302.7,19.2,57.5,3.0,320.8,41.0,51.0,9.2,13.7,1.87,6.3
0.0,281.6,301.7,24.1,75.9,2.9,316.7,40.0,51.0,9.3,13.5,1.56,5.8
0.0,280.5,297.2,32.9,84.4,2.4,302.8,35.0,49.0,10.1,13.4,1.03,4.6
0.0,280.6,297.3,33.7,86.3,2.5,314.8,35.0,48.0,10.8,13.3,1.02,4.7
0.0,279.7,297.5,32.1,89.0,2.9,309.9,38.0,48.0,11.4,13.2,1.04,4.9
0.0,279.2,297.0,34.9,96.9,2.2,310.3,33.0,46.0,12.5,13.3,0.93,4.5
0.0,281.8,294.6,38.3,75.6,2.4,156.3,32.0,44.0,12.0,13.2,0.88,3.2
1.7,278.1,290.1,51.6,99.2,3.1,204.7,0.0,30.0,14.1,13.6,0.43,2.8
0.0,276.9,291.8,38.3,89.8,2.8,295.1,33.0,42.0,13.9,13.6,0.66,3.9
0.0,277.2,297.4,24.8,82.0,4.8,327.1,47.0,46.0,12.9,13.5,1.17,5.9
0.0,281.2,301.1,20.6,64.4,2.8,331.7,39.0,50.0,11.2,13.2,1.63,6.0
0.0,283.6,304.5,20.2,65.8,1.7,321.6,34.0,52.0,10.1,12.9,1.98,5.6
0.0,283.4,304.5,20.1,66.5,2.1,320.8,38.0,54.0,9.4,12.7,1.97,5.9
0.0,281.8,300.2,27.2,87.9,2.7,345.4,39.0,52.0,10.1,12.7,1.31,5.8
0.0,282.2,301.0,24.6,82.1,6.0,343.3,59.0,53.0,10.2,12.4,1.46,7.3
0.0,283.6,303.1,19.5,69.7,5.3,345.9,58.0,56.0,9.5,12.2,1.83,7.9
0.0,285.6,304.9,19.2,66.8,2.7,343.5,44.0,58.0,8.9,12.0,2.06,6.8
0.0,286.0,306.6,19.7,73.3,2.2,344.3,41.0,58.0,8.7,11.9,2.19,6.6
0.0,283.2,301.3,25.1,79.7,3.5,340.6,48.0,57.0,9.1,11.8,1.49,6.4
0.0,281.6,299.0,26.3,80.7,3.4,354.9,47.0,57.0,9.5,11.7,1.28,6.1
