pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.2,294.2,48.9,96.7,3.8,287.1,34.0,38.0,13.7,14.8,0.6,4.1
0.0,283.7,296.3,42.3,100.0,3.6,309.1,34.0,38.0,14.2,14.9,0.75,4.6
0.0,284.9,294.8,49.0,96.1,4.5,299.9,37.0,37.0,14.6,14.9,0.63,4.4
0.0,284.6,297.7,34.9,87.8,4.0,307.8,37.0,40.0,13.8,14.8,1.01,5.3
0.0,285.8,301.9,22.6,74.1,3.7,328.1,39.0,44.0,12.3,14.6,1.62,6.5
0.0,284.8,301.9,23.7,81.4,2.6,324.8,35.0,46.0,11.4,14.3,1.53,5.8
0.0,285.2,300.1,29.9,84.5,2.2,315.3,32.0,46.0,11.2,14.1,1.27,5.2
0.0,285.3,298.8,37.8,94.2,2.3,317.1,32.0,45.0,11.6,14.0,0.99,5.0
0.0,286.5,299.5,37.8,91.0,1.9,314.1,30.0,45.0,11.6,13.8,1.06,5.0
0.0,287.4,298.9,38.9,85.3,2.4,314.4,33.0,46.0,11.5,13.7,1.06,5.1
0.0,287.0,293.2,58.4,88.2,2.5,292.6,31.0,41.0,12.4,13.7,0.54,4.1
7.4,281.3,290.6,67.5,100.0,5.8,223.0,0.0,24.0,16.1,14.7,0.15,2.4
26.8,280.5,286.6,65.2,97.8,3.4,158.7,0.0,19.0,19.6,16.0,0.25,2.1
0.0,280.7,294.7,41.9,100.0,3.0,276.8,26.0,30.0,18.5,16.1,0.64,4.0
0.5,286.7,291.9,64.8,91.0,3.7,305.3,26.0,27.0,18.0,16.3,0.41,4.0
0.0,286.6,291.2,70.6,94.5,2.8,270.0,23.0,27.0,17.9,16.4,0.31,3.5
0.0,285.8,294.4,55.0,96.9,2.2,318.9,23.0,29.0,17.5,16.5,0.54,4.3
0.0,286.1,293.9,54.8,92.1,2.9,323.3,25.0,30.0,16.9,16.6,0.56,4.4
0.0,283.9,294.3,47.5,95.8,3.0,315.5,27.0,31.0,16.4,16.5,0.63,4.4
0.0,283.3,293.1,53.1,100.0,3.9,297.7,29.0,30.0,16.6,16.2,0.48,4.0
0.0,283.9,290.7,58.8,92.6,4.5,267.1,31.0,29.0,16.5,16.3,0.42,3.6
0.0,284.5,291.4,57.2,90.9,3.8,312.2,29.0,31.0,16.2,16.3,0.47,4.0
0.0,283.9,292.5,56.5,99.8,3.7,251.7,28.0,29.0,16.6,16.4,0.44,3.5
0.0,283.4,295.3,46.1,100.0,2.7,326.0,26.0,32.0,16.3,16.4,0.64,4.5
0.0,284.9,302.6,25.2,86.8,2.8,330.2,30.0,37.0,14.3,16.2,1.53,6.1
0.0,287.0,306.5,18.8,76.1,2.4,317.9,31.0,41.0,12.2,15.8,2.15,6.5
0.0,286.5,302.1,28.7,84.4,2.9,330.3,33.0,42.0,11.3,15.3,1.45,6.1
0.0,286.4,299.3,35.9,86.7,2.1,332.8,30.0,43.0,10.9,15.0,1.11,5.3
0.0,286.4,299.1,34.6,83.4,2.5,332.3,33.0,44.0,10.5,14.8,1.15,5.5
0.0,286.5,297.0,41.1,84.4,2.7,225.3,31.0,42.0,11.1,14.6,0.93,4.2
