pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.7,304.4,30.5,64.9,3.8,299.3,51.0,60.0,8.5,10.9,1.8,6.9
0.0,285.8,300.8,33.9,75.5,3.5,357.8,49.0,59.0,8.9,10.8,1.31,6.5
0.0,284.7,305.2,22.9,72.6,2.5,349.7,45.0,62.0,8.6,10.7,1.93,6.8
0.0,286.9,303.2,26.6,63.8,2.8,352.9,47.0,63.0,8.3,10.5,1.75,6.8
0.0,286.1,304.7,22.8,63.5,2.6,357.6,47.0,64.0,8.0,10.4,1.96,6.9
0.0,285.4,304.6,21.2,61.8,3.2,359.0,52.0,66.0,7.6,10.2,1.99,7.3
0.0,282.0,297.0,31.2,71.1,2.9,351.6,48.0,63.0,8.0,10.2,1.11,5.7
0.0,279.7,291.9,33.9,65.3,3.0,314.8,47.0,62.0,8.3,10.0,0.83,4.7
0.4,278.3,293.8,29.8,72.1,4.1,277.9,54.0,62.0,8.7,10.0,0.92,4.9
0.0,278.3,292.8,30.8,69.8,3.3,365.6,50.0,63.0,8.7,9.9,0.87,5.2
0.0,278.1,298.2,20.4,67.3,2.1,370.2,45.0,66.0,8.3,9.8,1.34,5.7
0.0,281.2,302.2,17.4,59.1,2.8,361.8,52.0,68.0,7.7,9.7,1.8,6.8
0.0,285.7,304.6,21.9,62.5,2.0,333.5,45.0,68.0,7.5,9.6,1.98,6.3
0.0,288.9,307.2,23.3,62.2,2.6,351.1,50.0,69.0,7.4,9.5,2.27,7.3
0.0,289.4,307.3,24.8,64.6,2.6,353.9,50.0,69.0,7.4,9.3,2.23,7.3
0.0,288.6,305.7,23.7,59.0,2.8,356.2,52.0,70.0,7.2,9.2,2.12,7.3
0.0,285.8,306.7,20.1,65.0,2.3,359.5,50.0,71.0,7.2,9.1,2.23,7.1
0.0,287.6,305.9,20.0,54.1,2.8,222.3,53.0,71.0,6.9,8.9,2.26,6.0
0.0,283.8,302.8,23.9,69.5,4.4,356.4,65.0,71.0,7.2,8.9,1.69,7.5
0.0,283.1,299.3,29.7,72.6,2.5,357.0,49.0,69.0,7.7,8.9,1.28,5.9
0.0,282.3,303.7,22.3,76.4,2.8,353.0,53.0,70.0,8.0,8.9,1.75,6.7
0.0,284.6,301.4,31.4,78.8,4.4,342.4,61.0,67.0,8.6,8.9,1.37,6.7
0.0,286.4,301.1,32.7,73.3,2.5,317.0,47.0,66.0,8.8,8.9,1.39,5.8
0.0,286.4,301.8,28.8,67.6,2.7,354.0,50.0,68.0,8.6,8.9,1.56,6.5
0.0,286.6,303.6,23.2,60.4,3.2,359.5,56.0,70.0,8.1,8.8,1.89,7.2
0.0,286.5,307.1,16.0,52.9,3.4,361.5,60.0,73.0,7.4,8.7,2.5,8.1
0.0,289.6,310.7,12.1,41.0,3.4,360.9,63.0,76.0,6.5,8.5,3.29,8.9
0.0,290.8,312.8,11.4,40.5,2.7,359.7,59.0,79.0,5.9,8.3,3.7,8.5
0.0,292.0,314.4,12.3,44.0,2.5,357.2,58.0,80.0,5.5,8.1,3.94,8.5
0.0,292.6,312.8,13.8,42.6,2.1,354.4,55.0,81.0,5.3,7.9,3.65,7.8
