pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.2,296.7,39.0,93.8,2.6,337.7,37.0,47.0,12.8,12.8,0.85,5.0
0.0,284.9,296.0,41.5,90.7,2.7,336.7,37.0,46.0,13.0,12.8,0.8,5.0
0.0,284.8,297.0,37.3,88.8,2.6,339.3,37.0,47.0,12.9,12.9,0.92,5.2
0.0,284.7,297.0,36.7,88.1,2.6,339.2,37.0,47.0,12.7,12.9,0.93,5.2
0.0,284.5,296.6,38.4,90.4,3.6,340.0,42.0,47.0,12.8,12.9,0.87,5.3
0.0,283.9,297.0,37.7,94.8,3.4,311.8,41.0,46.0,13.2,12.9,0.87,5.0
0.0,283.6,294.6,46.3,99.2,3.2,338.6,38.0,44.0,14.0,13.1,0.62,4.6
0.0,284.5,294.9,45.3,93.6,2.8,335.5,36.0,44.0,14.2,13.1,0.68,4.7
0.0,284.3,296.3,40.5,93.9,3.1,331.3,38.0,44.0,14.1,13.1,0.81,5.0
0.0,284.7,296.4,40.0,91.2,3.0,328.9,37.0,44.0,13.9,13.2,0.84,5.0
0.0,284.6,297.3,36.5,89.9,2.8,330.5,37.0,45.0,13.6,13.2,0.94,5.1
0.0,284.5,297.6,33.5,86.0,2.6,329.5,37.0,46.0,13.0,13.2,1.03,5.2
0.0,284.4,297.8,35.4,91.4,3.0,330.6,39.0,46.0,13.0,13.2,0.97,5.2
0.0,284.9,297.8,36.6,90.9,3.0,331.0,38.0,46.0,13.1,13.1,0.96,5.2
0.0,284.9,299.0,33.6,91.0,3.1,332.3,40.0,47.0,13.0,13.1,1.07,5.5
0.0,285.2,300.1,28.8,82.3,4.1,329.0,47.0,49.0,12.3,12.9,1.29,6.1
0.0,284.0,302.5,21.5,81.4,5.0,323.3,54.0,51.0,11.5,12.8,1.61,7.1
0.0,284.8,302.2,22.7,79.3,5.0,326.1,55.0,52.0,10.9,12.7,1.58,7.1
0.0,284.5,303.2,21.4,81.8,5.4,322.1,58.0,53.0,10.6,12.6,1.67,7.4
0.0,283.9,297.2,35.3,88.8,5.2,323.2,53.0,50.0,11.3,12.6,0.95,5.6
0.0,283.9,295.7,43.1,95.7,4.8,320.9,48.0,47.0,12.4,12.6,0.73,4.9
0.0,283.3,293.5,52.9,100.0,4.1,320.5,42.0,44.0,13.9,12.8,0.47,4.1
0.0,283.9,295.5,43.5,95.5,3.8,314.6,41.0,44.0,14.3,12.9,0.71,4.7
0.0,284.7,298.3,37.0,93.5,2.5,314.6,35.0,45.0,14.1,13.0,0.96,4.9
0.0,286.2,299.3,33.4,82.9,2.2,313.8,35.0,47.0,13.3,13.0,1.16,5.1
0.0,284.3,297.8,38.0,95.2,3.2,314.5,39.0,45.0,13.6,13.1,0.9,5.0
0.0,284.3,299.5,34.7,97.7,2.7,314.3,36.0,45.0,14.0,13.2,1.03,5.1
0.0,284.2,300.9,30.3,95.5,2.6,313.6,37.0,46.0,14.0,13.2,1.22,5.3
2.2,286.9,302.4,29.2,85.1,2.8,204.7,0.0,33.0,13.8,13.2,1.44,4.7
0.0,292.4,308.2,19.8,62.7,2.8,301.9,41.0,51.0,11.7,13.0,2.52,6.9
