pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,292.8,306.6,19.1,53.4,3.8,350.5,51.0,59.0,7.3,12.3,2.53,8.3
0.0,290.5,302.0,21.7,52.6,4.3,352.2,55.0,60.0,7.1,12.0,1.96,7.7
0.0,290.1,301.9,15.5,42.2,3.1,364.5,50.0,63.0,6.5,11.7,2.17,7.4
0.0,288.3,299.7,18.1,46.4,3.2,359.5,51.0,64.0,6.4,11.3,1.83,6.9
0.0,288.9,299.3,22.4,51.0,3.6,358.6,53.0,64.0,6.5,11.1,1.7,7.0
0.0,288.6,300.3,22.0,54.1,3.2,353.5,51.0,64.0,6.6,10.9,1.75,6.8
0.0,289.5,301.2,24.2,57.8,3.3,352.9,52.0,65.0,6.8,10.7,1.77,7.0
0.0,289.6,304.5,20.5,60.6,3.2,343.1,53.0,66.0,6.8,10.5,2.11,7.3
0.0,293.7,304.7,20.3,48.3,3.8,339.2,58.0,67.0,6.6,10.3,2.4,7.9
0.0,292.8,303.9,25.9,58.3,3.9,334.9,57.0,66.0,6.8,10.1,2.05,7.5
0.0,292.6,304.4,25.6,59.9,3.4,341.3,54.0,67.0,7.0,10.0,2.07,7.4
0.0,294.2,307.1,21.0,54.4,2.6,342.2,50.0,69.0,6.9,9.8,2.58,7.4
0.0,296.9,309.8,17.0,46.2,1.6,334.5,45.0,71.0,6.5,9.6,3.25,6.8
0.0,296.9,308.5,21.7,51.6,3.4,333.6,58.0,71.0,6.5,9.5,2.87,8.1
0.0,295.2,306.2,24.6,55.2,3.4,330.9,57.0,70.0,6.6,9.3,2.42,7.7
0.0,294.8,306.5,24.1,56.4,3.5,333.9,58.0,71.0,6.7,9.2,2.43,7.8
0.0,295.1,306.7,24.0,55.9,2.9,335.0,54.0,71.0,6.8,9.1,2.47,7.4
0.0,296.4,308.1,19.8,48.5,3.1,338.2,57.0,73.0,6.6,8.9,2.9,7.9
0.0,296.7,306.9,16.4,39.4,2.8,339.4,57.0,75.0,6.1,8.7,3.01,7.7
0.0,297.4,309.0,14.4,38.8,2.8,238.5,57.0,76.0,5.7,8.6,3.37,6.9
0.0,293.5,305.3,24.6,58.0,2.4,321.2,52.0,75.0,6.2,8.5,2.23,6.7
0.0,296.1,307.8,24.9,57.6,2.3,329.6,51.0,74.0,6.5,8.4,2.58,7.0
0.0,296.9,308.7,21.7,52.1,2.5,328.1,54.0,75.0,6.5,8.3,2.89,7.4
0.0,295.7,308.1,22.0,54.5,3.3,327.2,60.0,76.0,6.6,8.2,2.72,7.8
0.0,296.7,309.0,19.0,48.5,3.0,331.1,59.0,77.0,6.4,8.1,3.05,7.9
0.0,296.3,307.8,20.5,49.3,2.8,328.0,57.0,77.0,6.3,8.0,2.83,7.5
0.0,292.7,309.8,18.1,60.9,2.1,327.4,52.0,78.0,6.5,8.0,2.85,7.0
0.0,292.5,308.6,22.5,67.9,2.3,310.2,52.0,76.0,6.9,8.0,2.49,6.7
0.0,293.4,301.7,40.5,71.4,2.3,289.7,46.0,70.0,7.9,8.0,1.43,5.6
0.0,291.8,302.6,41.5,85.2,3.1,291.8,50.0,66.0,9.2,8.2,1.3,5.8
