pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.4,294.1,45.8,78.7,6.4,355.6,51.0,49.0,10.8,12.3,0.77,5.4
0.0,282.9,293.8,39.1,73.7,5.4,359.4,48.0,50.0,10.6,12.1,0.85,5.5
0.0,282.7,298.9,25.7,69.5,4.0,361.2,44.0,54.0,9.9,11.9,1.35,6.5
0.0,284.2,303.3,23.8,76.5,3.5,339.3,42.0,55.0,9.6,11.8,1.71,6.9
0.0,286.2,303.8,28.2,80.3,3.9,348.3,44.0,54.0,9.6,11.8,1.65,7.1
0.0,286.9,301.6,33.2,78.1,5.1,328.4,48.0,53.0,9.7,11.7,1.4,6.8
0.0,286.2,293.6,56.1,82.2,6.7,343.1,52.0,49.0,10.8,11.8,0.61,4.9
0.0,286.3,294.6,44.1,69.1,3.5,232.5,37.0,50.0,10.5,11.6,0.9,4.4
0.0,286.8,298.1,38.7,73.5,2.9,349.8,37.0,53.0,10.4,11.5,1.11,5.7
0.0,286.1,297.9,41.5,81.1,5.4,330.5,49.0,52.0,10.7,11.5,0.99,5.9
0.0,284.7,297.4,38.2,79.9,5.6,352.9,50.0,52.0,10.7,11.5,1.02,6.1
0.0,285.2,303.5,21.2,65.3,4.0,364.5,46.0,57.0,9.6,11.3,1.87,7.6
0.0,285.4,305.9,18.6,65.9,2.3,361.0,38.0,59.0,8.8,11.2,2.18,6.9
0.0,285.9,299.1,36.7,78.8,3.5,347.2,41.0,56.0,9.4,11.1,1.15,6.0
0.0,286.3,297.2,44.3,81.5,4.4,350.3,44.0,53.0,10.1,11.1,0.92,5.7
0.0,287.2,300.8,39.1,85.2,4.5,346.6,45.0,54.0,10.6,11.0,1.18,6.4
0.0,287.0,300.8,38.4,84.7,3.8,352.2,42.0,53.0,10.9,11.0,1.19,6.3
0.0,286.9,300.5,39.0,85.0,4.2,344.3,43.0,53.0,11.1,11.1,1.16,6.2
0.0,287.0,300.5,40.4,87.4,4.2,350.0,43.0,52.0,11.5,11.2,1.11,6.2
0.0,287.0,299.8,41.6,86.0,4.3,350.9,43.0,51.0,11.7,11.3,1.06,6.1
0.0,286.8,300.6,39.0,86.2,5.1,350.8,47.0,51.0,11.7,11.3,1.15,6.5
0.0,285.8,297.5,46.2,89.5,5.2,350.8,46.0,49.0,12.2,11.4,0.84,5.6
0.0,284.7,295.8,45.7,85.7,6.2,354.7,51.0,49.0,12.3,11.4,0.79,5.5
0.0,285.0,300.6,28.0,71.3,3.6,356.3,42.0,54.0,11.2,11.3,1.45,6.6
0.0,285.6,301.6,29.0,80.6,3.0,356.2,39.0,54.0,10.8,11.2,1.44,6.4
0.0,286.1,298.2,37.3,79.4,4.2,359.5,44.0,53.0,10.8,11.2,1.09,6.1
0.0,286.0,296.5,41.9,80.0,4.6,361.3,45.0,52.0,10.9,11.3,0.93,5.8
0.0,285.0,297.4,39.6,85.6,4.4,359.6,44.0,52.0,11.2,11.3,0.96,5.8
0.0,285.1,304.3,23.0,79.8,4.4,362.5,48.0,56.0,10.6,11.1,1.8,7.7
0.0,286.5,302.9,24.5,70.9,5.2,364.2,52.0,57.0,9.9,11.0,1.72,7.9
