pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,276.0,286.6,38.7,73.6,3.5,369.7,46.0,56.0,9.9,11.0,0.54,4.4
0.0,277.0,291.1,26.4,64.2,1.1,369.4,34.0,59.0,9.4,10.8,0.87,4.7
0.0,281.5,295.2,23.9,55.6,2.7,368.0,46.0,61.0,8.7,10.7,1.21,5.9
0.0,279.3,294.9,28.1,73.4,2.7,363.2,45.0,60.0,8.8,10.8,1.02,5.5
0.0,278.4,294.9,18.3,52.9,1.7,374.8,41.0,63.0,8.1,10.6,1.24,5.4
0.0,280.0,296.4,19.6,55.1,2.4,366.4,46.0,65.0,7.7,10.5,1.33,5.9
0.0,280.6,295.2,24.8,58.8,3.1,368.8,50.0,65.0,7.6,10.3,1.17,6.0
0.0,280.4,294.7,29.4,68.1,2.6,350.1,46.0,64.0,7.9,10.0,1.02,5.4
0.0,280.7,294.2,36.0,78.4,2.6,342.9,45.0,62.0,8.8,10.0,0.86,5.2
0.0,281.0,291.4,50.9,90.2,4.2,304.6,49.0,55.0,10.5,10.2,0.52,4.3
0.4,282.6,299.7,25.4,69.3,3.8,349.7,51.0,60.0,9.9,10.2,1.42,6.6
0.0,285.6,300.7,21.3,50.9,2.3,349.0,45.0,64.0,8.9,10.2,1.75,6.4
0.0,285.6,300.7,22.8,54.3,2.9,345.6,50.0,65.0,8.2,10.0,1.69,6.6
0.0,284.5,300.4,21.7,54.7,2.4,351.9,47.0,67.0,7.8,9.9,1.67,6.4
0.0,283.1,298.0,21.6,51.7,2.4,348.1,48.0,68.0,7.4,9.6,1.48,6.0
0.0,282.2,295.3,28.2,59.9,2.3,328.7,45.0,67.0,7.5,9.5,1.14,5.4
0.0,283.5,298.4,27.9,65.8,2.6,352.2,49.0,67.0,7.7,9.4,1.32,6.0
0.0,286.0,300.9,24.2,56.6,2.6,349.8,50.0,69.0,7.5,9.3,1.68,6.5
0.0,286.8,300.8,24.0,53.1,2.4,352.6,49.0,69.0,7.3,9.2,1.71,6.5
0.0,284.7,298.1,26.6,57.1,2.2,321.4,46.0,68.0,7.3,9.2,1.4,5.7
0.0,281.9,297.0,23.9,58.1,3.8,353.8,59.0,70.0,7.3,9.1,1.32,6.4
0.0,281.0,295.3,19.4,45.6,3.4,356.8,59.0,72.0,6.9,8.9,1.33,6.2
0.0,279.0,294.4,23.6,59.8,3.0,353.0,55.0,72.0,7.1,8.8,1.11,5.7
0.0,277.3,291.2,24.5,56.9,3.7,362.9,60.0,72.0,7.2,8.7,0.92,5.5
0.0,277.3,291.9,17.4,43.2,2.8,339.9,55.0,74.0,6.7,8.5,1.1,5.3
0.0,278.5,293.4,23.1,56.8,2.1,353.9,49.0,73.0,6.9,8.5,1.07,5.3
0.0,281.5,295.5,22.4,51.1,2.2,355.0,50.0,74.0,6.9,8.5,1.28,5.7
0.4,284.3,299.1,19.0,45.3,2.7,355.4,53.0,74.0,6.7,8.4,1.67,6.5
0.0,285.2,301.3,16.2,41.9,3.1,358.9,60.0,77.0,6.3,8.2,1.96,7.1
0.0,286.0,300.4,18.8,43.4,4.4,355.5,71.0,78.0,6.1,8.0,1.84,7.6
