pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.8,298.5,38.1,95.1,6.7,334.8,48.0,39.0,14.8,14.9,0.94,6.0
0.0,284.4,298.8,35.7,94.0,4.7,339.8,41.0,40.0,14.1,14.7,1.01,5.9
0.0,283.7,298.8,36.6,100.0,3.7,339.4,36.0,40.0,14.0,14.7,0.95,5.5
0.0,284.0,300.3,39.2,100.0,2.5,333.1,30.0,39.0,14.3,14.7,0.9,5.3
0.0,288.5,299.2,46.6,92.9,5.3,331.2,41.0,38.0,14.5,14.7,0.87,5.7
0.0,286.6,298.0,47.4,99.2,2.6,331.3,29.0,37.0,14.9,14.8,0.75,5.0
0.0,285.4,299.0,41.9,100.0,1.7,333.6,26.0,38.0,15.0,14.8,0.86,5.0
0.0,284.9,296.2,41.3,88.3,6.1,338.9,45.0,39.0,14.5,14.7,0.83,5.6
0.0,285.4,297.0,40.7,88.6,7.8,335.2,52.0,39.0,14.2,14.7,0.88,5.9
0.0,284.4,297.6,43.1,100.0,4.3,334.1,37.0,38.0,14.7,14.7,0.77,5.2
0.0,284.2,299.6,41.7,100.0,2.1,332.4,27.0,38.0,15.0,14.7,0.82,5.1
0.0,285.9,300.7,38.6,100.0,2.1,345.1,28.0,38.0,15.1,14.8,1.02,5.5
0.0,287.4,299.3,41.9,92.2,1.7,345.1,26.0,38.0,14.9,14.8,0.96,5.3
0.0,287.5,297.9,46.2,91.8,2.1,348.2,27.0,37.0,15.1,14.8,0.83,5.3
0.0,284.3,299.1,41.4,100.0,2.4,349.8,28.0,37.0,15.3,14.8,0.83,5.3
0.0,285.2,302.5,24.9,83.4,6.2,317.1,49.0,41.0,14.0,14.7,1.55,7.5
0.0,286.3,310.7,9.8,64.6,10.4,343.7,76.0,48.0,11.4,14.3,3.01,13.5
0.0,288.8,307.2,16.2,63.2,8.2,231.2,66.0,49.0,9.9,13.9,2.43,9.8
0.0,288.4,308.0,19.1,75.9,5.0,303.1,52.0,51.0,9.2,13.6,2.32,8.4
0.0,288.3,306.4,22.7,79.5,4.3,328.4,49.0,52.0,9.1,13.4,2.02,7.7
0.0,287.0,305.6,29.6,100.0,2.2,263.7,34.0,49.0,10.6,13.3,1.58,5.4
0.0,286.6,301.5,37.6,100.0,2.8,338.0,36.0,47.0,12.0,13.3,1.1,5.7
0.0,287.9,302.0,38.3,96.8,1.8,297.5,30.0,44.0,12.9,13.4,1.15,5.1
0.0,287.7,301.3,41.0,99.5,4.0,334.6,40.0,43.0,13.6,13.5,1.03,5.9
0.0,287.3,299.6,44.6,99.4,6.7,336.6,51.0,42.0,14.3,13.7,0.87,5.9
0.0,286.9,298.6,48.9,100.0,5.8,336.5,45.0,40.0,14.8,13.8,0.72,5.3
0.0,286.9,300.1,42.6,100.0,4.2,327.2,39.0,40.0,15.0,13.9,0.92,5.6
0.0,286.9,299.8,42.7,99.5,2.9,334.9,33.0,40.0,15.1,13.9,0.92,5.4
0.0,286.9,301.4,42.0,100.0,1.4,316.0,26.0,40.0,15.2,14.0,0.95,5.0
0.0,287.3,302.7,40.4,100.0,1.5,330.8,26.0,40.0,15.2,14.0,1.05,5.3
