pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
7.3,283.7,294.5,43.5,82.5,3.4,244.6,0.0,37.0,13.1,11.2,0.79,4.2
0.0,283.3,296.3,32.2,71.9,2.9,299.7,41.0,53.0,11.9,11.2,1.09,5.0
0.0,283.9,298.6,26.5,66.8,2.4,360.4,41.0,57.0,10.8,11.1,1.36,5.8
0.0,284.7,302.4,21.0,64.9,3.0,361.7,47.0,59.0,9.7,11.1,1.78,6.8
0.0,285.4,299.8,20.5,51.9,3.5,357.4,51.0,61.0,8.7,11.0,1.67,6.8
0.0,284.9,303.0,12.6,43.6,3.8,370.1,57.0,65.0,7.6,10.7,2.16,8.0
0.0,284.6,306.7,12.1,53.3,3.7,353.5,59.0,68.0,7.0,10.4,2.51,8.3
0.0,288.1,309.9,11.9,50.0,2.0,360.4,48.0,71.0,6.5,9.9,3.06,7.3
0.0,291.1,311.9,13.4,50.7,2.1,358.4,49.0,72.0,6.2,9.7,3.39,7.7
0.0,290.4,311.9,14.2,55.4,3.0,362.7,57.0,73.0,6.1,9.5,3.29,8.7
0.0,288.5,311.0,13.3,56.7,2.9,363.5,57.0,73.0,6.0,9.4,3.12,8.5
0.0,288.4,303.0,26.6,64.9,3.7,316.8,57.0,69.0,6.6,9.4,1.78,6.8
0.0,287.5,298.7,35.0,68.1,3.3,245.8,50.0,65.0,7.4,9.4,1.27,5.1
0.0,287.1,299.0,34.4,76.7,2.8,324.6,48.0,65.0,8.2,9.3,1.26,5.7
0.0,288.7,303.3,21.3,60.1,1.5,293.5,42.0,69.0,7.8,9.1,2.01,5.4
0.0,288.8,308.9,14.0,58.8,2.6,353.0,54.0,73.0,7.2,9.0,2.83,7.7
0.0,289.6,311.5,12.1,57.8,2.6,354.5,56.0,75.0,6.8,8.9,3.3,8.2
0.0,288.3,311.4,10.6,56.4,3.1,359.2,61.0,76.0,6.4,8.8,3.31,8.8
0.0,286.5,299.3,25.6,63.7,4.6,356.1,67.0,72.0,6.8,8.8,1.52,7.1
0.0,283.8,298.0,28.2,75.3,5.1,353.7,68.0,70.0,7.6,8.8,1.26,6.6
0.0,283.8,296.4,21.9,56.5,4.5,364.3,67.0,72.0,7.4,8.6,1.38,6.7
0.0,284.4,301.2,12.4,47.0,4.3,366.4,70.0,76.0,6.7,8.3,1.98,7.9
0.0,284.2,305.9,9.3,50.1,3.3,352.0,65.0,79.0,6.2,8.2,2.53,8.0
0.0,287.8,308.4,12.2,55.0,3.3,355.6,64.0,79.0,6.1,8.1,2.83,8.4
0.0,288.4,307.9,15.6,61.5,4.2,346.8,70.0,78.0,6.2,8.1,2.63,8.8
0.0,286.6,297.4,35.6,74.4,5.6,342.9,72.0,71.0,7.3,8.2,1.16,6.4
0.0,285.9,298.1,30.5,71.2,2.8,235.7,50.0,70.0,7.8,8.2,1.29,4.9
0.0,285.8,302.8,22.5,72.4,3.2,349.6,58.0,73.0,7.9,8.1,1.78,6.9
0.0,287.0,303.2,22.2,68.3,4.5,337.7,68.0,74.0,7.9,8.1,1.87,7.6
0.0,286.5,300.9,20.8,59.0,3.9,361.7,64.0,75.0,7.5,8.1,1.77,7.3
