pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,294.8,314.1,11.1,47.6,1.9,369.9,48.0,72.0,6.1,9.7,4.07,8.0
0.0,296.7,312.1,14.8,47.4,3.7,354.7,63.0,73.0,5.8,9.5,3.7,9.6
0.0,294.8,312.4,12.5,47.6,3.8,278.6,65.0,75.0,5.6,9.3,3.73,9.0
0.0,292.1,310.6,14.2,54.9,4.9,356.3,74.0,75.0,5.7,9.1,3.2,10.2
0.0,290.4,308.5,14.7,55.6,4.8,369.6,73.0,75.0,5.7,9.0,2.84,9.8
0.0,289.8,309.5,13.0,55.7,3.5,371.2,64.0,76.0,5.8,8.8,3.0,9.0
0.0,291.7,310.9,12.4,52.1,2.6,367.6,57.0,78.0,5.7,8.6,3.32,8.3
0.0,292.2,308.9,23.3,73.0,4.6,363.3,69.0,74.0,6.5,8.6,2.5,9.0
0.0,292.6,310.1,23.5,76.2,4.9,362.2,71.0,73.0,7.1,8.5,2.62,9.4
0.0,294.9,312.3,16.0,56.8,3.8,364.2,66.0,76.0,6.8,8.4,3.47,9.6
0.0,295.7,314.5,12.3,50.8,2.8,364.6,59.0,78.0,6.3,8.3,4.09,9.1
0.0,295.6,315.0,12.4,52.4,4.1,361.8,71.0,79.0,6.1,8.2,4.15,10.6
0.0,294.9,314.2,11.8,50.8,4.8,364.7,78.0,80.0,5.8,8.1,4.02,11.2
0.0,297.3,315.9,14.5,55.5,3.9,363.1,70.0,80.0,5.8,7.9,4.26,10.5
0.0,296.7,316.6,14.0,57.7,3.5,361.1,67.0,81.0,5.8,7.8,4.35,10.1
0.0,294.8,315.7,13.9,60.7,3.2,363.7,65.0,81.0,5.9,7.6,4.07,9.6
0.0,293.5,313.5,15.8,64.3,4.3,362.4,74.0,81.0,6.1,7.6,3.53,10.2
0.0,293.7,313.5,17.1,67.0,3.3,360.9,64.0,80.0,6.3,7.6,3.45,9.2
0.0,296.4,315.7,12.1,51.2,2.7,357.7,61.0,82.0,6.0,7.5,4.34,9.0
0.0,297.0,315.6,10.0,44.1,2.5,298.1,60.0,83.0,5.6,7.4,4.55,8.2
0.0,298.0,312.9,15.5,48.6,2.7,272.6,60.0,83.0,5.5,7.3,3.85,7.7
0.0,295.3,312.5,17.4,59.3,3.4,333.1,67.0,83.0,5.8,7.2,3.44,8.8
0.0,293.3,310.9,18.2,63.3,4.2,348.1,73.0,82.0,6.1,7.1,3.06,9.3
0.0,290.1,309.5,17.8,69.5,4.1,356.1,72.0,81.0,6.5,7.1,2.73,8.9
0.0,289.7,308.5,14.3,57.9,4.3,360.4,75.0,82.0,6.4,7.1,2.81,9.2
0.0,291.6,310.7,13.9,57.0,4.0,340.6,73.0,83.0,6.2,7.1,3.19,9.2
0.0,294.6,312.0,13.1,49.8,3.9,351.3,73.0,84.0,6.0,7.0,3.61,9.6
0.0,295.3,313.3,13.8,52.7,3.6,348.9,70.0,84.0,5.9,7.0,3.79,9.5
0.0,294.4,310.9,17.2,57.3,4.5,348.3,77.0,83.0,6.0,6.9,3.21,9.6
0.0,295.4,313.8,12.7,50.9,2.1,345.4,58.0,85.0,5.9,6.8,3.94,7.8
