pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,278.5,292.5,37.2,96.0,3.4,346.0,31.0,36.0,14.7,15.8,0.67,4.6
0.0,279.9,295.6,31.9,92.7,2.6,320.8,28.0,36.0,14.8,15.7,0.9,4.8
0.0,278.7,297.0,27.6,96.8,3.6,346.3,34.0,38.0,14.7,15.6,1.01,5.5
0.0,278.4,301.0,18.3,90.0,2.4,359.2,31.0,41.0,13.6,15.4,1.49,6.0
0.0,281.5,303.8,14.8,73.5,2.1,358.1,32.0,44.0,11.8,15.0,1.92,6.4
0.0,281.9,307.1,12.2,74.9,1.7,353.8,31.0,47.0,10.4,14.7,2.35,6.4
0.0,283.4,308.2,11.8,70.8,1.6,358.8,33.0,50.0,9.2,14.3,2.54,6.6
0.0,283.5,309.6,12.5,78.8,1.4,356.7,33.0,52.0,8.5,14.0,2.66,6.5
0.0,284.2,309.0,14.4,80.7,1.9,356.9,36.0,54.0,8.4,13.6,2.51,6.9
0.0,282.5,303.5,16.8,74.2,2.5,306.3,39.0,54.0,8.3,13.3,1.86,6.1
0.0,283.7,291.8,51.6,86.9,3.5,357.0,39.0,47.0,10.2,13.3,0.56,4.6
0.0,279.2,294.5,44.3,100.0,2.6,360.0,34.0,45.0,12.0,13.4,0.55,4.6
0.0,279.0,300.9,30.7,100.0,2.1,357.8,32.0,46.0,12.8,13.5,1.06,5.5
0.0,281.1,304.8,24.5,100.0,2.5,358.6,35.0,46.0,13.1,13.5,1.55,6.4
0.0,283.5,304.8,24.6,100.0,2.5,342.4,35.0,46.0,13.2,13.6,1.64,6.4
0.0,283.2,304.1,22.5,91.7,2.2,353.9,34.0,47.0,12.6,13.5,1.68,6.3
0.0,284.2,299.1,31.1,84.2,3.9,288.0,41.0,46.0,12.4,13.4,1.18,5.6
0.0,283.4,302.2,29.4,100.0,3.0,347.0,37.0,46.0,12.9,13.4,1.34,6.2
0.0,283.8,306.5,21.2,96.6,2.6,346.9,36.0,47.0,13.1,13.3,1.95,6.9
0.0,284.7,308.2,20.2,96.1,2.2,333.0,35.0,48.0,12.8,13.3,2.18,6.7
0.0,282.8,306.8,17.2,88.9,2.6,346.3,38.0,50.0,11.9,13.2,2.13,7.0
0.0,281.9,307.6,11.0,71.8,2.6,357.5,41.0,54.0,10.3,12.9,2.49,7.5
0.0,282.2,306.9,14.7,82.9,2.3,353.7,39.0,54.0,9.9,12.7,2.24,6.9
0.0,281.8,304.1,20.6,94.1,2.5,350.0,39.0,52.0,10.8,12.7,1.73,6.5
0.0,281.4,301.5,26.4,100.0,3.6,330.8,43.0,50.0,11.8,12.7,1.34,6.2
0.0,282.1,299.5,38.7,100.0,3.4,266.8,39.0,46.0,12.8,12.7,0.88,4.7
0.0,281.0,298.6,29.6,97.2,3.9,350.5,43.0,47.0,13.3,12.8,1.1,5.9
0.0,279.9,294.0,32.6,86.6,4.7,356.8,46.0,47.0,13.2,12.8,0.86,5.4
0.0,278.7,296.6,26.1,90.8,2.9,355.0,38.0,47.0,13.2,12.9,1.06,5.5
0.0,280.0,300.3,21.6,88.6,3.1,354.8,40.0,49.0,12.8,12.9,1.4,6.2
